Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Area_Log,Major_Log,Minor,Minor_Log
2165,Aragonite,1.5208,1.3915,4,313.69,261.93,2.725,3.8349,81.812,0.69,1.48,137.05,136.85,71.63,True,no,0.419236512192082,1.00246842811521,0.558091743119266,-0.583231915923125
2166,Aragonite,1.311,1.292,6,316.56,261.76,2.7714,4.6013,87.14,0.8,1.48,132.98,133.86,72.43,True,no,0.270790204781563,1.01935260768248,0.473046113877463,-0.748562402900915
2167,Aragonite,1.9928,1.5929,2,342.63,261.26,1.9882,1.5579,101.08,0.88,1.93,68.38,50.63,70.89,True,no,0.689540684965834,0.687229706795908,1.00231365053818,0.00231097816992579
2168,Aragonite,0.99638,1.1263,2,353.16,259.16,1.219,1.1713,45,1.03,1.47,132.82,87,65.4,True,no,-0.00362656805569865,0.198030850499135,0.817374897456932,-0.201657418554833
2169,Aragonite,0.68173,0.93167,2,561.85,259,1.1144,1.4306,56.652,0.63,1.1,165.83,91.38,140.8,True,no,-0.383121593953716,0.108316143483459,0.611746231155779,-0.491437737437175
2170,Aragonite,1.7306,1.4844,3,582.45,260.24,1.7619,1.4089,143.57,0.57,1.2,145.81,147.64,135.46,True,no,0.548468169190501,0.566392772214447,0.982235087121857,-0.0179246030239451
2171,Aragonite,1.783,1.5067,1,629.91,260.62,1.9752,1.7185,80.007,0.54,0.99,86.39,7.57,21.02,True,no,0.578297338881003,0.680669659048833,0.902693398136897,-0.102372320167829
2172,Aragonite,0.57685,0.85701,1,661.91,258.91,1.0725,1.566,129.24,0.76,1.72,100.96,116.97,27.53,True,no,-0.550173011608838,0.069992371820035,0.537855477855478,-0.620165383428873
2173,Aragonite,1.2061,1.2392,4,12.52,261,1.814,2.1426,82.055,0.69,1.03,40.63,113.15,121.26,True,no,0.18739201360706,0.595534351692945,0.664884233737596,-0.408142338085885
2174,Aragonite,0.62929,0.89512,0,47.5,259,1.0474,1.3693,180,0.51,0.9,170.11,70.19,93.95,True,no,-0.463163079247683,0.0463109028632504,0.600811533320603,-0.509473982110933
2175,Aragonite,0.68173,0.93167,1,239.23,259.85,1.223,1.7233,74.73,0.34,0.85,8.84,78.74,3.93,True,no,-0.383121593953716,0.201306856705035,0.557424366312347,-0.584428450658751
2176,Aragonite,0.68173,0.93167,5,320.08,260.38,1.2938,1.9286,95.046,0.5,1.34,43.07,51.8,57.46,True,no,-0.383121593953716,0.257583624627748,0.526920698716958,-0.640705218581464
2177,Aragonite,0.57685,0.85701,3,384.91,259.36,1.0201,1.4169,74.929,0.25,1.27,137.14,135.02,55.64,True,no,-0.550173011608838,0.0199006617063362,0.565483776100382,-0.570073673315175
2178,Aragonite,0.94394,1.0963,4,387.89,261.11,1.4015,1.6343,100.94,0.6,1.35,89.46,99.29,33.3,True,no,-0.0576926741786496,0.337543091622706,0.673521227256511,-0.395235765801355
2179,Aragonite,7.0271,2.9912,8,395.71,265.05,3.5771,1.4301,34.535,1.05,2.8,31.9,88.09,143.21,True,no,1.94977410293277,1.27455241627414,1.96446842414246,0.675221686658625
2180,Aragonite,0.8915,1.0654,3,404.53,260.41,1.2152,1.3009,30.903,0.24,0.44,167.7,46.42,47.79,True,no,-0.114849841678942,0.194908672299426,0.73362409479921,-0.309758513978368
2181,Aragonite,0.99638,1.1263,0,424.32,260.58,1.2132,1.1603,46.683,0.4,0.79,125.12,39.3,10.79,True,no,-0.00362656805569865,0.193261496832289,0.821282558522915,-0.196888064887988
2182,Aragonite,0.52441,0.81713,0,684,259.1,0.96599,1.3975,39.806,0,0,73.1,104.22,115.47,True,no,-0.645481457861749,-0.0346017967900747,0.542873114628516,-0.610879661071674
2183,Aragonite,2.5696,1.8088,3,118.14,262.82,1.9709,1.1873,80.409,0.65,1.22,161.36,66.75,133.19,True,no,0.943750244770305,0.678490291216312,1.30376985133695,0.265259953553994
2184,Aragonite,0.78662,1.0008,3,137.93,260.27,1.2148,1.4733,27.549,0.51,1.12,151.7,118.03,55.68,True,no,-0.240009993424111,0.194579454189457,0.647530457688508,-0.434589447613567
2185,Aragonite,0.83906,1.0336,2,155.5,261.19,1.2233,1.4007,69.615,0.61,1.5,176.53,122.29,59.15,True,no,-0.17547306136512,0.201552125070734,0.68589879833238,-0.377025186435854
2186,Aragonite,0.68173,0.93167,1,489.92,261.15,1.076,1.3339,106.24,0.49,1.46,68.5,135.29,70.14,True,no,-0.383121593953716,0.0732504617395927,0.633578066914498,-0.456372055693309
2187,Aragonite,0.78662,1.0008,1,553.07,260.6,1.1494,1.3191,9.4623,0.24,0.86,10.95,82.68,32.45,True,no,-0.240009993424111,0.139240067091504,0.684374456238037,-0.379250060515615
2188,Aragonite,0.52441,0.81713,1,566,261,1.0394,1.618,103.28,0,0,169.6,85.17,136.38,True,no,-0.645481457861749,0.0386436235922045,0.504531460457956,-0.684125081453954
2189,Aragonite,0.62929,0.89512,3,8.33,261.67,1.178,1.7321,135,0.34,0.79,169.43,146.39,101.35,True,no,-0.463163079247683,0.163818085229395,0.534202037351443,-0.626981164477078
2190,Aragonite,0.99638,1.1263,0,24.21,262.11,1.5205,1.8223,136,0.33,1.16,64.42,34.52,136.6,True,no,-0.00362656805569865,0.419039228135282,0.655297599473857,-0.422665796190981
2191,Aragonite,0.83906,1.0336,1,35.69,261.75,1.274,1.5192,132.45,0.39,0.58,23.45,81.45,166.31,True,no,-0.17547306136512,0.242161557149972,0.658602825745683,-0.417634618515092
2192,Aragonite,0.57685,0.85701,1,236.18,261.91,0.95904,1.2523,126.87,0.26,0.46,106.53,169.3,92.23,True,no,-0.550173011608838,-0.0418224948538387,0.601486903570237,-0.508350516755
2193,Aragonite,0.62929,0.89512,3,318.5,263.25,1.4662,2.6829,94.85,0.8,0.98,137.02,130.87,61.09,True,no,-0.463163079247683,0.382674019807349,0.429197926613013,-0.845837099055032
2194,Aragonite,0.83906,1.0336,2,327.38,261.69,1.1386,1.2135,43.915,0.64,2.05,165.09,124.52,71.91,True,no,-0.17547306136512,0.129799437534844,0.73692253644827,-0.305272498899965
2195,Aragonite,1.9403,1.5718,1,494.89,263.54,1.9005,1.4621,131.08,0.68,1.38,47.99,149.61,84.43,True,no,0.66284260029509,0.642117009447166,1.02094185740595,0.0207255908479232
2196,Aragonite,12.743,4.028,7,519.11,270.04,4.8993,1.4794,39.41,0.9,2.04,51.47,159.18,76.79,True,no,2.54498210123014,1.58909233776867,2.60098381401425,0.955889763461472
2197,Aragonite,5.821,2.7224,6,531.09,269.77,4.5938,2.8474,72.304,0.88,2.23,51.33,131.68,46.42,True,no,1.7614720682896,1.52470756827352,1.26714267055597,0.236764500016081
2198,Aragonite,0.8915,1.0654,3,559.41,262.41,1.3719,1.6581,95.004,0.34,0.58,48.33,137.92,61.89,True,no,-0.114849841678942,0.316196640349982,0.649828704716087,-0.431046482028924
2199,Aragonite,0.57685,0.85701,3,572.64,261.36,1.0505,1.5025,30.286,1.37,2.13,134.27,70.3,136.42,True,no,-0.550173011608838,0.049266241302918,0.549119466920514,-0.599439252911756
2200,Aragonite,1.1013,1.1841,3,576.48,262.81,1.5652,1.7472,62.533,0.36,0.82,15.44,140.81,81.83,True,no,0.0964913001887612,0.44801361135412,0.70361615129057,-0.351522311165359
2201,Aragonite,0.68173,0.93167,1,621.62,261.38,1.0094,1.1737,45,0.23,1.1,108.92,177.39,177.71,True,no,-0.383121593953716,0.00935609492402503,0.675381414701803,-0.392477688877741
2202,Aragonite,1.8879,1.5504,2,1.89,263.5,1.4214,1.6809,112.04,0.35,0.69,108.11,87.84,26.65,True,edge,0.63546510021886,0.351642301410658,1.32819755170958,0.283822798808203
2203,Aragonite,1.2061,1.2392,1,131.57,263.61,1.5338,1.5319,83.839,0.86,1.27,163.63,46.47,69.75,True,no,0.18739201360706,0.427748316348622,0.786347633328987,-0.240356302741562
2204,Aragonite,0.68173,0.93167,3,134.85,263,1.2116,1.6912,90,0.99,1.75,103.67,78.5,62.2,True,no,-0.383121593953716,0.191941800170945,0.562669197755035,-0.575063394124661
2205,Aragonite,0.62929,0.89512,3,294.25,262.83,1.2653,1.9981,121.85,0.73,0.73,46.17,33.59,111.88,True,no,-0.463163079247683,0.235309248213081,0.497344503279855,-0.698472327460764
2206,Aragonite,0.73417,0.96684,5,323,263.14,1.0943,1.281,128.95,0.6,1.13,159.84,113.56,69.97,True,no,-0.3090146695551,0.0901148894422603,0.670903774102166,-0.39912955899736
2207,Aragonite,0.52441,0.81713,3,352.1,262.3,1.2163,2.2157,168.56,0.05,0.23,13.28,70.4,105.18,True,no,-0.645481457861749,0.195813463642254,0.431151853983392,-0.841294921504003
2208,Aragonite,1.3635,1.3176,3,556.23,264.5,1.8395,1.9491,94.379,0.36,1.34,53.94,146.73,48.67,True,no,0.310054923303506,0.609493795562692,0.741234030986681,-0.299438872259186
2209,Aragonite,0.94394,1.0963,2,633.61,263.22,1.2356,1.2702,67.41,0.27,0.63,100.53,61.69,145.7,True,no,-0.0576926741786496,0.21155668206229,0.763952735513111,-0.269249356240939
2210,Aragonite,0.57685,0.85701,1,636.91,262.36,1.0201,1.4169,74.929,0.63,0.66,97.34,59.35,140.79,True,no,-0.550173011608838,0.0199006617063362,0.565483776100382,-0.570073673315175
2211,Aragonite,0.52441,0.81713,3,291.4,263.4,0.88884,1.1832,135,0.31,0.38,139.69,57.35,40.08,True,no,-0.645481457861749,-0.117838037168939,0.589993699653481,-0.52764342069281
2212,Aragonite,1.4159,1.3427,5,349.11,265.22,1.4969,1.2429,118.52,0.68,1.73,68.49,61.95,74.02,True,no,0.347765371308788,0.403396302939053,0.945888168882357,-0.0556309316302648
2213,Aragonite,0.73417,0.96684,2,385.29,263.64,1.0847,1.2587,125.51,0.45,1.07,48.79,47.45,47.23,True,no,-0.3090146695551,0.0813034510640348,0.676841523001752,-0.390318120619135
2214,Aragonite,1.7306,1.4844,5,405.55,265.55,1.8623,1.574,71.527,0.61,1.27,97.92,48.39,109.31,True,no,0.548468169190501,0.621812282955323,0.929280996617086,-0.0733441137648218
2215,Aragonite,3.2513,2.0346,3,548.06,265.82,2.8306,1.9354,168.26,1.1,2.61,14.86,89.83,26.2,True,no,1.17905491636297,1.0404887033176,1.14862573306013,0.138566213045372
2216,Aragonite,2.5696,1.8088,5,564.27,266.18,2.1516,1.4149,106.96,0.81,1.17,125.6,61.43,140.69,True,no,0.943750244770305,0.766211751416951,1.19427402862986,0.177538493353355
2217,Aragonite,1.5732,1.4153,3,588.1,265.53,1.908,1.8174,132.3,0.74,0.93,126.56,134.06,117.44,True,no,0.453111761575517,0.646055573026095,0.824528301886792,-0.192943811450577
2218,Aragonite,0.52441,0.81713,1,608.5,263.9,1.2752,2.4354,64.33,0.46,0.57,52.54,35.26,169.14,True,no,-0.645481457861749,0.243103029053813,0.411237452948557,-0.888584486915562
2219,Aragonite,2.4647,1.7715,3,610.81,266.62,2.1158,1.4264,60.785,0.74,2.24,30.5,150.04,165.1,True,no,0.902070096234183,0.749432991570537,1.16490216466585,0.152637104663646
2220,Aragonite,2.2025,1.6746,5,537.52,267.81,1.7605,1.1052,90.341,0.63,2.15,42.36,123.27,41.74,True,no,0.789593078828198,0.56559785961297,1.25106503834138,0.223995219215227
2221,Aragonite,0.68173,0.93167,1,592.54,265,1.0538,1.2793,81.77,0.18,1.15,52.14,118.49,41.82,True,no,-0.383121593953716,0.0524026787930484,0.646925412791801,-0.435524272746764
2222,Aragonite,0.52441,0.81713,2,619.3,264.3,0.92086,1.27,45,0.39,0.58,118.29,123.51,177.78,True,no,-0.645481457861749,-0.0824472629675321,0.569478530938471,-0.563034194894217
2223,Aragonite,0.99638,1.1263,2,37.63,266,1.2639,1.2593,57.467,0.48,0.82,60.17,35.1,141.43,True,no,-0.00362656805569865,0.234202178670944,0.788337684943429,-0.237828746726642
2224,Aragonite,2.0976,1.6343,2,279.77,267.08,1.8334,1.2586,117.02,0.69,1.85,62.28,31.61,94.91,True,no,0.740793834027298,0.606172166545538,1.14410385076906,0.13462166748176
2225,Aragonite,0.52441,0.81713,3,288.5,265.2,0.95618,1.3693,180,0.4,1.25,174.16,105.55,34.39,True,no,-0.645481457861749,-0.0448090991352127,0.548442761823088,-0.600672358726536
2226,Aragonite,0.8915,1.0654,3,320.53,266.35,1.279,1.4412,34.385,0.52,0.97,141.67,126.86,61.98,True,no,-0.114849841678942,0.246078522596706,0.697028928850665,-0.360928364275648
2227,Aragonite,0.73417,0.96684,3,326.5,265.5,1.1227,1.3484,135,0.33,1.65,151.14,119.51,59.97,True,no,-0.3090146695551,0.115736498482597,0.653932484189899,-0.424751168037697
2228,Aragonite,1.1537,1.212,3,340.05,266.59,1.4443,1.4201,111.37,0.45,1.15,114.62,68.78,47.48,True,no,0.142974168951107,0.367624775124984,0.798795264141799,-0.224650606173877
2229,Aragonite,0.94394,1.0963,3,353.44,266.22,1.4251,1.6899,110.87,0.82,1.07,53.89,51.86,97.62,True,no,-0.0576926741786496,0.354241986697029,0.662367553154165,-0.411934660875679
2230,Aragonite,0.62929,0.89512,2,410.42,265.08,0.93686,1.0954,11.31,0.64,0.96,12.18,35.91,96.64,True,no,-0.463163079247683,-0.0652214209272296,0.671701214695899,-0.397941658320453
2231,Aragonite,1.6781,1.4617,3,569.72,267.78,2.0268,1.9226,75.783,0.5,0.67,31.5,144.2,105.19,True,no,0.517662201024979,0.706458194619618,0.827955397671206,-0.188795993594639
2232,Aragonite,1.3635,1.3176,4,583.77,266.81,1.5665,1.4135,95.52,0.64,1.02,39,127.73,52.19,True,no,0.310054923303506,0.448843831410109,0.870411745930418,-0.138788908106603
2233,Aragonite,3.4087,2.0833,2,18.89,271.78,3.1909,2.3461,100.28,0.94,2.11,32.69,115.65,122.54,True,no,1.2263309869366,1.16030300866654,1.06825660471967,0.0660279782700609
2234,Aragonite,1.3635,1.3176,1,31.19,267.92,1.5545,1.3919,61.192,0.6,1.41,9.77,140.41,150.84,True,no,0.310054923303506,0.441153950516671,0.877130910260534,-0.131099027213165
2235,Aragonite,0.78662,1.0008,0,160.07,267.4,1.0717,1.1467,131.35,0.92,2.2,167.9,117.98,84.86,True,no,-0.240009993424111,0.0692461727368144,0.733992721843799,-0.309256166160925
2236,Aragonite,0.73417,0.96684,0,233.07,266.43,1.2624,1.7048,9.6871,0.29,0.67,111.44,161.3,106.44,True,no,-0.3090146695551,0.233014671109473,0.581566856780735,-0.542029340664573
2237,Aragonite,1.5208,1.3915,6,292.34,267.9,1.5638,1.2629,86.513,1.04,1.86,60.83,33.39,101.2,True,no,0.419236512192082,0.447118756708277,0.972502877605832,-0.0278822445161943
2238,Aragonite,2.9367,1.9337,2,305.46,269.27,2.3283,1.4498,139.11,0.87,1.57,167.17,57.21,19.07,True,no,1.07728650195336,0.845138387546066,1.26130653266332,0.232148114407291
2239,Aragonite,1.6781,1.4617,1,426.03,268.59,1.743,1.4218,70.75,0.93,3.44,113.93,117.32,15.46,True,no,0.517662201024979,0.555607766537884,0.962765347102696,-0.037945565512905
2240,Aragonite,4.2477,2.3256,6,575.69,271.73,3.0859,1.7607,66.507,0.92,1.65,36.94,73.53,1.02,True,no,1.4463776599769,1.12684334900894,1.3764866003435,0.319534310967962
2241,Aragonite,1.1537,1.212,2,615.09,268.55,1.7739,2.1422,83.075,0.56,1.6,177.83,125.28,66.29,True,no,0.142974168951107,0.573180512512757,0.650374880207452,-0.43020634356165
2242,Aragonite,1.2586,1.2659,3,621.58,267.58,1.405,1.2319,135,1.17,1.74,119.47,50.4,177.17,True,no,0.229999992110696,0.340037302785709,0.895800711743772,-0.110037310675013
2243,Aragonite,1.1013,1.1841,1,652.14,267.62,1.2576,1.1279,69.077,0.33,0.61,120.75,44.5,153.1,True,no,0.0964913001887612,0.229205142692805,0.875715648854962,-0.132713842504044
2244,Aragonite,1.5732,1.4153,4,5.77,269.7,2.3573,2.7742,95.443,0.48,1.01,140.58,143.41,34.46,True,no,0.453111761575517,0.857516896295765,0.667373690238833,-0.404405134720247
2245,Aragonite,0.83906,1.0336,3,116,268.25,1.0958,1.1239,90,0.85,1.62,114.39,111.36,139.13,True,no,-0.17547306136512,0.0914846901221784,0.765705420697207,-0.266957751487299
2246,Aragonite,0.57685,0.85701,1,275.82,268,1.1001,1.6476,123.21,0.26,0.92,170.75,109.99,33.44,True,no,-0.550173011608838,0.095401084763253,0.524361421688937,-0.645574096372092
2247,Aragonite,1.1537,1.212,3,2.64,271.32,2.1616,3.1808,101.75,0.73,1.55,83.35,39.92,35,True,no,0.142974168951107,0.770848688223797,0.533725018504811,-0.62787451927269
2248,Aragonite,1.0488,1.1556,1,13.85,269.8,1.5331,1.7602,87.634,0.88,1.62,83.77,83.48,125.71,True,no,0.047646653467353,0.427291829334271,0.684104102798252,-0.379645175866918
2249,Aragonite,0.99638,1.1263,0,139.84,269,1.341,1.4175,49.927,0.88,1.14,106.95,60.7,88.34,True,no,-0.00362656805569865,0.293415604299541,0.743012677106637,-0.29704217235524
2250,Aragonite,1.1537,1.212,5,286.68,269.73,1.7578,2.1034,66.845,0.66,1.4,135.64,52.2,43.66,True,no,0.142974168951107,0.564063027148408,0.656331778359313,-0.421088858197301
2251,Aragonite,0.57685,0.85701,2,315.18,268.64,1.1534,1.8113,127.87,0.53,1.33,141.25,57.82,40.48,True,no,-0.550173011608838,0.142714102199175,0.500130050286111,-0.692887113808014
2252,Aragonite,0.57685,0.85701,2,345.55,269,0.90232,1.1085,35.008,0.39,0.71,96.05,117.21,47.7,True,no,-0.550173011608838,-0.102786054650476,0.639296480184413,-0.447386956958363
2253,Aragonite,1.2586,1.2659,4,402.42,271,2.0365,2.5881,95.963,0.85,2,96.47,42.26,111.03,True,no,0.229999992110696,0.71123264810633,0.618021114657501,-0.481232655995634
2254,Aragonite,2.5172,1.7902,6,407.83,271.83,2.6348,2.1661,58.717,0.93,2.36,87.02,28.46,118.27,True,no,0.923147172670641,0.968807277784401,0.955366631243358,-0.0456601051137593
2255,Aragonite,0.52441,0.81713,1,414.5,268.6,0.91901,1.2649,90,0.27,0.68,173.66,139.08,74.51,True,no,-0.645481457861749,-0.0844582752928337,0.570624911589645,-0.561023182568915
2256,Aragonite,0.62929,0.89512,0,56.83,269.33,1.1719,1.7139,165.29,0.41,0.62,38.85,32.26,156.48,True,no,-0.463163079247683,0.15862636328242,0.536982677702876,-0.621789442530102
2257,Aragonite,1.5732,1.4153,1,104.33,271.57,1.9652,1.928,76.722,0.88,1.29,56.79,96.25,92.76,True,no,0.453111761575517,0.675594021312356,0.800529208223082,-0.222482259736839
2258,Aragonite,2.255,1.6944,1,130.42,271.79,2.0264,1.4303,148.19,0.61,1.27,9.44,52.81,24.32,True,no,0.813149972954642,0.706260819705329,1.11281089617055,0.106889153249313
2259,Aragonite,0.62929,0.89512,1,267.67,269.17,0.92636,1.071,153.43,0.25,0.31,18.86,130.71,45.31,True,no,-0.463163079247683,-0.0764923509885172,0.679314737251177,-0.386670728259165
2260,Aragonite,1.0488,1.1556,3,271.4,271.15,1.627,1.9822,116.54,0.46,1.52,179.83,42.73,156.24,True,no,0.047646653467353,0.486737828236901,0.644622003687769,-0.439091174769548
2261,Aragonite,1.1013,1.1841,4,325.9,270.38,1.5379,1.6867,61.533,0.74,1.55,153.77,131.62,53.98,True,no,0.0964913001887612,0.430417849463741,0.716106378828272,-0.33392654927498
2262,Aragonite,0.99638,1.1263,4,349.42,270.42,1.7549,2.4275,109.98,0.67,1.49,126.02,89.26,55.12,True,no,-0.00362656805569865,0.562411875237424,0.567770243318708,-0.566038443293123
2263,Aragonite,0.83906,1.0336,1,418.63,269.94,1.4338,1.9243,65.283,0.79,1.09,79.97,51.38,49.17,True,no,-0.17547306136512,0.360328262436635,0.585200167387362,-0.535801323801755
2264,Aragonite,2.9367,1.9337,5,421.7,273.73,2.4693,1.6307,82.8,1.21,2.3,163.42,158.23,30.09,True,no,1.07728650195336,0.903934709664571,1.18928441258656,0.173351792288786
2265,Aragonite,2.7269,1.8633,5,545.06,271.81,2.0176,1.1724,128.78,0.5,1.14,34.55,143.21,45.08,True,no,1.00316543285738,0.701908686228518,1.35155630452022,0.30125674662886
2266,Aragonite,1.4683,1.3673,2,626.68,271.04,1.7098,1.5638,101.59,0.77,1.42,22.79,172.11,76.37,True,no,0.384105268986755,0.536376404609996,0.858755409989472,-0.152271135623241
2267,Aragonite,1.0488,1.1556,2,8.8,271.1,1.2463,1.1632,74.42,0.45,1.02,34.25,124.28,129.29,True,no,0.047646653467353,0.220179161850194,0.84153093155741,-0.172532508382841
2268,Aragonite,1.4159,1.3427,2,34.3,271.22,1.6422,1.4959,15.979,0.43,0.61,62.54,32.1,146.07,True,no,0.347765371308788,0.496036806292551,0.862197052734137,-0.148271434983763
2269,Aragonite,0.83906,1.0336,2,112.94,272,1.3592,1.7293,80.435,0.58,0.86,148.81,76.2,118.73,True,no,-0.17547306136512,0.306896291375585,0.617319011183049,-0.482369352740705
2270,Aragonite,0.62929,0.89512,2,149.92,271.17,1.1493,1.6485,80.583,0.35,0.92,112.37,81.92,60.33,True,no,-0.463163079247683,0.139153061392576,0.547541982076046,-0.602316140640259
2271,Aragonite,0.52441,0.81713,0,176,270.8,0.91901,1.2649,90,0.46,1.06,113.55,58.9,103.99,True,no,-0.645481457861749,-0.0844582752928337,0.570624911589645,-0.561023182568915
2272,Aragonite,0.52441,0.81713,3,288.8,270.9,1.0936,1.7912,69.379,0.44,0.68,34.76,38.91,124.48,True,no,-0.645481457861749,0.0894750064276027,0.479526335040234,-0.734956464289352
2273,Aragonite,0.52441,0.81713,2,332.8,270,0.91901,1.2649,90,0.2,0.65,121.34,70.3,51.76,True,no,-0.645481457861749,-0.0844582752928337,0.570624911589645,-0.561023182568915
2274,Aragonite,0.68173,0.93167,3,352.23,270.77,1.1267,1.4624,70.206,0.28,1.08,124.08,91.35,55.43,True,no,-0.383121593953716,0.119293006187983,0.605067897399485,-0.502414600141699
2275,Aragonite,0.73417,0.96684,2,607.14,271.29,1.1182,1.3375,86.437,0.2,0.74,40.66,49.39,102.49,True,no,-0.3090146695551,0.111720249610408,0.656564120908603,-0.420734919165508
2276,Aragonite,2.7269,1.8633,4,620.33,272.62,2.1843,1.3741,158.35,0.63,1.48,65.2,51.46,176.72,True,no,1.00316543285738,0.781295411086638,1.24840910131392,0.22187002177074
2277,Aragonite,1.311,1.292,4,118.4,272.04,1.9543,2.2881,14.65,1.29,2.3,41.74,142.03,89.4,True,no,0.270790204781563,0.670032073053894,0.670828429616743,-0.399241868272331
2278,Aragonite,1.2061,1.2392,2,146.17,272,1.2444,1.0084,90,0.61,0.92,6.34,65.8,109.23,True,no,0.18739201360706,0.218653486041345,0.969222115075538,-0.0312614724342847
2279,Aragonite,0.52441,0.81713,2,321.8,271.8,1.1233,1.8898,45,0.34,1.68,155.74,127.9,57.82,True,no,-0.645481457861749,0.116270781665386,0.466847680940087,-0.761752239527136
2280,Aragonite,2.6221,1.8272,7,335.62,274.68,2.338,1.6374,76.643,0.62,1.4,122.38,70.85,57.65,True,no,0.963975523439566,0.849295863049877,1.12151411462789,0.114679660389689
2281,Aragonite,0.62929,0.89512,3,340.33,271.25,0.95894,1.1477,160.19,0.5,0.97,141.84,118.34,45.93,True,no,-0.463163079247683,-0.0419267712280351,0.656235009489645,-0.421236308019648
2282,Aragonite,2.3074,1.714,4,393.3,274.73,2.4337,2.0161,44.731,0.72,1.92,3.07,126.2,136.96,True,no,0.836121349511052,0.889412733065909,0.948103710399803,-0.0532913835548564
2283,Aragonite,0.8915,1.0654,3,412.41,272.24,1.2193,1.3099,91.561,0.57,0.8,76.33,43.55,29.84,True,no,-0.114849841678942,0.198276923584082,0.731157221356516,-0.313126765263024
2284,Aragonite,4.8246,2.4785,2,468.84,278.51,4.5114,3.3133,94.937,0.68,1.64,101.55,155.66,152.67,True,no,1.57372782980002,1.5066075266299,1.06942412554861,0.0671203031701223
2285,Aragonite,0.78662,1.0008,0,491.27,272.33,1.0963,1.1999,95.884,0.14,0.69,16.71,120.4,74.88,True,no,-0.240009993424111,0.0919408736983573,0.717522575937243,-0.331950867122468
2286,Aragonite,1.1537,1.212,2,23.95,273.14,1.4028,1.3396,83.19,0.47,0.67,148.95,47.76,90.56,True,no,0.142974168951107,0.338470239283886,0.822426575420587,-0.195496070332779
2287,Aragonite,1.4159,1.3427,3,68.89,274.74,1.995,2.2077,89.648,0.93,1.57,156.7,35.71,82.05,True,no,0.347765371308788,0.690644050341827,0.709724310776942,-0.342878679033039
2288,Aragonite,0.57685,0.85701,3,282,272,1.0592,1.5275,180,0.26,1.43,132.45,55.39,40.69,True,no,-0.550173011608838,0.0575139062006066,0.54460913897281,-0.607686917809445
2289,Aragonite,7.132,3.0134,7,290.14,278.32,3.3279,1.2196,129.09,1.45,3.37,135.66,44.28,21.06,True,no,1.96459170000089,1.20234147443059,2.14309324198443,0.762250225570307
2290,Aragonite,0.8915,1.0654,3,331.12,273.71,1.4184,1.7724,83.096,0.56,1.1,124.79,69.23,52.26,True,no,-0.114849841678942,0.349529475777861,0.628525098702764,-0.464379317456803
2291,Aragonite,0.83906,1.0336,0,372.69,272.94,1.2333,1.4237,71.565,0.49,0.68,127.4,53.3,41.64,True,no,-0.17547306136512,0.209693503589805,0.680337306413687,-0.385166564954926
2292,Aragonite,1.4683,1.3673,2,388.46,273.54,1.7331,1.6067,59.888,0.76,1.97,59.36,41.35,136.28,True,no,0.384105268986755,0.549911712473193,0.847210201373262,-0.165806443486438
2293,Aragonite,0.73417,0.96684,2,507.71,272.36,1.2032,1.5487,178.43,0.42,0.66,134.79,124.99,135.49,True,no,-0.3090146695551,0.184984674213438,0.610181183510638,-0.493999343768539
2294,Aragonite,3.3562,2.0672,6,535.75,277.09,2.6955,1.7003,69.654,0.86,2.06,150.48,142.96,131.2,True,no,1.21080938158492,0.991583715909586,1.24511222407717,0.219225665675338
2295,Aragonite,0.68173,0.93167,3,551.77,272.92,1.2079,1.681,67.709,0.5,0.65,123.32,37.16,31.15,True,no,-0.383121593953716,0.188883314629096,0.564392747744018,-0.572004908582812
2296,Aragonite,0.68173,0.93167,3,554.15,273.69,1.3997,2.257,71.998,0.69,0.87,174.31,92.02,161.34,True,no,-0.383121593953716,0.336257927944463,0.487054368793313,-0.719379521898179
2297,Aragonite,0.52441,0.81713,2,561.5,272,1.0442,1.633,153.43,0.37,0.37,151,151.99,145.58,True,no,-0.645481457861749,0.043251041994315,0.502212219881249,-0.688732499856064
2298,Aragonite,1.9928,1.5929,4,580.92,274.92,2.7019,2.8773,49.339,0.62,1.63,23.2,114.43,21.95,True,no,0.689540684965834,0.993955229230632,0.737555053850994,-0.304414544264799
2299,Aragonite,0.62929,0.89512,1,649.75,272.42,1.0246,1.3103,57.933,0.1,0.54,119.91,37.51,156.35,True,no,-0.463163079247683,0.0243022925229648,0.614181143861019,-0.487465371770647
2300,Aragonite,0.57685,0.85701,1,62.55,273.91,1.1143,1.6906,103.28,0.26,1.44,39.49,93.01,147.24,True,no,-0.550173011608838,0.108226405070871,0.517679260522301,-0.65839941667971
2301,Aragonite,0.57685,0.85701,2,65.18,273.27,0.92398,1.1624,129.69,0.29,0.52,81.27,43.31,131.22,True,no,-0.550173011608838,-0.0790648525963547,0.624310050001082,-0.471108159012484
2302,Aragonite,1.1537,1.212,4,277.5,273.64,1.464,1.459,162.86,0.9,1.72,39.6,128.67,71.5,True,no,0.142974168951107,0.38117241553912,0.788046448087432,-0.238198246588013
2303,Aragonite,1.4683,1.3673,4,342.54,275.86,1.7531,1.6439,74.57,1.05,2.46,44.86,42.47,76,True,no,0.384105268986755,0.561385649377691,0.837544920426673,-0.177280380390937
