Nr.	Phase	Area	d	l	Xcg	Ycg	Major	Aspect_ratio	Slope	GOS	MOS	Mean_E1	Mean_E2	Mean_E3	In_current_dataset	Border_grain	Area_Log	Major_Log	Minor	Minor_Log
2707	Aragonite	0.625	0.89206	2	298.9	248.8	1.026	1.3229	116.57	0.52	0.87	4.53	66.21	70.2	True	no	-0.470003629245736	0.0256677467485778	0.60916179337232	-0.495671375994313
2708	Aragonite	0.6875	0.9356	1	317.27	248.73	1.3309	2.0236	67.072	0.68	1.5	40.18	89.88	35.48	True	no	-0.374693449441411	0.285855405110373	0.516567736118416	-0.660548854551784
2709	Aragonite	0.625	0.89206	1	329.1	248.7	1.2808	2.0616	127.87	0.16	0.82	171.48	123.31	123.59	True	no	-0.470003629245736	0.247484882700368	0.487976264834478	-0.717488511946103
2710	Aragonite	0.625	0.89206	1	372.3	248.6	0.90569	1.0308	116.57	0	0	27.64	171.18	104.18	True	no	-0.470003629245736	-0.0990581948458034	0.690081595247822	-0.370945434399932
2711	Aragonite	1.6875	1.4658	1	418.67	250.96	1.9792	1.8232	92.526	0.78	1.01	174.72	166.58	57.56	True	no	0.523248143764548	0.682692722656086	0.852617219078415	-0.159444578891539
2712	Aragonite	1	1.1284	2	450	249.38	1.8275	2.6231	136.24	0.95	1.48	118.32	108.29	19.59	True	no	0	0.602948912641797	0.547195622435021	-0.602948912641797
2713	Aragonite	5.625	2.6762	8	78.02	256.2	4.3323	2.6206	123.66	0.88	1.68	129.39	60.6	56.93	True	no	1.72722094809048	1.46609857881849	1.29838653832837	0.261122369271992
2714	Aragonite	2.9375	1.9339	5	166.06	253.09	2.8328	2.1456	109.24	0.76	2.14	19.2	5.16	94.79	True	no	1.07755887947028	1.04126562181556	1.0369598983338	0.0362932576547204
2715	Aragonite	1.8125	1.5191	4	246.69	250.79	1.6247	1.1439	154.36	0.66	1.48	156.57	111.81	78.11	True	no	0.594707107746693	0.485323183353568	1.11559057056687	0.109383924393125
2716	Aragonite	1.5625	1.4105	4	251.64	250.76	1.7064	1.4636	109.91	0.87	2.28	172.36	127.92	66.44	True	no	0.44628710262842	0.534385888175004	0.915670417252696	-0.0880987855465842
2717	Aragonite	1.1875	1.2296	4	255.42	250.05	1.5674	1.6248	87.322	0.52	1.87	58.1	41.41	69.78	True	no	0.171850256926659	0.449418195636627	0.757624090851091	-0.277567938709968
2718	Aragonite	0.875	1.0555	3	424.71	250.21	1.3379	1.6066	104.87	0.39	0.88	90.79	39.84	28.09	True	no	-0.133531392624523	0.291101220497437	0.65401001569624	-0.424632613121959
2719	Aragonite	1	1.1284	5	429.38	250.31	1.359	1.4506	119.6	0.68	1.2	147.16	145.16	26.67	True	no	0	0.306749135169007	0.735835172921266	-0.306749135169007
2720	Aragonite	0.6875	0.9356	3	432.36	249.55	1.3141	1.9727	138.8	0.57	1.28	152.79	128.98	41.86	True	no	-0.374693449441411	0.273152020667455	0.523171752530249	-0.647845470108866
2721	Aragonite	14.25	4.2595	7	542.81	259.54	8.3627	3.8545	140.8	1.45	3.58	129.93	51.17	2.94	True	no	2.65675690671466	2.12378134146133	1.70399512119292	0.532975565253328
2722	Aragonite	1.25	1.2616	3	557.1	250	1.7028	1.8219	148.76	0.44	1.23	126.9	139.93	4.55	True	no	0.22314355131421	0.53227395497186	0.734085036410618	-0.309130403657651
2723	Aragonite	1.4375	1.3529	3	93.7	252.17	1.6238	1.4406	107.45	1.22	2.06	171.6	109.31	19.88	True	no	0.362905493689368	0.484769081446209	0.885269121813031	-0.121863587756841
2724	Aragonite	1.125	1.1968	5	115.94	252.56	1.9579	2.6761	94.963	0.69	1.23	118.33	112.14	37.62	True	no	0.117783035656383	0.67187247028109	0.574595229582716	-0.554089434624707
2725	Aragonite	0.9375	1.0925	4	169.27	250.87	1.5325	1.9675	111.37	0.69	1.06	138.33	100.83	32.08	True	no	-0.0645385211375712	0.426900388828229	0.611745513866232	-0.491438909965801
2726	Aragonite	4.9375	2.5073	5	191.42	257.99	3.7903	2.2852	98.571	1.62	3.82	40.65	54.01	98.42	True	no	1.59685913022724	1.33244517163451	1.30266733503944	0.264413958592727
2727	Aragonite	1.0625	1.1631	5	207.82	251.65	1.5348	1.7412	120.34	1.12	2.72	93.92	63.7	57.61	True	no	0.0606246218164348	0.42840007939066	0.692272608808965	-0.367775457574225
2728	Aragonite	1.75	1.4927	5	261.21	253.82	2.2661	2.3046	86.297	0.65	1.6	111.5	91.65	37.53	True	no	0.559615787935423	0.818060292258742	0.772251886501037	-0.258444504323319
2729	Aragonite	0.8125	1.0171	2	396.54	251.38	1.5144	2.217	99.932	0.91	1.18	63.39	6.51	71.57	True	no	-0.207639364778244	0.415019320912976	0.536516111991548	-0.622658685691221
2730	Aragonite	1.9375	1.5706	4	408.97	253.1	2.1874	1.9396	104.76	0.76	2.23	126.14	79.11	167.9	True	no	0.661398482245365	0.782713623918988	0.885754777361251	-0.121315141673623
2731	Aragonite	1.75	1.4927	5	413.36	254.32	2.639	3.1256	105.45	0.79	2.25	111.81	134.73	178.63	True	no	0.559615787935423	0.970400057521187	0.663129973474801	-0.410784269585764
2732	Aragonite	7.4375	3.0773	7	446.28	260.32	6.045	3.8589	131.83	1	2.52	101.94	18.61	16.15	True	no	2.00653477087175	1.79923148406676	1.23035566583954	0.207303286804992
2733	Aragonite	2	1.5958	3	444.41	253	3.06	3.677	127.52	0.69	1.55	132.75	147	14.12	True	no	0.693147180559945	1.11841491596429	0.65359477124183	-0.425267735404344
2734	Aragonite	2.4375	1.7617	4	466.69	252.85	2.2029	1.5636	104.36	0.93	2.15	99.73	34.38	23.88	True	no	0.890972923889865	0.789774674143538	1.10649598256843	0.101198249746328
2735	Aragonite	4.5625	2.4102	5	472.55	255.49	3.3737	1.9593	106.52	1.2	2.52	121.49	74.72	20.2	True	no	1.51787071890861	1.21601006493644	1.35237276580609	0.301860653972171
2736	Aragonite	3.4375	2.0921	4	480.24	254.36	3.7618	3.2332	137.69	0.94	2.21	129.71	44.82	20.76	True	no	1.23474446299269	1.32489756625457	0.913791270136637	-0.0901531032618774
2737	Aragonite	1.125	1.1968	3	543.61	251.78	1.8052	2.2749	139.92	0.7	1.19	130.81	114.76	0.67	True	no	0.117783035656383	0.590671388970709	0.623199645468646	-0.472888353314326
2738	Aragonite	1.3125	1.2927	5	203.24	251.81	1.6408	1.6111	161.86	0.61	1.02	103.11	71.84	52.67	True	no	0.271933715483642	0.495183927776034	0.799914675767918	-0.223250212292392
2739	Aragonite	1.125	1.1968	3	258.39	252.11	1.5526	1.6829	70.384	0.78	1.53	163.65	136.95	61.59	True	no	0.117783035656383	0.439930944989443	0.724591008630684	-0.322147909333059
2740	Aragonite	0.6875	0.9356	2	263.82	251.91	1.2829	1.8802	103.28	0.41	1.09	161.99	136.2	59.28	True	no	-0.374693449441411	0.249123140273157	0.535895237352872	-0.623816589714568
2741	Aragonite	0.625	0.89206	2	323.3	251.5	1.1746	1.7339	52.466	0.15	0.76	2.64	49.53	54.97	True	no	-0.470003629245736	0.160927664106282	0.53209603269198	-0.630931293352018
2742	Aragonite	1.875	1.5451	3	371.57	253.9	1.9229	1.5488	87.357	1	2.14	84.75	124.76	161.95	True	no	0.628608659422374	0.653834463174404	0.975089708253159	-0.0252258037520304
2743	Aragonite	0.625	0.89206	2	415.2	251.5	1.0439	1.3693	90	0.46	1.42	118.01	134.57	14.58	True	no	-0.470003629245736	0.0429636994321157	0.59871635214101	-0.512967328677851
2744	Aragonite	1.125	1.1968	4	118.94	254	1.9346	2.613	95.743	0.76	1.67	113.94	31.43	5.94	True	no	0.117783035656383	0.65990058676631	0.581515558771839	-0.542117551109926
2745	Aragonite	1	1.1284	4	147.69	254.38	1.7765	2.4785	104.79	0.76	1.47	104.01	87.04	7.25	True	no	0	0.574645136478945	0.562904587672389	-0.574645136478945
2746	Aragonite	1.6875	1.4658	3	175	254.56	1.8457	1.5856	82.116	1.23	2.92	61.01	52.68	91.56	True	no	0.523248143764548	0.612858609331108	0.914287262285312	-0.0896104655665606
2747	Aragonite	1.3125	1.2927	3	242.71	253.76	1.4509	1.2597	99.165	0.42	0.91	160.17	104.17	75.85	True	no	0.271933715483642	0.372184053539502	0.904610931146185	-0.100250338055861
2748	Aragonite	1.125	1.1968	3	305	252.67	1.3461	1.2649	90	0.68	1.27	2.31	64.14	70.18	True	no	0.117783035656383	0.29721152266791	0.835747715622911	-0.179428487011527
2749	Aragonite	4.625	2.4267	3	313.55	256.86	3.1223	1.6555	35.819	1.42	2.7	111.87	128.5	69.62	True	no	1.53147637096439	1.13856990972523	1.48127982576946	0.392906461239154
2750	Aragonite	1.25	1.2616	2	82.45	254.75	1.9762	2.4538	121.15	0.63	1.23	3.55	49.81	156.38	True	no	0.22314355131421	0.681175808778725	0.632527072158688	-0.458032257464516
2751	Aragonite	3.8125	2.2032	5	102.98	256.38	2.9412	1.782	159.64	1.21	2.92	57.31	17.95	107.47	True	no	1.33828514193353	1.07881766133993	1.29623963008296	0.2594674805936
2752	Aragonite	1.5	1.382	4	179.38	254.83	1.5207	1.2108	132.43	0.44	1.4	142.32	76.59	53.22	True	no	0.405465108108164	0.419170755164276	0.986387847701716	-0.0137056470561119
2753	Aragonite	1.25	1.2616	3	238.65	253.9	1.5184	1.4485	126.79	0.47	0.98	67.4	43.11	57.9	True	no	0.22314355131421	0.417657148873526	0.823234984193888	-0.194513597559317
2754	Aragonite	0.8125	1.0171	4	301.69	254.15	1.5351	2.2781	116.96	0.41	1.08	60.33	93.36	55.94	True	no	-0.207639364778244	0.428595525497019	0.529281480033874	-0.636234890275263
2755	Aragonite	2.875	1.9133	6	430.5	255.87	2.6355	1.8974	146.16	0.8	1.72	166.23	142.77	59.45	True	no	1.05605267424931	0.969072917313125	1.09087459685069	0.0869797569361893
2756	Aragonite	1.75	1.4927	6	435.71	254.82	2.6853	3.2363	141.33	0.95	1.95	136.11	147.7	17.37	True	no	0.559615787935423	0.987792453562866	0.651696272297323	-0.428176665627443
2757	Aragonite	1	1.1284	1	528.25	254.31	1.4291	1.604	89.299	0.42	0.78	149.2	126.15	17.8	True	no	0	0.357044875505612	0.699741095794556	-0.357044875505612
2758	Aragonite	7.4375	3.0773	5	559.94	257.93	4.0012	1.6907	140.59	0.96	2.4	123.66	76.22	2.73	True	no	2.00653477087175	1.38659431612889	1.85881735479356	0.61994045474286
2759	Aragonite	1.25	1.2616	1	578.2	254.8	1.4375	1.2983	99.645	0.46	1.09	141.95	119.94	7.22	True	no	0.22314355131421	0.362905493689368	0.869565217391304	-0.139761942375159
2760	Aragonite	2.75	1.8712	3	72.09	257.73	2.4178	1.6696	116.05	0.48	1.46	2.1	50.71	155.75	True	no	1.01160091167848	0.882858035785755	1.13739763421292	0.128742875892725
2761	Aragonite	3.3125	2.0537	5	152.42	258.32	2.8488	1.9242	99.75	0.76	1.62	86.92	23.76	21.86	True	no	1.19770319131234	1.04689785298143	1.16277028924459	0.15080533833091
2762	Aragonite	0.75	0.97721	3	211.08	254.92	1.406	2.0702	107.99	0.57	1.05	145.32	104.35	48.57	True	no	-0.287682072451781	0.340748793388473	0.533428165007112	-0.628430865840254
2763	Aragonite	0.6875	0.9356	2	233.64	255.55	1.9261	4.2381	94.731	0.85	1.18	103.26	85.92	6.31	True	no	-0.374693449441411	0.65549723310804	0.356938892061679	-1.03019068254945
2764	Aragonite	0.75	0.97721	2	320.5	254.5	0.97721	1	90	0.64	1	91.47	134.36	60.23	True	no	-0.287682072451781	-0.0230537063312228	0.767491122686014	-0.264628366120558
2765	Aragonite	1.0625	1.1631	2	358.71	255.18	1.3281	1.3037	98.11	0.36	0.61	120.62	101.03	8.05	True	no	0.0606246218164348	0.283749349424068	0.800015059106995	-0.223124727607633
2766	Aragonite	0.6875	0.9356	0	364.64	254.55	1.0047	1.1531	71.565	0.26	0.36	111.25	94.13	10.98	True	no	-0.374693449441411	0.00468898948613147	0.684283865830596	-0.379382438927542
2767	Aragonite	1.3125	1.2927	4	400.57	255.05	1.3906	1.1572	34.695	0.66	0.78	116.95	75.52	3.3	True	no	0.271933715483642	0.32973530868278	0.943837192578743	-0.0578015931991386
2768	Aragonite	1.0625	1.1631	3	405.41	255.41	1.5269	1.7234	141.44	1.05	1.69	121.98	171.34	171.19	True	no	0.0606246218164348	0.423239536207329	0.695854345405724	-0.362614914390894
2769	Aragonite	0.8125	1.0171	1	454.69	255	1.3558	1.7769	133.04	0.78	2.34	120.68	94.69	19.71	True	no	-0.207639364778244	0.304391686014728	0.599277179525004	-0.512031050792973
2770	Aragonite	1.8125	1.5191	3	495.07	255.59	1.6122	1.1263	129.27	0.7	1.52	176.04	155.94	34.56	True	no	0.594707107746693	0.477599705867364	1.12424016871356	0.117107401879329
2771	Aragonite	3.25	2.0342	6	204.33	257.85	2.3966	1.388	128.25	0.94	1.88	111.76	77.99	47.23	True	no	1.17865499634165	0.874051066266279	1.3560877910373	0.304603930075367
2772	Aragonite	1.0625	1.1631	1	221.24	256.41	1.5681	1.8177	84.837	0.78	1.71	170.04	118.96	76.54	True	no	0.0606246218164348	0.449864695404849	0.677571583444933	-0.389240073588414
2773	Aragonite	1.1875	1.2296	3	252.21	255.37	1.497	1.4822	171.38	0.79	1.81	163.3	132.99	52.41	True	no	0.171850256926659	0.403463105437491	0.793253173012692	-0.231612848510832
2774	Aragonite	4.0625	2.2743	4	458.91	259.15	2.3641	1.0805	123.03	1.27	2.55	88.93	36.89	36.06	True	no	1.40179854765586	0.860397399833615	1.71841292669515	0.541401147822241
2775	Aragonite	3.9375	2.2391	7	491.38	258.48	3.7569	2.8153	150.6	0.74	1.48	149.58	103.63	19.17	True	no	1.37054600415175	1.32359414925596	1.04807154835103	0.046951854895792
2776	Aragonite	1.125	1.1968	5	96.28	257.72	1.8952	2.5075	131.37	0.42	0.69	58.41	19.72	102.22	True	no	0.117783035656383	0.639324373862439	0.593604896580836	-0.521541338206055
2777	Aragonite	2.4375	1.7617	5	112.79	258.18	2.0908	1.4086	154.5	0.81	1.76	173.47	110.22	17.21	True	no	0.890972923889865	0.73754676785663	1.16582169504496	0.153426156033235
2778	Aragonite	5.25	2.5854	9	149.12	262.86	4.3102	2.7792	128.42	0.87	1.88	123.38	75.12	57.23	True	no	1.65822807660353	1.46098430675133	1.21804092617512	0.197243769852198
2779	Aragonite	2.1875	1.6689	4	209.51	260.06	2.3129	1.9207	76.343	1.66	2.8	0.22	47.28	118.26	True	no	0.782759339249632	0.838502148419316	0.94578235116088	-0.0557428091696839
2780	Aragonite	1.375	1.3231	2	216.23	258.36	1.917	2.0991	114.1	0.54	1.21	116.59	101.55	54.38	True	no	0.318453731118535	0.650761464063507	0.717266562336985	-0.332307732944973
2781	Aragonite	1.1875	1.2296	3	300.37	257.32	1.5281	1.5444	106.03	0.65	1.16	174.89	112.36	98.87	True	no	0.171850256926659	0.424025133629074	0.777108827956286	-0.252174876702415
2782	Aragonite	1.5625	1.4105	5	304.92	257.52	1.8495	1.7194	56.28	0.66	1.58	60.38	94.35	59.02	True	no	0.44628710262842	0.614915332290372	0.844822925114896	-0.168628229661952
2783	Aragonite	3.6875	2.1668	8	503.39	261.02	4.0084	3.4222	139.38	0.73	1.6	121.62	59.47	19.87	True	no	1.30494872166594	1.38839215920204	0.919943119449157	-0.0834434375360986
2784	Aragonite	0.625	0.89206	3	92.4	257.7	0.90569	1.0308	153.43	0.32	1.28	103.49	67.35	55.58	True	no	-0.470003629245736	-0.0990581948458034	0.690081595247822	-0.370945434399932
2785	Aragonite	2.875	1.9133	9	121.35	261.54	3.1711	2.7472	135.28	1.01	3.1	138.98	84.64	46.94	True	no	1.05605267424931	1.15407853085209	0.90662546119643	-0.098025856602779
2786	Aragonite	2.8125	1.8923	5	171.76	259.49	2.2587	1.4247	135.26	0.79	1.38	2.97	68.55	121.21	True	no	1.03407376753054	0.814789426542049	1.2451852835702	0.219284340988489
2787	Aragonite	3.5	2.111	6	182.5	261.16	2.4563	1.3539	62.475	1.09	1.95	2.14	68.18	123.54	True	no	1.25276296849537	0.898656152662346	1.42490738102023	0.354106815833022
2788	Aragonite	0.625	0.89206	1	226.7	257.8	1.1128	1.5562	50.884	0.14	0.71	70.91	91.83	63.88	True	no	-0.470003629245736	0.106879361627096	0.561646297627606	-0.576882990872832
2789	Aragonite	0.6875	0.9356	3	235.36	258.64	1.4272	2.3269	91.301	0.51	1.49	95.56	46.77	12.52	True	no	-0.374693449441411	0.355714482843608	0.481712443946188	-0.730407932285019
2790	Aragonite	0.625	0.89206	1	339.9	258.1	1.1484	1.6572	97.688	0.74	1.25	100.64	119.21	83.89	True	no	-0.470003629245736	0.138369669264772	0.544235458028561	-0.608373298510507
2791	Aragonite	0.8125	1.0171	2	369.15	258.23	1.3982	1.8898	78.69	0.96	1.34	175.96	17.8	90.05	True	no	-0.207639364778244	0.335185695095748	0.581104276927478	-0.542825059873992
2792	Aragonite	2.125	1.6449	5	466.88	259.59	2.3879	2.1075	144.83	0.83	1.31	142.27	145.98	25.04	True	no	0.75377180237638	0.870414318606628	0.889903262280665	-0.116642516230248
2793	Aragonite	1.125	1.1968	3	503.5	257.89	1.7526	2.1443	143.43	0.64	1.58	176.21	155.73	40.39	True	no	0.117783035656383	0.561100399639613	0.641903457719959	-0.44331736398323
2794	Aragonite	10.625	3.6781	8	94.1	264.36	5.4175	2.1695	152.5	1.51	3.85	154.01	107.92	51.37	True	no	2.36320971481048	1.68963445442838	1.96123673281034	0.673575260382103
2795	Aragonite	0.625	0.89206	3	178.7	259.1	1.3278	2.2157	78.563	0.68	1.64	13.32	63.9	119.69	True	no	-0.470003629245736	0.283523437302922	0.470703419189637	-0.753527066548658
2796	Aragonite	1.25	1.2616	5	198.05	258.6	1.3086	1.0759	135.89	0.74	1.35	151.77	97.11	54.46	True	no	0.22314355131421	0.268957863453501	0.955219318355494	-0.0458143121392915
2797	Aragonite	1.8125	1.5191	5	239.34	259.76	1.7503	1.3275	75.56	0.77	1.51	42.51	59.5	66.33	True	no	0.594707107746693	0.559787201814653	1.03553676512598	0.03491990593204
2798	Aragonite	2.375	1.7389	5	257.45	260	2.4691	2.0161	152.83	0.96	1.89	162.14	133.88	48.3	True	no	0.864997437486605	0.903853711770472	0.961888947389737	-0.0388562742838674
2799	Aragonite	0.75	0.97721	4	360.58	258.5	1.0533	1.1618	151.29	0.6	0.72	147.83	160.07	29.15	True	no	-0.287682072451781	0.0519280928603591	0.712047849615494	-0.33961016531214
2800	Aragonite	0.875	1.0555	5	408.36	259.21	1.4024	1.7653	40.963	0.47	0.81	128.79	119.74	177.67	True	no	-0.133531392624523	0.338185054624888	0.623930405019966	-0.47171644724941
2801	Aragonite	0.6875	0.9356	5	411.82	259	1.3684	2.1392	104.56	0.88	2	128.34	44.54	161.7	True	no	-0.374693449441411	0.313642174121313	0.502411575562701	-0.688335623562723
2802	Aragonite	0.75	0.97721	4	417.17	259.17	1.2046	1.5196	88.093	0.54	1.02	129.23	150.67	30.3	True	no	-0.287682072451781	0.186147561627484	0.622613315623444	-0.473829634079264
2803	Aragonite	1.125	1.1968	4	420.28	260.33	1.783	2.2195	113.47	0.75	1.38	171.22	145.54	69.57	True	no	0.117783035656383	0.578297338881003	0.630959057767807	-0.46051430322462
2804	Aragonite	0.6875	0.9356	1	576.18	258.73	1.0087	1.1624	50.31	0.6	0.83	122.37	76.32	2.88	True	no	-0.374693449441411	0.00866237307865259	0.681570338058888	-0.383355822520063
2805	Aragonite	0.625	0.89206	2	251.1	259.2	1.026	1.3229	116.57	0.42	0.7	72.55	43.55	55.66	True	no	-0.470003629245736	0.0256677467485778	0.60916179337232	-0.495671375994313
2806	Aragonite	0.6875	0.9356	3	261.36	258.91	1.1137	1.4169	15.071	0.37	0.99	157.37	136.11	69.22	True	no	-0.374693449441411	0.107687805416917	0.617311663823292	-0.482381254858328
2807	Aragonite	1.4375	1.3529	3	265.09	260.35	1.4423	1.1366	75.07	0.35	1.15	100.1	77.91	38.88	True	no	0.362905493689368	0.366239061607327	0.996671982250572	-0.00333356791795895
2808	Aragonite	0.875	1.0555	1	337.57	259.93	1.4393	1.8596	135.68	0.4	0.62	161.69	119.12	114.29	True	no	-0.133531392624523	0.364156884286488	0.607934412561662	-0.497688276911011
2809	Aragonite	0.875	1.0555	3	356.14	259.93	1.1338	1.154	26.565	0.18	0.26	102.74	57.17	172.15	True	no	-0.133531392624523	0.125574822908066	0.771741047803846	-0.259106215532589
2810	Aragonite	0.875	1.0555	3	372.21	259.86	1.3184	1.5601	59.62	0.61	0.85	93.27	125.24	168.74	True	no	-0.133531392624523	0.27641888017307	0.663683252427185	-0.409950272797593
2811	Aragonite	1	1.1284	4	423.94	260	1.1958	1.1231	26.854	0.16	0.42	80.84	51.38	28.64	True	no	0	0.178815417464667	0.836260244187991	-0.178815417464667
2812	Aragonite	6.6875	2.918	9	444.64	268.11	6.8748	5.5507	131.03	1.13	3.21	118.84	85.42	11.38	True	no	1.90024011222212	1.9278625522204	0.972755571071159	-0.0276224399982704
2813	Aragonite	2.1875	1.6689	4	510.6	261.34	2.6818	2.5823	143.01	0.73	1.74	141.46	95.9	17.35	True	no	0.782759339249632	0.986488210863405	0.815683496159296	-0.203728871613772
2814	Aragonite	7.125	3.0119	2	570.32	266.53	4.4095	2.1433	90.898	0.95	2.17	130.41	114.79	0.06	True	no	1.96360972615471	1.4837613043461	1.61582945912235	0.479848421808616
2815	Aragonite	1	1.1284	2	69.63	261.63	1.2575	1.242	129.06	0.2	0.33	5.02	41.33	104.63	True	no	0	0.229125622991757	0.795228628230616	-0.229125622991757
2816	Aragonite	5	2.5231	6	105.36	266.99	4.2432	2.8282	115.71	1.07	2.54	43.98	46.16	91.23	True	no	1.6094379124341	1.44531770156935	1.17835595776772	0.164120210864749
2817	Aragonite	8.125	3.2164	11	139.97	265.32	4.3259	1.8089	123.93	1.7	4.32	141.26	86.37	50.59	True	no	2.0949457282158	1.46462021122115	1.87822187290506	0.630325516994648
2818	Aragonite	4.1875	2.309	8	166.64	267.12	4.0676	3.1032	85.751	1.38	2.84	18.76	16.09	88.1	True	no	1.43210389715118	1.40305314493485	1.02947684138067	0.0290507522163395
2819	Aragonite	1.25	1.2616	3	375.6	262.9	2.0492	2.6383	93.642	0.76	1.15	98.09	128.95	175.01	True	no	0.22314355131421	0.71744947308291	0.609994144056217	-0.4943059217687
2820	Aragonite	0.6875	0.9356	1	401.64	260.36	1.213	1.681	155.96	0.37	1.36	133.47	125.23	2.1	True	no	-0.374693449441411	0.193096629961913	0.566776586974443	-0.567790079403324
2821	Aragonite	0.625	0.89206	4	414.6	260.8	1.1523	1.6684	130.93	0.54	1.08	105.72	135.67	172.94	True	no	-0.470003629245736	0.141759945037832	0.542393473921722	-0.611763574283567
2822	Aragonite	0.875	1.0555	6	428.93	261.64	1.7344	2.7	115.17	0.75	1.34	146.88	132.48	40.61	True	no	-0.133531392624523	0.55066153226319	0.504497232472325	-0.684192924887713
2823	Aragonite	0.875	1.0555	3	431.07	261.21	1.6926	2.5714	108.43	0.67	1.4	147.49	151.28	36.41	True	no	-0.133531392624523	0.526265808253869	0.516956162117452	-0.659797200878391
2824	Aragonite	0.6875	0.9356	3	477.91	260.82	1.29	1.9011	129.35	0.33	0.76	153.78	124.51	37.82	True	no	-0.374693449441411	0.254642218373581	0.532945736434108	-0.629335667814992
2825	Aragonite	5	2.5231	5	489.24	266.54	4.7551	3.5517	121.86	0.97	2.45	79.43	26.38	49.85	True	no	1.6094379124341	1.55921772627043	1.05150259721142	0.0502201861636679
2826	Aragonite	1.125	1.1968	2	520.94	260.56	1.4553	1.4786	166.89	0.65	1.76	146.61	106.49	17.66	True	no	0.117783035656383	0.375212064937144	0.773036487322202	-0.25742902928076
2827	Aragonite	7	2.9854	7	113.18	266.4	4.1143	1.8992	128.02	1.03	2.73	90.32	55.14	65.11	True	no	1.94591014905531	1.41446871030278	1.70138298130909	0.531441438752532
2828	Aragonite	3.25	2.0342	6	131	264.17	3.025	2.2114	119.88	1.07	2.17	117.98	85.77	57.98	True	no	1.17865499634165	1.1069110914828	1.07438016528926	0.0717439048588413
2829	Aragonite	0.8125	1.0171	4	200.92	261.69	1.0941	1.1571	151.24	0.83	1.41	155.84	102.9	61.28	True	no	-0.207639364778244	0.0899321075006072	0.742619504615666	-0.297571472278852
2830	Aragonite	0.75	0.97721	3	358.92	261.83	1.1044	1.2772	48.377	0.36	0.95	106.29	88.46	5.44	True	no	-0.287682072451781	0.0993022010738624	0.679101774719305	-0.386984273525643
2831	Aragonite	0.75	0.97721	3	554.5	262.67	1.6752	2.9388	117.9	0.42	1.17	135.88	178.19	4.74	True	no	-0.287682072451781	0.515932561134135	0.447707736389685	-0.803614633585916
2832	Aragonite	1.9375	1.5706	5	76.84	264.74	2.07	1.7369	118.78	0.41	2.07	13.84	58.99	129.48	True	no	0.661398482245365	0.727548607277278	0.935990338164251	-0.0661501250319126
2833	Aragonite	1.125	1.1968	3	215.22	262.72	1.5081	1.5877	152.45	0.86	1.12	154.28	110.64	67.35	True	no	0.117783035656383	0.410850580384502	0.745971752536304	-0.293067544728119
2834	Aragonite	0.6875	0.9356	1	226.55	262.18	1.1479	1.5054	138.97	0.39	1.44	12.67	62.94	80.83	True	no	-0.374693449441411	0.137934186089314	0.598919766530186	-0.512627635530725
2835	Aragonite	0.6875	0.9356	4	235	264	2.132	5.1926	100.9	0.49	0.8	94.08	33.86	10.57	True	no	-0.374693449441411	0.757060506303598	0.322467166979362	-1.13175395574501
2836	Aragonite	1.4375	1.3529	3	244.48	263.39	1.4242	1.1083	129.75	0.83	1.82	136.74	119.59	76.24	True	no	0.362905493689368	0.353610252565887	1.00933857604269	0.00929524112348121
2837	Aragonite	1.125	1.1968	3	299.89	263.5	1.4704	1.5093	90	0.61	1.68	163.94	132.21	92.56	True	no	0.117783035656383	0.385534472619286	0.765097932535365	-0.267751436962902
2838	Aragonite	0.6875	0.9356	3	303.64	261.91	1.1137	1.4169	164.93	0.49	0.89	4.71	64.05	82.78	True	no	-0.374693449441411	0.107687805416917	0.617311663823292	-0.482381254858328
2839	Aragonite	0.625	0.89206	3	361.2	262.9	1.3882	2.4218	50.972	0.34	0.64	56.08	5.22	32.29	True	no	-0.470003629245736	0.328007943923346	0.450223310762138	-0.798011573169082
2840	Aragonite	2.8125	1.8923	6	412.36	267.27	3.5617	3.5424	128.33	0.87	1.96	178.42	4.61	132.83	True	no	1.03407376753054	1.27023795897357	0.789651009349468	-0.236164191443034
2841	Aragonite	1.1875	1.2296	4	426.95	263.58	1.6233	1.7428	119.38	0.81	1.86	148.5	149.98	50.05	True	no	0.171850256926659	0.484461114334662	0.731534528429742	-0.312610857408003
2842	Aragonite	2.8125	1.8923	4	437.24	265.29	2.7867	2.1686	134.53	0.79	1.89	147.82	151.85	38.07	True	no	1.03407376753054	1.02485810007945	1.00925826246098	0.00921566745109079
2843	Aragonite	0.6875	0.9356	2	481.55	262.91	1.6154	2.9809	123.1	0.39	1.11	116.26	64.59	23.07	True	no	-0.374693449441411	0.479582604026059	0.425591184845859	-0.85427605346747
2844	Aragonite	3.9375	2.2391	3	528.33	263.79	3.2606	2.1206	164.84	1.16	2.61	178.87	153.84	44.82	True	no	1.37054600415175	1.18191122752342	1.20759982825247	0.188634776628334
2845	Aragonite	0.625	0.89206	3	119	264.1	1.1615	1.6954	69.495	1.09	1.94	12.73	55.66	114.29	True	no	-0.470003629245736	0.149712273228327	0.538097287989668	-0.619715902474062
2846	Aragonite	2.25	1.6926	6	159.75	265.22	2.6414	2.4355	148.45	1.48	3.29	108.95	85.22	8.09	True	no	0.810930216216329	0.971309079627567	0.851821004013023	-0.160378863411238
