Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Area_Log,Major_Log,Minor,Minor_Log
1907,Aragonite,3.06,1.9739,6,356.15,192.35,2.7982,2.0097,54.274,0.85,1.39,68.48,57.48,132.72,True,no,1.11841491596429,1.02897635331705,1.09356014580802,0.089438562647241
1908,Aragonite,1.17,1.2205,4,10.38,192.23,1.3253,1.179,28.632,0.19,0.3,134.89,75.82,162.09,True,no,0.157003748809665,0.281638848904496,0.882818984380895,-0.124635100094831
1909,Aragonite,1.53,1.3957,3,18.76,192.71,1.639,1.379,127.89,0.31,0.71,139.41,52.16,160.02,True,no,0.425267735404344,0.494086299761693,0.933496034167175,-0.0688185643573486
1910,Aragonite,1.08,1.1726,3,27.75,191.33,1.2563,1.1477,70.195,0.25,0.5,165.58,167.2,17.78,True,no,0.0769610411361284,0.228170893028235,0.859667276924302,-0.151209851892107
1911,Calcite,27.45,5.9119,11,54,202.52,7.5616,1.636,140.15,0.92,2.24,11.87,85.68,104.16,True,no,3.31236616795554,2.02308280801045,3.6301840880237,1.28928335994509
1912,Calcite,21.24,5.2003,5,96.72,201.02,5.6731,1.1901,152.53,0.64,1.62,148.44,60.93,28.65,True,no,3.05588619637374,1.73573570554673,3.74398477023144,1.32015049082701
1913,Aragonite,1.44,1.3541,2,209.75,192.19,1.5662,1.338,62.656,0.34,0.59,116.48,79.2,114.19,True,no,0.364643113587909,0.4486523033347,0.919422806793513,-0.084009189746791
1914,Aragonite,1.35,1.3111,3,228.93,191.07,1.575,1.4431,179.73,0.45,0.56,107.4,125.04,76.83,True,no,0.300104592450338,0.454255272277596,0.857142857142857,-0.154150679827258
1915,Aragonite,0.9,1.0705,1,270.7,192.1,1.5934,2.2157,78.563,0.93,1.15,155.26,121.26,83.11,True,no,-0.105360515657826,0.465870097964129,0.564829923434166,-0.571230613621955
1916,Aragonite,1.44,1.3541,3,283.81,191.75,1.6523,1.4891,32.183,0.5,0.94,63.81,141.48,19.59,True,no,0.364643113587909,0.502168256674808,0.871512437208739,-0.137525143086899
1917,Aragonite,1.35,1.3111,1,324.13,191.53,1.3981,1.1371,14.036,0.37,0.53,124.09,51.88,9.26,True,no,0.300104592450338,0.335114172011642,0.965596166225592,-0.0350095795613037
1918,Aragonite,1.53,1.3957,3,370,193.12,1.8927,1.839,80.715,0.45,1.41,144.68,46.17,98.48,True,no,0.425267735404344,0.638004381062736,0.808368996671422,-0.212736645658392
1919,Aragonite,3.06,1.9739,6,373.32,193.94,2.8511,2.0864,87.208,0.63,1.73,112.62,61.33,117.6,True,no,1.11841491596429,1.04770488472754,1.07326996597804,0.0707100312367463
1920,Aragonite,1.53,1.3957,4,402.18,192.59,1.8231,1.7062,90.488,0.92,1.41,164.52,83.65,53.84,True,no,0.425267735404344,0.600538348827282,0.839229883166036,-0.175270613422938
1921,Aragonite,1.26,1.2666,2,405.43,191.29,1.3541,1.1429,26.565,0.47,1.26,41.45,62.86,112.46,True,no,0.231111720963387,0.303137027006641,0.930507348054058,-0.0720253060432547
1922,Aragonite,1.71,1.4755,3,408.47,193.32,1.9688,1.7804,85.435,0.64,1.44,117.03,37.5,64.68,True,no,0.536493370514568,0.677424220094709,0.868549370174726,-0.140930849580141
1923,Aragonite,4.14,2.2959,3,1.48,195.04,2.2908,1.9912,118.2,0.35,0.71,146.25,76.04,136.34,True,edge,1.42069578783722,0.828901101537565,1.80722891566265,0.591794686299658
1924,Aragonite,1.08,1.1726,3,24.92,193.17,1.5056,1.6485,80.583,0.4,0.71,123.57,70.46,4.45,True,no,0.0769610411361284,0.409191489848978,0.717321997874601,-0.33223044871285
1925,Calcite,4.59,2.4175,2,44.1,194.43,3.2139,1.7674,27.173,0.65,1.58,104.83,123.6,95.42,True,no,1.52388002407245,1.16748515295449,1.42817138056567,0.356394871117969
1926,Calcite,14.04,4.228,8,66.65,196.94,5.081,1.4442,167.39,0.58,2.36,41.35,68.16,102.46,True,no,2.64191039859766,1.6255080926116,2.76323558354655,1.01640230598607
1927,Aragonite,1.26,1.2666,3,202.36,192.86,1.4777,1.3611,7.5729,0.31,0.43,66.23,88.29,129.17,True,no,0.231111720963387,0.390486824927451,0.852676456655613,-0.159375103964065
1928,Aragonite,1.08,1.1726,4,222.5,192.75,1.4519,1.5331,148.91,0.17,0.24,161.98,36.97,56.38,True,no,0.0769610411361284,0.372873043507505,0.743852882429919,-0.295912002371377
1929,Aragonite,0.99,1.1227,3,383.55,192.36,1.5769,1.9727,131.2,0.18,0.5,77.5,78.02,117.97,True,no,-0.0100503358535015,0.455460894429404,0.627814065571691,-0.465511230282906
1930,Aragonite,1.26,1.2666,4,394.21,192.36,1.4368,1.2867,155.64,0.56,1.05,55.87,84.26,129.13,True,no,0.231111720963387,0.362418418565798,0.876948775055679,-0.131306697602412
1931,Aragonite,2.88,1.9149,3,417.13,193.5,1.9271,2.0255,90,0.66,1.23,136.01,64.55,51.07,True,edge,1.05779029414785,0.656016282221738,1.49447356130974,0.401774011926117
1932,Aragonite,3.24,2.0311,3,33.5,196.17,2.5193,1.5385,68.368,0.58,1.51,36.45,93.71,174.06,True,no,1.17557332980424,0.923981085158161,1.28607152780534,0.251592244646077
1933,Aragonite,1.17,1.2205,1,189.54,193.69,1.3609,1.2432,101.31,0.66,0.87,0.46,162.94,129.19,True,no,0.157003748809665,0.308146245584135,0.859725181864942,-0.15114249677447
1934,Aragonite,1.08,1.1726,2,192.75,193.25,1.2806,1.1926,100.28,0.11,0.11,139.77,51.5,127.68,True,no,0.0769610411361284,0.247328718102565,0.843354677494924,-0.170367676966436
1935,Aragonite,1.08,1.1726,3,381.75,194.17,1.6576,1.9981,121.85,0,0,30.14,111.38,111.06,True,no,0.0769610411361284,0.505370773083027,0.651544401544402,-0.428409731946898
1936,Aragonite,1.98,1.5878,4,391.18,195,2.0759,1.7093,90,0.45,0.85,43.77,84.95,138.61,True,no,0.683096844706444,0.730394794586612,0.953803169709524,-0.0472979498801679
1937,Aragonite,1.89,1.5513,4,412.67,194.14,1.7464,1.2674,22.387,0.49,1.15,178.09,91.68,33.73,True,no,0.636576829071551,0.557556526253597,1.0822262940907,0.0790203028179539
1938,Aragonite,1.08,1.1726,4,14.33,194.67,1.5433,1.7321,135,0.18,0.23,137.23,71.71,154.37,True,no,0.0769610411361284,0.433922980924649,0.699799131730707,-0.35696193978852
1939,Calcite,7.2,3.0278,5,198.09,198.04,3.3912,1.2545,120.44,0.53,1.23,86.07,72.12,115.93,True,no,1.97408102602201,1.22118384105629,2.12314225053079,0.752897184965719
1940,Aragonite,1.17,1.2205,1,206.38,195.31,1.4474,1.4063,56.068,0.16,0.34,55.73,119.14,84.26,True,no,0.157003748809665,0.36976884344989,0.808345999723642,-0.212765094640226
1941,Aragonite,3.15,2.0027,6,213.06,198.4,3.5728,3.1828,92.163,0.62,1.37,63.66,36.81,20.98,True,no,1.14740245283754,1.27334960210376,0.88166144200627,-0.125947149266215
1942,Aragonite,0.9,1.0705,3,219.8,194.5,1.2526,1.3693,90,0.56,1.01,66.84,144.75,57.39,True,no,-0.105360515657826,0.225221391109175,0.718505508542232,-0.330581906767002
1943,Aragonite,1.44,1.3541,5,226.69,196.38,2.6243,3.7563,106.27,0.49,1.23,96.95,110.48,5.26,True,no,0.364643113587909,0.964814193815043,0.548717753305643,-0.600171080227133
1944,Aragonite,1.17,1.2205,2,262.92,194.77,1.2367,1.0267,18.435,0.16,0.65,21.09,68.74,91.14,True,no,0.157003748809665,0.212446541765874,0.94606614376971,-0.0554427929562095
1945,Aragonite,1.08,1.1726,2,284.83,195.25,1.4247,1.476,113.38,0.32,1.28,133.04,129.34,54.25,True,no,0.0769610411361284,0.353961265241049,0.758054327226785,-0.27700022410492
1946,Aragonite,0.99,1.1227,3,288.18,195.09,1.7243,2.3588,72.92,0.85,1.32,0.62,31.29,114.74,True,no,-0.0100503358535015,0.544821171023949,0.574146030273154,-0.55487150687745
1947,Aragonite,1.08,1.1726,1,292.92,194.33,1.3054,1.2393,124.72,0.21,0.56,129.92,94.8,171.66,True,no,0.0769610411361284,0.26650950721898,0.827332618354527,-0.189548466082852
1948,Aragonite,1.17,1.2205,1,304.08,194.77,1.421,1.3556,178.47,0.26,0.27,160.3,152.73,17.03,True,no,0.157003748809665,0.351360849114964,0.823363828289937,-0.194357100305299
1949,Aragonite,0.9,1.0705,2,361.7,194.3,1.2064,1.27,135,0.64,0.92,137.64,152.04,55.47,True,no,-0.105360515657826,0.187640718271555,0.746021220159151,-0.293001233929381
1950,Aragonite,1.44,1.3541,4,10.81,196.06,1.8301,1.8268,138.78,0.21,0.6,170.63,28.12,139.33,True,no,0.364643113587909,0.6043706101691,0.786842249057428,-0.23972749658119
1951,Calcite,1.35,1.3111,4,28.13,196.07,1.4583,1.2373,103.7,0.27,0.51,118.86,81.15,34.98,True,no,0.300104592450338,0.377271373737382,0.925735445381609,-0.0771667812870443
1952,Calcite,1.17,1.2205,4,79.62,196.15,1.6358,1.7963,126.73,0.6,0.67,61.8,108.17,100.83,True,no,0.157003748809665,0.492131981318737,0.715246362636019,-0.335128232509072
1953,Aragonite,2.07,1.6235,5,222.91,196.7,1.9789,1.4859,34.346,0.94,1.46,73.24,102.73,95.06,True,no,0.727548607277278,0.682541134772721,1.04603567638587,0.0450074725045566
1954,Aragonite,1.62,1.4362,4,230.11,196.28,1.5319,1.1377,25.406,0.24,0.4,169.52,113.38,100.32,True,no,0.482426149244293,0.426508795036513,1.05751028134996,0.0559173542077793
1955,Aragonite,2.16,1.6584,3,359.13,197.08,1.9907,1.4409,101.06,0.51,1.19,76.16,65.06,140.77,True,no,0.770108221696074,0.688486335677751,1.08504546139549,0.0816218860183231
1956,Aragonite,1.17,1.2205,3,364.92,196.15,1.8404,2.2737,78.471,0.43,0.69,40.26,85.09,147.32,True,no,0.157003748809665,0.609982939299176,0.635731362747229,-0.452979190489512
1957,Aragonite,1.62,1.4362,3,387,197.28,1.709,1.4159,85.192,0.34,0.75,150.09,43.85,90.52,True,no,0.482426149244293,0.535908404133454,0.947922761849035,-0.0534822548891611
1958,Calcite,3.87,2.2198,2,173.67,199.16,2.7846,1.5736,98.003,0.96,1.81,94.79,96.74,84.38,True,no,1.35325450704169,1.02410423649305,1.38978668390433,0.329150270548642
1959,Aragonite,4.05,2.2708,2,237.53,198.73,3.7369,2.708,147.42,0.68,1.63,152.88,124.72,4.08,True,no,1.39871688111845,1.31825639071261,1.0837860258503,0.080460490405841
1960,Aragonite,0.9,1.0705,2,259.1,196.4,1.251,1.3657,137.75,0.32,0.41,15.85,73,10.4,True,no,-0.105360515657826,0.223943231484774,0.719424460431655,-0.3293037471426
1961,Aragonite,0.9,1.0705,1,274.2,196.4,1.3827,1.6684,139.07,0.05,0.24,163.44,95.88,72.42,True,no,-0.105360515657826,0.324038109412435,0.650900412236928,-0.429398625070262
1962,Aragonite,2.07,1.6235,0,309.26,197.78,1.947,1.4384,95.928,0.44,0.85,118.48,126.61,116.66,True,no,0.727548607277278,0.666289726390063,1.06317411402157,0.061258880887215
1963,Aragonite,1.8,1.5139,5,394,197.75,2.0926,1.9107,63.813,0.54,1.18,122.87,63.35,71.06,True,no,0.587786664902119,0.73840731196481,0.860173946286916,-0.150620647062691
1964,Aragonite,1.62,1.4362,4,403.61,196.56,2.1073,2.153,174.45,0.94,1.55,177.41,85.53,42.22,True,no,0.482426149244293,0.74540750722103,0.768756228349072,-0.262981357976737
1965,Aragonite,1.08,1.1726,3,6,197.5,1.261,1.1563,163.15,0.3,1.13,159.96,39.61,152.71,True,no,0.0769610411361284,0.231905056982782,0.856463124504362,-0.154944015846654
1966,Aragonite,1.08,1.1726,2,265.08,197.83,1.5056,1.6485,80.583,0.18,0.23,67.95,47.94,136.35,True,no,0.0769610411361284,0.409191489848978,0.717321997874601,-0.33223044871285
1967,Aragonite,0.99,1.1227,2,269.55,197.73,1.3992,1.5532,87.801,0.19,0.33,144.63,86.01,85.19,True,no,-0.0100503358535015,0.335900644722255,0.707547169811321,-0.345950980575757
1968,Aragonite,1.08,1.1726,3,297.92,197.83,1.5468,1.7398,42.508,0.18,0.26,73.48,15.44,62.51,True,no,0.0769610411361284,0.436188280751005,0.698215671062839,-0.359227239614877
1969,Aragonite,1.08,1.1726,3,302.92,197.67,1.3053,1.2391,160.95,0.13,0.4,155.9,104.07,152.36,True,no,0.0769610411361284,0.266432899412607,0.827396000919329,-0.189471858276479
1970,Aragonite,1.71,1.4755,5,368.47,198.32,1.778,1.4519,41.83,0.38,0.85,105.33,64.84,83.37,True,no,0.536493370514568,0.575489137091713,0.961754780652418,-0.0389957665771444
1971,Aragonite,1.53,1.3957,4,378.12,198.41,1.6991,1.4819,102.24,0.52,0.77,163.58,80.4,100.01,True,no,0.425267735404344,0.530098699109576,0.900476722970985,-0.104830963705232
1972,Aragonite,1.17,1.2205,5,397.69,198.15,1.3846,1.287,95.04,0.58,1.7,75.34,54.7,90.71,True,no,0.157003748809665,0.325411289261788,0.845009388993211,-0.168407540452123
1973,Aragonite,3.69,2.1675,7,410.76,199.93,2.226,1.0546,94.731,0.82,1.67,37.23,63.1,100.24,True,no,1.30562645805244,0.800206252853353,1.65768194070081,0.505420205199083
1974,Aragonite,0.9,1.0705,4,414.5,198,1.8003,2.8284,90,0.67,1.34,111.67,77.68,70.69,True,no,-0.105360515657826,0.58795331768144,0.499916680553241,-0.693313833339266
1975,Aragonite,0.99,1.1227,3,14,198.27,1.5879,2.0003,37.372,0.19,0.95,105.55,160.06,131.91,True,no,-0.0100503358535015,0.462412388549915,0.62346495371245,-0.472462724403416
1976,Calcite,1.08,1.1726,2,23.67,199.67,1.8968,2.6165,112.01,0.43,0.68,82.56,62.97,28.06,True,no,0.0769610411361284,0.640168255769059,0.569380008435259,-0.56320721463293
1977,Aragonite,1.08,1.1726,2,289.83,198.42,1.2409,1.1198,3.4556,0.33,0.44,121.82,122.42,47.72,True,no,0.0769610411361284,0.215836922798437,0.870336046417923,-0.138875881662308
1978,Aragonite,1.35,1.3111,2,355.73,198.67,1.498,1.3054,93.653,0.6,0.74,121.36,106.75,72.45,True,no,0.300104592450338,0.404130885095028,0.901201602136182,-0.10402629264469
1979,Aragonite,1.08,1.1726,4,401.33,199.08,1.3728,1.3704,114.78,0.81,1.53,47.33,50.75,120.66,True,no,0.0769610411361284,0.316852449751561,0.786713286713287,-0.239891408615432
1980,Aragonite,2.16,1.6584,2,416.83,199.42,1.5559,1.7605,107.14,0.58,1.21,171.59,102.09,69.23,True,edge,0.770108221696074,0.44205415633878,1.38826402725111,0.328054065357294
1981,Aragonite,2.52,1.7912,2,1.43,199.57,1.4657,1.339,114.98,0.31,0.73,105.98,127.3,145.26,True,edge,0.924258901523332,0.382332944051118,1.71931500307021,0.541925957472214
1982,Calcite,1.98,1.5878,3,28.86,200.45,1.9307,1.4787,43.959,0.43,0.76,166.54,67.85,55.51,True,no,0.683096844706444,0.657882631459634,1.02553478013156,0.0252142132468098
1983,Calcite,1.62,1.4362,2,61.11,199.56,1.7493,1.4836,145.17,0.41,0.96,115.41,97.74,69.68,True,no,0.482426149244293,0.559215707914083,0.926084719602127,-0.0767895586697902
1984,Aragonite,0.9,1.0705,3,78.3,199.6,1.261,1.3876,36.557,0.32,0.8,6.34,33.7,98.2,True,no,-0.105360515657826,0.231905056982782,0.713719270420301,-0.337265572640609
1985,Aragonite,1.17,1.2205,3,209.77,201.54,2.0486,2.8172,95.01,0.2,0.56,70,122.86,160.82,True,no,0.157003748809665,0.717156633020297,0.571121741677243,-0.560152884210632
1986,Aragonite,4.77,2.4644,3,254.74,202.79,3.6873,2.2387,48.775,0.62,1.93,50.01,29.57,3.4,True,no,1.56234630490025,1.30489448290691,1.29362948498902,0.257451821993342
1987,Aragonite,1.44,1.3541,3,272.75,199.38,1.4591,1.1612,165.13,0.29,0.56,111.47,160.13,161.22,True,no,0.364643113587909,0.37781980728784,0.986909738880132,-0.0131766936999305
1988,Aragonite,0.9,1.0705,2,299.7,199.5,1.4096,1.7339,52.466,0.21,1.06,153.87,111.09,26.1,True,no,-0.105360515657826,0.343305976199778,0.638479001135074,-0.448666491857604
1989,Calcite,3.15,2.0027,2,336.6,202.86,3.1016,2.3986,89.403,0.68,1.58,96.73,58.05,118.29,True,no,1.14740245283754,1.13191810737458,1.01560484911014,0.0154843454629593
1990,Calcite,1.98,1.5878,3,340.59,200.45,2.0598,1.683,117.8,0.44,0.96,45.3,92.28,83.51,True,no,0.683096844706444,0.722608890709564,0.961258374599476,-0.0395120460031205
1991,Aragonite,1.44,1.3541,4,374.5,200,1.4985,1.2247,90,0.3,0.5,51.58,89.06,118.44,True,no,0.364643113587909,0.404464607774581,0.960960960960961,-0.0398214941866716
1992,Aragonite,1.44,1.3541,4,10.88,201.31,1.4528,1.1511,77.098,0.46,0.95,156.22,39.54,154.95,True,no,0.364643113587909,0.373492728864892,0.991189427312775,-0.00884961527698261
1993,Calcite,2.07,1.6235,2,20.83,201.65,1.78,1.2022,142.52,0.5,1.02,108.3,73.66,33.9,True,no,0.727548607277278,0.576613364303994,1.16292134831461,0.150935242973284
1994,Aragonite,1.26,1.2666,3,80,201.86,1.7538,1.9172,68.955,0.41,1,39.4,156.05,147.88,True,no,0.231111720963387,0.561784862363118,0.718439958946288,-0.330673141399732
1995,Aragonite,1.62,1.4362,1,193.11,201.44,1.5373,1.1457,149.09,0.48,1.24,118.82,98.5,64.88,True,no,0.482426149244293,0.430027630936417,1.05379561568985,0.052398518307876
1996,Aragonite,1.98,1.5878,1,206.09,202.18,1.812,1.3023,83.787,0.4,0.63,131.12,78.73,153.86,True,no,0.683096844706444,0.594431207620788,1.09271523178808,0.0886656370856563
1997,Aragonite,1.17,1.2205,1,218,200.69,1.4391,1.3901,104.56,0.46,0.7,76.36,54.91,84.81,True,no,0.157003748809665,0.364017918193991,0.813008130081301,-0.207014169384326
1998,Aragonite,0.99,1.1227,2,223.09,200.64,1.3364,1.4169,74.929,0.39,0.97,49.45,51.01,164.77,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
1999,Aragonite,0.99,1.1227,5,226.18,200.55,1.3775,1.5054,131.03,0.44,0.58,97.76,52.12,49.59,True,no,-0.0100503358535015,0.320270262044932,0.718693284936479,-0.330320597898434
2000,Aragonite,1.62,1.4362,2,231.56,202.67,2.4336,2.8712,127.83,0.51,0.84,70.4,164.91,134.08,True,no,0.482426149244293,0.889371642522891,0.665680473372781,-0.406945493278599
2001,Aragonite,1.17,1.2205,3,268.15,201.31,1.314,1.159,66.801,0.17,0.27,172.26,58.31,78.5,True,no,0.157003748809665,0.273075920062419,0.890410958904109,-0.116072171252754
2002,Aragonite,2.07,1.6235,2,293.22,200.61,2.0097,1.5324,17.984,0.21,0.62,138.72,61.27,84.24,True,no,0.727548607277278,0.697985457200195,1.03000447828034,0.029563150077083
2003,Aragonite,3.33,2.0591,5,369.68,203.81,3.663,3.1646,69.715,0.67,1.77,45,91.83,129.97,True,no,1.20297230399235,1.29828248379668,0.909090909090909,-0.0953101798043248
2004,Aragonite,2.97,1.9446,5,5.85,203.03,2.5135,1.6707,131.07,0.49,1.58,113.11,151.96,159.37,True,no,1.08856195281461,0.921676204150493,1.18161925601751,0.166885748664115
2005,Calcite,0.99,1.1227,2,71.55,201.36,2.1208,3.5683,35.127,0.63,1.79,143.28,127.71,102.41,True,no,-0.0100503358535015,0.751793375992679,0.466804979253112,-0.76184371184618
2006,Calcite,27,5.8632,4,156.26,209.86,8.1316,1.9234,22.656,1.25,2.66,56.66,144.14,116.03,True,no,3.29583686600433,2.09575770616477,3.32037975306213,1.20007915983956
2007,Aragonite,1.44,1.3541,4,263.19,201.69,1.5521,1.314,175.16,0.13,0.16,157.75,44.22,129.08,True,no,0.364643113587909,0.439608852675002,0.927775272211842,-0.0749657390870926
2008,Calcite,1.71,1.4755,3,344.95,202.37,1.725,1.3667,145.65,0.87,1.41,109.29,61.83,61.27,True,no,0.536493370514568,0.545227050483323,0.991304347826087,-0.00873367996875467
2009,Aragonite,2.61,1.823,3,365.9,204.45,2.9895,2.6894,80.48,0.97,1.92,88,64.88,109.17,True,no,0.959350221334602,1.09510614933882,0.873055694932263,-0.13575592800422
2010,Aragonite,1.08,1.1726,2,391.67,202,1.4141,1.4543,96.047,0.63,0.92,122.83,70.71,69.7,True,no,0.0769610411361284,0.346493286331594,0.763736652287674,-0.269532245195465
2011,Aragonite,1.71,1.4755,5,398.42,202.37,1.7386,1.3883,47.57,0.64,1.09,45.32,53.87,113.92,True,no,0.536493370514568,0.553080191662827,0.983549982744737,-0.0165868211482584
2012,Calcite,8.19,3.2292,7,71.71,206.24,4.807,2.2159,33.238,1.58,2.5,93.51,76.12,17.17,True,no,2.10291389786498,1.57007318891182,1.70376534220928,0.532840708953154
2013,Aragonite,3.78,2.1938,6,85.6,204.9,3.2083,2.1387,73.993,0.55,1.37,67.28,61.41,6.84,True,no,1.3297240096315,1.16574120184138,1.17819405915906,0.16398280779012
2014,Aragonite,1.8,1.5139,1,362.6,203.25,1.7874,1.394,84.595,0.43,0.46,114.76,26.32,113.47,True,no,0.587786664902119,0.580762049965155,1.00704934541793,0.00702461493696444
2015,Aragonite,1.98,1.5878,3,378.23,203.68,2.0953,1.7414,125.48,0.47,0.71,126.67,58.75,89.11,True,no,0.683096844706444,0.739696741212925,0.944972080370353,-0.0565998965064814
2016,Aragonite,0.99,1.1227,2,381.09,202.36,1.3364,1.4169,105.07,0.19,1.07,4.23,94.45,140.26,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
2017,Aragonite,1.17,1.2205,3,403.69,202.54,1.4344,1.3811,175.16,0.56,1.85,60.27,50.7,103.79,True,no,0.157003748809665,0.360746643308786,0.815672058003346,-0.203742894499121
2018,Aragonite,2.7,1.8541,4,416.4,203.13,1.4365,1.2005,125.78,1.39,2.03,153.11,77.1,43.66,True,edge,0.993251773010283,0.362209599437207,1.8795683954055,0.631042173573076
2019,Calcite,10.89,3.7237,4,38.08,209.55,5.342,2.0581,51.894,0.58,1.76,79.54,162.83,96.09,True,no,2.38784493694487,1.67560011468777,2.03856233620367,0.7122448222571
2020,Aragonite,1.71,1.4755,3,178.68,203.84,1.6275,1.2165,4.6467,0.27,0.72,140.24,121.67,126.1,True,no,0.536493370514568,0.487045095100587,1.05069124423963,0.0494482754139813
2021,Aragonite,0.9,1.0705,1,186.8,203,1.2039,1.2649,90,0.26,1.3,114.82,41.59,173.18,True,no,-0.105360515657826,0.185566286958844,0.74757039621231,-0.29092680261667
2022,Aragonite,1.26,1.2666,2,258.64,204.21,1.4368,1.2867,65.642,0.15,0.3,31.73,135.67,10.28,True,no,0.231111720963387,0.362418418565798,0.876948775055679,-0.131306697602412
2023,Aragonite,1.89,1.5513,3,273.19,203.9,1.694,1.1925,168.69,0.29,0.4,156.06,17.81,163.94,True,no,0.636576829071551,0.527092596229863,1.11570247933884,0.109484232841688
2024,Aragonite,1.17,1.2205,0,307.92,203.62,1.3991,1.3141,142.16,0.21,0.69,112.23,124.6,106.63,True,no,0.157003748809665,0.335829172757103,0.836251876206133,-0.178825423947438
2025,Aragonite,1.8,1.5139,1,319.8,204.4,1.711,1.2774,116.99,0.76,1.48,160.37,127.56,70.68,True,no,0.587786664902119,0.537077994910056,1.05201636469901,0.0507086699920625
2026,Aragonite,3.15,2.0027,4,224.2,208.14,2.9319,2.1432,55.443,0.47,1.13,48.3,71.44,7.26,True,no,1.14740245283754,1.07565067703076,1.07438862171288,0.071751775806779
2027,Aragonite,1.08,1.1726,2,238.67,204.5,1.3418,1.3093,142.76,0.16,0.46,129.14,84.09,90.49,True,no,0.0769610411361284,0.294011996146651,0.804888955134893,-0.217050955010522
2028,Aragonite,1.35,1.3111,3,261.93,205.27,1.4314,1.192,74.991,0.37,0.42,81.46,64.34,153.13,True,no,0.300104592450338,0.35865298632236,0.943132597457035,-0.0585483938720219
2029,Aragonite,0.99,1.1227,4,266.91,204.27,1.2788,1.2973,165.85,0.17,0.21,128.13,35.42,155.07,True,no,-0.0100503358535015,0.245922138203549,0.774163278073194,-0.255972474057051
2030,Aragonite,3.06,1.9739,7,404.5,205.29,2.6215,1.7639,10.725,0.73,1.54,179.42,97.17,48.78,True,no,1.11841491596429,0.96374667303045,1.16727064657639,0.154668242933839
2031,Aragonite,0.9,1.0705,3,411,204.8,1.6706,2.4354,115.67,0.41,0.92,143.26,87.12,79.74,True,no,-0.105360515657826,0.513182843339669,0.538728600502813,-0.618543358997495
2032,Aragonite,0.9,1.0705,3,413.5,204.9,1.2734,1.4151,85.56,0.4,0.5,82.99,34.71,83.84,True,no,-0.105360515657826,0.241690488600788,0.706769279095335,-0.347051004258614
2033,Aragonite,3.96,2.2454,1,2.41,206.23,1.6454,1.0739,170.35,0.32,0.66,163.01,32.57,151.78,True,edge,1.37624402526639,0.497983515752693,2.40670961468336,0.878260509513696
2034,Aragonite,1.08,1.1726,2,10.58,206.25,1.5736,1.8007,104.5,0.81,0.91,140.65,97.87,165.58,True,no,0.0769610411361284,0.453365988092712,0.686324351804779,-0.376404946956584
2035,Calcite,5.94,2.7501,2,22,208.74,3.2422,1.3899,10.079,0.79,1.61,83.77,75.47,18.97,True,no,1.78170913337455,1.17625211172534,1.83208932206526,0.605457021649218
2036,Aragonite,1.17,1.2205,2,184,205.46,1.3805,1.2793,8.23,0.47,1.02,35.42,111.6,27.31,True,no,0.157003748809665,0.322445752388072,0.847519014849692,-0.165442003578407
2037,Aragonite,0.9,1.0705,3,200.2,205.1,1.2312,1.3229,153.43,0.21,0.35,117.77,10.62,80.52,True,no,-0.105360515657826,0.207989303542532,0.730994152046784,-0.313349819200359
2038,Aragonite,1.53,1.3957,4,214,206.29,1.7639,1.5971,112.88,0.18,0.53,0.46,94.74,143.33,True,no,0.425267735404344,0.567527266635294,0.86739611089064,-0.14225953123095
2039,Aragonite,1.17,1.2205,2,221.62,205.46,1.4931,1.4965,129.27,0.29,0.63,136.02,63.13,148.57,True,no,0.157003748809665,0.400854495550481,0.783604581072935,-0.243850746740817
2040,Calcite,2.16,1.6584,4,341.33,206.54,1.7634,1.1307,103.33,0.72,1.79,82.44,26.54,94.43,True,no,0.770108221696074,0.56724376367079,1.22490643075876,0.202864458025284
2041,Aragonite,2.79,1.8848,4,394.87,206.42,2.1761,1.333,149.57,0.74,1.63,125.97,55.76,62.31,True,no,1.02604159583327,0.77753428382011,1.28211019714168,0.248507312013164
2042,Aragonite,0.9,1.0705,2,81.2,206.9,1.4327,1.7912,110.62,0.54,1.94,44.03,74.85,169.37,True,no,-0.105360515657826,0.35956077591719,0.628184546660152,-0.464921291575016
2043,Aragonite,2.79,1.8848,1,121.68,209.87,3.2479,2.9696,83.471,0.9,1.85,89.78,20.6,161.55,True,no,1.02604159583327,1.17800863364813,0.859016595338526,-0.151967037814852
2044,Aragonite,1.8,1.5139,4,175.55,207.75,2.1817,2.0768,93.897,0.65,0.85,11.79,40.9,110.85,True,no,0.587786664902119,0.780104389415842,0.825044689920704,-0.192317724513723
2045,Aragonite,1.08,1.1726,1,189.08,207.17,1.5056,1.6485,99.417,0.64,0.76,103.64,67.15,152.91,True,no,0.0769610411361284,0.409191489848978,0.717321997874601,-0.33223044871285
2046,Aragonite,0.99,1.1227,3,210.91,206.64,1.3364,1.4169,105.07,0.12,0.33,56.36,102.95,150.8,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
2047,Aragonite,1.44,1.3541,4,268.88,207.06,1.568,1.3409,52.589,0.71,0.98,159.97,77.54,92.44,True,no,0.364643113587909,0.449800921928216,0.918367346938775,-0.085157808340307
