Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
1718	Aragonite	1.0092	1.1336	1	175.33	194.25	1.7828	2.4735	87.576	0.54	1.00	111.03	40.80	23.80	True	no
1719	Aragonite	1.7661	1.4996	2	218.38	193.76	1.5882	1.1218	165.96	0.55	1.25	106.74	41.03	104.43	True	no
1720	Aragonite	1.5979	1.4264	3	238.11	195.11	2.3191	2.6435	74.511	0.68	1.27	18.04	31.29	59.29	True	no
1721	Aragonite	1.0933	1.1798	4	266.38	193.38	1.2782	1.1737	135	0.24	0.78	143.03	96.13	108.04	True	no
1722	Aragonite	1.9343	1.5693	4	302.09	193.83	2.1034	1.7964	15.76	1.02	2.50	162.02	35.00	80.67	True	no
1723	Aragonite	0.9251	1.0853	2	438.64	194.73	1.8997	3.064	103.28	0.70	1.46	89.38	15.24	16.36	True	no
1724	Aragonite	1.5979	1.4264	4	464.05	194.26	1.64	1.322	65.301	0.74	1.42	32.34	51.94	106.82	True	no
1725	Aragonite	1.1774	1.2244	3	504.71	194.43	1.7426	2.0257	108.43	0.74	1.35	91.71	70.07	95.41	True	no
1726	Aragonite	8.2418	3.2394	4	628.84	197.89	4.2297	1.7049	23.9	1.15	3.12	47.35	68.10	131.37	True	no
1727	Aragonite	3.2799	2.0436	2	9.54	196.92	2.4634	1.4531	79.117	0.87	2.67	94.12	153.27	89.99	True	no
1728	Aragonite	1.7661	1.4996	4	35.67	195.67	1.7689	1.3914	36.015	0.64	1.19	148.74	77.78	74.64	True	no
1729	Aragonite	9.8397	3.5395	10	45.63	198.33	4.2886	1.468	9.4373	1.22	2.74	52.69	33.22	131.70	True	no
1730	Aragonite	0.9251	1.0853	1	49.36	194.64	1.3303	1.5025	30.286	0.36	0.84	10.28	87.31	155.40	True	no
1731	Aragonite	1.2615	1.2674	4	114.87	195.47	1.5575	1.5104	74.923	0.68	1.46	93.49	56.34	6.94	True	no
1732	Aragonite	0.9251	1.0853	3	132.55	194.45	1.4461	1.7754	95.152	0.08	0.42	97.64	31.26	13.71	True	no
1733	Aragonite	1.0092	1.1336	2	134.92	195.42	1.4698	1.6811	96.642	0.52	0.75	1.50	101.15	44.71	True	no
1734	Aragonite	1.0933	1.1798	4	158.31	195.85	1.7469	2.1923	81.774	0.70	0.92	6.44	83.29	120.88	True	no
1735	Aragonite	1.7661	1.4996	2	214.29	195.57	1.802	1.444	170.69	0.93	1.66	131.27	120.12	12.64	True	no
1736	Aragonite	1.5138	1.3883	3	234.78	195.78	1.9457	1.9642	107.39	0.71	1.18	76.32	112.12	121.91	True	no
1737	Aragonite	1.5979	1.4264	3	422.32	195.11	1.9469	1.863	160.2	0.84	1.29	25.62	47.48	132.62	True	no
1738	Aragonite	1.5979	1.4264	2	473.00	196.26	2.5369	3.1633	76.967	0.74	1.35	122.23	131.20	78.08	True	no
1739	Aragonite	2.6912	1.8511	5	613.81	198.31	3.8327	4.2869	106.09	0.91	1.72	141.61	41.32	137.57	True	no
1740	Aragonite	3.7845	2.1951	5	617.62	197.27	2.577	1.3782	113.27	0.53	1.17	69.04	140.43	135.71	True	no
1741	Aragonite	1.0092	1.1336	3	118.08	195.83	1.4554	1.6485	80.583	0.84	0.96	88.06	86.35	39.10	True	no
1742	Aragonite	0.9251	1.0853	2	167.91	195.36	1.3208	1.4811	151.48	0.24	0.47	109.25	90.97	85.61	True	no
1743	Aragonite	1.2615	1.2674	2	202.47	196.33	1.7224	1.847	69.812	0.80	1.13	47.59	154.14	125.27	True	no
1744	Aragonite	1.0092	1.1336	2	224.58	195.83	1.3159	1.3476	47.794	0.60	0.77	165.73	57.48	83.93	True	no
1745	Aragonite	2.1866	1.6686	6	230.62	197.27	2.2799	1.867	97.85	0.60	1.18	142.66	116.56	44.10	True	no
1746	Aragonite	3.9527	2.2434	6	263.47	197.57	2.6351	1.3797	143.8	1.68	4.04	100.52	82.35	95.53	True	no
1747	Aragonite	9.9238	3.5546	11	276.88	199.82	3.7423	1.1084	91.673	1.53	3.59	85.31	50.30	159.23	True	no
1748	Aragonite	5.887	2.7378	5	305.11	199.01	3.0229	1.2191	26.263	1.05	2.15	63.24	45.76	82.76	True	no
1749	Aragonite	6.4757	2.8714	7	319.79	202.36	4.189	2.1283	86.395	2.16	6.62	87.48	60.35	85.41	True	no
1750	Aragonite	1.1774	1.2244	3	431.86	195.64	1.757	2.0592	150.64	0.73	1.68	166.09	78.97	27.89	True	no
1751	Aragonite	1.5979	1.4264	4	482.74	197.42	2.0777	2.1218	110.83	0.88	1.48	172.01	89.93	78.34	True	no
1752	Aragonite	1.0933	1.1798	1	495.92	196.08	1.5885	1.8128	125.86	0.18	0.24	66.24	123.64	158.18	True	no
1753	Aragonite	1.4297	1.3492	3	502.24	196.76	1.6236	1.4481	115.97	1.11	2.51	126.37	127.88	95.33	True	no
1754	Aragonite	1.2615	1.2674	3	591.60	196.47	1.6783	1.7537	113.91	0.69	1.52	57.51	28.84	105.80	True	no
1755	Aragonite	1.2615	1.2674	3	642.33	196.00	1.3976	1.2162	63.937	0.75	1.53	45.76	65.08	133.84	True	no
1756	Aragonite	7.9054	3.1726	6	672.68	200.96	4.7986	2.2877	75.933	0.91	2.00	5.48	107.27	41.23	True	no
1757	Aragonite	13.708	4.1778	9	683.55	199.87	5.4245	1.6859	21.066	1.37	3.79	141.13	120.57	133.36	True	no
1758	Aragonite	2.3548	1.7315	5	20.57	197.86	2.0985	1.4687	29.091	0.59	1.30	132.71	123.68	154.44	True	no
1759	Aragonite	1.682	1.4634	4	25.20	197.60	1.7308	1.3988	108.43	0.63	1.11	78.71	46.68	45.75	True	no
1760	Aragonite	6.728	2.9268	7	81.53	199.89	3.1576	1.1639	69.615	1.23	2.83	137.34	11.11	80.75	True	no
1761	Aragonite	4.7937	2.4705	5	191.63	198.26	3.2409	1.7209	18.989	0.89	1.88	138.79	109.61	178.86	True	no
1762	Aragonite	1.5138	1.3883	3	226.72	197.83	1.9342	1.9409	65.987	0.79	1.24	26.82	38.38	89.65	True	no
1763	Aragonite	1.1774	1.2244	5	269.00	197.00	1.4247	1.354	90	0.71	1.05	139.10	97.85	94.22	True	no
1764	Aragonite	2.9435	1.9359	4	288.43	196.69	3.1516	2.6503	17.103	1.35	4.10	46.92	67.35	148.63	True	no
1765	Aragonite	7.4008	3.0697	8	328.26	201.14	3.8778	1.5958	96.993	1.57	4.10	127.48	103.08	35.99	True	no
1766	Aragonite	1.3456	1.3089	2	339.50	197.69	1.9091	2.1273	102.08	0.76	1.48	148.89	150.72	25.53	True	no
1767	Aragonite	2.8594	1.9081	2	403.06	199.79	2.9203	2.3425	55.955	0.74	1.40	98.71	172.80	38.08	True	no
1768	Aragonite	3.7004	2.1706	5	453.98	198.14	2.3962	1.2187	110.05	0.81	1.65	77.77	62.87	30.45	True	no
1769	Aragonite	1.4297	1.3492	3	466.88	197.53	1.7909	1.762	98.525	0.50	0.98	40.64	145.23	137.81	True	no
1770	Aragonite	1.2615	1.2674	4	475.07	197.60	1.9152	2.2837	77.638	0.91	1.33	148.86	65.83	101.80	True	no
1771	Aragonite	1.3456	1.3089	4	478.13	196.94	1.6117	1.5161	83.846	0.62	0.90	86.99	88.48	116.95	True	no
1772	Aragonite	1.0933	1.1798	2	508.54	196.85	1.6783	2.0235	48.535	0.61	1.62	55.51	109.33	138.56	True	no
1773	Aragonite	5.7188	2.6984	3	552.60	200.78	3.1485	1.3615	84.994	0.69	2.07	123.33	142.85	61.30	True	no
1774	Aragonite	1.1774	1.2244	3	604.00	197.50	1.9509	2.5389	105.1	0.44	0.93	75.50	151.86	132.07	True	no
1775	Aragonite	1.1774	1.2244	3	29.79	197.64	1.4158	1.3371	106.74	0.12	0.17	84.95	124.10	150.64	True	no
1776	Aragonite	2.2707	1.7003	4	38.56	200.48	2.5673	2.2798	95.35	0.90	1.96	165.99	44.98	35.31	True	no
1777	Aragonite	2.7753	1.8798	5	56.91	200.06	2.2175	1.3916	42.95	0.71	1.80	56.75	35.95	112.37	True	no
1778	Aragonite	4.7096	2.4488	6	63.98	202.18	3.8262	2.4415	61.94	1.29	3.25	147.78	56.31	39.31	True	no
1779	Aragonite	1.3456	1.3089	2	69.50	198.69	1.8282	1.9508	116.42	0.70	1.09	55.01	69.49	31.00	True	no
1780	Aragonite	1.1774	1.2244	3	93.93	197.43	1.4029	1.3128	66.151	0.51	1.00	103.75	96.91	161.12	True	no
1781	Aragonite	1.8502	1.5348	4	142.59	199.27	2.0414	1.769	100.72	0.62	2.21	137.16	45.56	30.05	True	no
1782	Aragonite	2.2707	1.7003	3	153.00	199.52	1.9977	1.3803	102.36	0.64	1.42	21.15	104.00	69.95	True	no
1783	Aragonite	1.0933	1.1798	3	245.38	197.62	1.2782	1.1737	45	0.06	0.41	52.97	155.45	134.89	True	no
1784	Aragonite	11.185	3.7738	5	292.72	203.28	4.8259	1.6353	43.14	2.08	4.38	138.62	145.51	92.04	True	no
1785	Aragonite	6.0552	2.7766	7	347.88	201.86	4.2875	2.3843	22.646	1.34	3.41	129.45	88.45	10.01	True	no
1786	Aragonite	7.4008	3.0697	4	650.44	202.51	3.8023	1.5343	26.09	0.76	3.26	41.37	61.65	137.08	True	no
1787	Aragonite	5.046	2.5347	8	696.33	201.05	3.3006	1.6956	80.447	1.05	2.62	58.58	112.46	39.77	True	no
1788	Aragonite	2.1025	1.6361	3	75.36	201.16	2.416	2.1804	94.212	0.57	1.30	78.62	59.06	20.28	True	no
1789	Aragonite	0.841	1.0348	2	91.50	199.50	1.8585	3.2255	97.018	0.72	1.18	136.18	40.32	147.31	True	no
1790	Aragonite	0.9251	1.0853	3	124.55	198.18	1.3316	1.5054	138.97	0.31	0.34	26.53	72.62	160.92	True	no
1791	Aragonite	1.0092	1.1336	2	138.92	198.92	1.631	2.0702	72.007	0.73	1.54	3.63	99.49	45.58	True	no
1792	Aragonite	1.3456	1.3089	3	168.69	199.38	1.831	1.9568	64.728	0.50	0.63	101.89	102.76	116.81	True	no
1793	Aragonite	1.5138	1.3883	3	182.72	199.11	1.4808	1.1377	115.41	0.99	1.90	2.26	71.55	14.78	True	no
1794	Aragonite	0.841	1.0348	3	234.00	199.00	1.3619	1.7321	135	0.18	0.59	173.22	103.87	80.28	True	no
1795	Aragonite	2.4389	1.7622	5	250.24	201.03	3.1176	3.13	128.33	0.70	2.43	104.59	27.08	17.81	True	no
1796	Aragonite	1.0092	1.1336	2	260.17	199.67	1.8372	2.6267	103.12	0.96	1.99	36.90	92.12	96.41	True	no
1797	Aragonite	4.9619	2.5135	7	438.93	201.03	3.7454	2.2204	146.27	1.08	3.21	126.74	36.00	48.68	True	no
1798	Aragonite	2.0184	1.6031	3	539.08	200.96	2.343	2.1361	52.539	0.29	0.69	33.20	57.78	40.13	True	no
1799	Aragonite	39.527	7.0942	21	567.62	219.58	9.9239	1.9569	125.66	2.00	6.24	98.10	56.91	39.47	True	no
1800	Aragonite	1.4297	1.3492	5	566.76	199.00	1.9517	2.0925	9.414	1.55	2.32	136.39	106.67	34.02	True	no
1801	Aragonite	0.9251	1.0853	3	601.73	199.09	1.2361	1.2973	104.15	0.54	1.21	139.36	47.72	152.20	True	no
1802	Aragonite	6.1393	2.7959	6	608.52	205.36	4.9732	3.1641	106.8	1.20	3.07	141.37	42.37	140.02	True	no
1803	Aragonite	0.841	1.0348	1	80.70	199.80	1.4643	2.0025	96.842	0.94	1.12	114.57	144.99	94.66	True	no
1804	Aragonite	1.5979	1.4264	3	90.32	201.37	2.4031	2.8385	121.84	0.91	1.18	107.37	98.89	159.19	True	no
1805	Aragonite	2.6912	1.8511	3	112.13	201.50	1.973	1.1361	136.79	0.62	1.29	132.44	167.49	164.75	True	no
1806	Aragonite	1.0092	1.1336	5	115.75	199.33	1.2144	1.1477	70.195	0.44	0.46	6.40	50.01	76.14	True	no
1807	Aragonite	4.7096	2.4488	7	120.96	202.59	3.2839	1.7984	108.32	1.59	2.38	120.77	124.12	62.00	True	no
1808	Aragonite	7.3167	3.0522	2	132.52	204.29	3.693	1.464	97.583	0.83	1.64	133.32	115.97	170.09	True	no
1809	Aragonite	2.2707	1.7003	3	157.81	201.22	1.9617	1.331	97.079	0.62	1.04	174.95	74.49	106.94	True	no
1810	Aragonite	1.9343	1.5693	3	163.48	200.39	1.8872	1.4462	163.24	0.53	1.28	158.69	148.16	99.26	True	no
1811	Aragonite	2.4389	1.7622	3	175.55	199.86	2.2347	1.6082	24.093	0.70	1.53	109.61	42.03	24.14	True	no
1812	Aragonite	0.9251	1.0853	3	238.82	199.55	1.3316	1.5054	48.972	0.61	1.13	167.21	143.13	115.42	True	no
1813	Aragonite	1.5138	1.3883	3	241.33	200.89	1.7594	1.6061	65.351	0.55	1.03	77.10	127.71	53.26	True	no
1814	Aragonite	1.2615	1.2674	4	258.27	201.47	1.7804	1.9734	98.008	1.14	1.95	35.80	92.35	92.19	True	no
1815	Aragonite	3.1117	1.9905	5	447.08	205.22	4.5273	5.1734	112.53	1.42	3.10	112.40	130.15	8.85	True	no
1816	Aragonite	10.344	3.6292	9	464.90	209.40	6.582	3.2893	109.55	1.74	2.91	114.42	135.57	5.63	True	no
1817	Aragonite	9.8397	3.5395	7	596.62	203.23	4.8489	1.8767	167.19	0.94	3.56	172.54	121.52	39.89	True	no
1818	Aragonite	6.8121	2.9451	6	635.95	202.01	4.1767	2.0113	22.229	1.20	2.68	177.33	120.55	43.12	True	no
1819	Aragonite	1.4297	1.3492	4	13.65	200.47	1.8359	1.8516	31.311	0.70	1.05	118.13	80.11	58.94	True	no
1820	Aragonite	6.3916	2.8527	12	36.88	209.38	4.3101	2.2827	99.117	0.95	2.09	57.46	115.37	141.22	True	no
1821	Aragonite	2.2707	1.7003	5	127.00	203.26	3.2045	3.5518	74.959	0.94	1.92	95.07	139.08	19.45	True	no
1822	Aragonite	3.364	2.0696	3	196.02	202.02	3.3198	2.5731	31.204	0.55	1.44	24.23	61.27	5.66	True	no
1823	Aragonite	0.841	1.0348	3	333.70	201.10	1.5403	2.2157	78.563	0.68	1.03	104.02	57.54	130.13	True	no
1824	Aragonite	7.2326	3.0346	4	380.40	202.44	4.2773	1.9867	1.7157	1.00	2.73	79.25	67.12	82.44	True	no
1825	Aragonite	1.1774	1.2244	3	414.29	200.50	1.5157	1.5325	12.095	1.07	1.40	96.46	94.56	127.63	True	no
1826	Aragonite	15.39	4.4267	8	435.61	207.21	5.7724	1.7004	144.04	1.60	4.57	18.90	42.72	140.86	True	no
1827	Aragonite	1.4297	1.3492	4	502.00	201.47	1.467	1.1823	45.842	0.50	1.12	80.46	39.57	100.73	True	no
1828	Aragonite	1.8502	1.5348	4	529.50	200.50	1.9267	1.5758	12.557	0.71	1.17	174.26	36.71	79.72	True	no
1829	Aragonite	1.5979	1.4264	5	533.84	202.21	1.7458	1.498	96.031	0.55	1.52	63.26	99.31	36.67	True	no
1830	Aragonite	7.0644	2.9991	4	575.11	204.96	3.4792	1.3458	93.847	1.80	3.53	138.92	105.59	31.30	True	no
1831	Aragonite	3.1958	2.0172	5	703.21	204.42	3.4112	2.8598	98.439	0.88	1.85	19.29	16.90	75.80	True	no
1832	Aragonite	12.11	3.9268	5	716.19	207.00	4.1613	2.2461	51.715	0.81	2.52	174.61	163.62	136.08	True	edge
1833	Aragonite	3.5322	2.1207	7	21.00	202.52	2.784	1.7234	167.1	1.01	2.03	30.84	156.52	64.08	True	no
1834	Aragonite	1.4297	1.3492	2	205.59	202.12	1.5278	1.2823	105.17	0.77	1.12	33.48	62.93	16.66	True	no
1835	Aragonite	1.0933	1.1798	2	216.62	202.00	1.5115	1.6411	77.548	0.70	1.72	74.58	68.70	147.72	True	no
1836	Aragonite	1.0933	1.1798	4	228.23	201.85	1.5081	1.6339	70.717	0.64	1.36	129.94	73.59	165.65	True	no
1837	Aragonite	2.1025	1.6361	5	246.12	203.36	2.6081	2.541	106.93	0.91	1.42	106.64	144.19	119.58	True	no
1838	Aragonite	1.1774	1.2244	4	270.07	201.64	1.5749	1.6545	137.93	0.61	1.67	32.59	54.63	179.61	True	no
1839	Aragonite	13.288	4.1132	8	306.83	207.32	5.6345	1.8765	5.3985	2.88	7.71	152.53	83.32	62.30	True	no
1840	Aragonite	1.7661	1.4996	4	313.95	202.05	1.7432	1.3513	132.41	1.11	2.03	91.34	86.62	65.90	True	no
1841	Aragonite	4.7937	2.4705	5	334.37	206.58	3.8018	2.3681	57.896	1.07	1.76	8.39	135.67	110.88	True	no
1842	Aragonite	2.4389	1.7622	4	357.72	202.07	2.1739	1.5219	23.525	0.47	1.69	136.99	20.50	65.26	True	no
1843	Aragonite	2.0184	1.6031	6	480.46	201.29	2.9255	3.3302	164.04	1.02	1.90	31.71	69.14	66.25	True	no
1844	Aragonite	4.1209	2.2906	4	494.41	203.16	2.618	1.3063	1.1885	1.23	1.82	64.01	81.33	175.63	True	no
1845	Aragonite	8.8305	3.3531	8	622.97	206.31	3.7737	1.2666	135.49	1.03	2.52	50.63	36.15	79.38	True	no
1846	Aragonite	3.7004	2.1706	7	663.66	205.20	3.5111	2.6165	141.76	1.46	2.82	26.07	112.80	76.73	True	no
1847	Aragonite	1.2615	1.2674	3	31.33	202.80	1.4069	1.2323	25.286	0.53	0.91	26.09	140.55	179.18	True	no
1848	Aragonite	0.841	1.0348	2	170.20	202.90	1.3849	1.7912	110.62	0.24	1.17	158.87	73.29	112.31	True	no
1849	Aragonite	1.5138	1.3883	3	182.28	203.33	1.5084	1.1805	140.27	0.38	0.83	112.98	40.73	23.38	True	no
1850	Aragonite	2.3548	1.7315	4	187.32	204.43	2.1815	1.5873	130.25	0.84	1.23	164.73	123.50	170.97	True	no
1851	Aragonite	1.2615	1.2674	4	230.53	203.80	1.6567	1.7088	77.38	0.95	2.11	163.12	128.93	96.03	True	no
1852	Aragonite	1.1774	1.2244	1	283.43	203.21	1.7343	2.0065	69.399	1.17	1.94	26.01	159.43	134.12	True	no
1853	Aragonite	0.9251	1.0853	4	339.91	202.36	1.2919	1.4169	74.929	0.75	0.98	142.61	151.21	17.95	True	no
1854	Aragonite	22.287	5.3269	13	362.70	213.69	7.6192	2.0458	58.393	2.16	5.11	15.06	106.51	162.97	True	no
1855	Aragonite	3.2799	2.0436	5	392.46	204.15	3.678	3.2394	31.264	1.58	4.53	82.63	59.86	126.36	True	no
1856	Aragonite	3.1117	1.9905	4	400.51	205.84	3.0446	2.3396	47.996	1.14	2.26	114.98	171.47	56.88	True	no
1857	Aragonite	1.2615	1.2674	1	419.27	203.07	1.3736	1.1747	24.288	0.62	1.75	96.49	93.11	125.91	True	no
1858	Aragonite	1.0933	1.1798	2	424.85	202.38	1.5813	1.7963	143.27	0.75	1.63	160.88	83.02	28.45	True	no
1859	Aragonite	1.3456	1.3089	4	469.00	203.25	1.7355	1.758	136.19	0.56	0.85	99.25	50.02	93.92	True	no
1860	Aragonite	3.7004	2.1706	6	475.93	204.18	2.7409	1.5945	15.588	0.94	1.99	140.99	120.38	79.00	True	no
1861	Aragonite	5.3824	2.6178	5	518.48	206.83	2.8794	1.2098	69.016	0.87	2.60	81.08	67.12	140.10	True	no
1862	Aragonite	3.0276	1.9634	7	547.61	205.64	3.2169	2.6845	111.61	0.56	1.22	132.44	109.75	36.85	True	no
1863	Aragonite	1.1774	1.2244	3	566.00	203.71	1.9329	2.4922	118.45	0.64	1.48	5.15	33.64	114.80	True	no
1864	Aragonite	2.3548	1.7315	5	46.36	204.68	2.5663	2.1966	25.623	0.72	1.71	12.39	86.14	157.05	True	no
1865	Aragonite	1.1774	1.2244	4	58.43	203.71	1.6505	1.8173	167.69	0.29	0.75	3.06	69.30	147.35	True	no
1866	Aragonite	1.0092	1.1336	5	116.58	204.42	1.3728	1.4666	84.806	0.52	0.62	58.26	106.75	101.08	True	no
1867	Aragonite	1.3456	1.3089	2	149.19	204.00	1.522	1.3521	61.11	0.62	1.36	56.07	60.69	101.85	True	no
1868	Aragonite	2.4389	1.7622	4	224.97	205.76	1.9742	1.2551	109.62	0.65	1.08	127.93	72.40	166.03	True	no
1869	Aragonite	1.4297	1.3492	3	249.71	204.88	1.7724	1.7257	122.74	0.64	1.38	144.74	36.90	163.82	True	no
1870	Aragonite	1.4297	1.3492	2	323.24	203.53	1.6958	1.5798	138.7	0.61	1.48	19.10	73.97	115.73	True	no
1871	Aragonite	14.633	4.3165	9	416.53	210.80	4.5624	1.1172	83.504	2.39	5.53	35.00	122.68	103.77	True	no
1872	Aragonite	2.8594	1.9081	3	451.41	205.82	2.1983	1.3274	107.96	0.56	1.17	0.98	117.12	173.47	True	no
1873	Aragonite	0.9251	1.0853	3	457.27	203.55	1.4029	1.6709	14.574	0.83	1.28	1.23	116.93	173.78	True	no
1874	Aragonite	2.3548	1.7315	3	489.14	205.64	2.458	2.0151	118.38	0.83	1.84	142.25	114.55	71.93	True	no
1875	Aragonite	1.7661	1.4996	3	505.10	204.48	1.6248	1.174	127.09	0.52	1.03	94.98	58.83	136.29	True	no
1876	Aragonite	5.9711	2.7573	6	540.51	207.51	3.0656	1.2361	97.944	1.27	2.76	90.17	60.79	39.16	True	no
1877	Aragonite	2.0184	1.6031	4	656.29	205.29	1.9913	1.5429	85.879	0.93	1.82	26.72	116.57	76.86	True	no
1878	Aragonite	2.1025	1.6361	3	691.64	204.44	1.7982	1.2079	125.17	0.97	1.74	84.03	97.13	39.81	True	no
1879	Aragonite	8.9146	3.369	4	720.81	209.04	3.4727	2.125	68.717	0.45	1.03	33.86	75.70	12.15	True	edge
1880	Aragonite	1.0933	1.1798	3	67.08	205.54	1.8051	2.3408	96.871	0.61	0.98	125.18	70.53	75.04	True	no
1881	Aragonite	5.1301	2.5557	4	74.74	210.41	4.0116	2.4637	107.96	1.12	2.09	1.31	92.56	109.27	True	no
1882	Aragonite	1.0933	1.1798	3	95.00	204.54	1.454	1.5187	117.07	0.79	1.05	102.90	97.25	158.95	True	no
1883	Aragonite	1.3456	1.3089	3	100.88	205.50	1.4248	1.1849	62.656	0.58	0.93	147.75	46.04	55.46	True	no
1884	Aragonite	1.2615	1.2674	3	140.80	204.87	1.5405	1.4774	80.101	0.23	0.43	66.03	47.95	155.69	True	no
1885	Aragonite	1.0933	1.1798	4	143.85	204.77	1.6219	1.8898	78.69	0.82	1.80	147.60	167.50	83.50	True	no
1886	Aragonite	1.0092	1.1336	2	164.08	203.92	1.631	2.0702	162.01	0.85	1.45	6.20	110.85	77.09	True	no
1887	Aragonite	1.0092	1.1336	3	172.33	205.42	1.8787	2.7469	82.196	1.11	3.01	90.44	58.58	164.28	True	no
1888	Aragonite	1.0092	1.1336	2	176.00	204.50	1.3265	1.3693	90	0.87	1.53	75.91	121.35	164.48	True	no
1889	Aragonite	1.5138	1.3883	0	236.61	205.89	2.0024	2.0802	90.268	0.98	1.51	146.77	130.04	83.43	True	no
1890	Aragonite	2.4389	1.7622	3	426.48	206.69	2.2535	1.6354	66.411	0.84	1.77	163.29	81.35	26.78	True	no
1891	Aragonite	1.1774	1.2244	3	513.36	204.79	1.6398	1.7936	36.291	0.90	1.58	157.27	39.54	91.28	True	no
1892	Aragonite	1.8502	1.5348	5	529.41	204.45	1.9361	1.5912	157.52	0.47	0.88	96.29	128.79	146.65	True	no
1893	Aragonite	1.0933	1.1798	2	557.38	205.69	1.7017	2.0803	106.79	0.69	1.12	9.62	34.14	108.74	True	no
1894	Aragonite	0.841	1.0348	3	16.80	205.70	1.6084	2.416	66.576	0.67	1.03	53.35	46.76	93.92	True	no
1895	Aragonite	1.0092	1.1336	2	25.08	206.17	1.4554	1.6485	99.417	0.29	0.56	132.28	125.38	151.13	True	no
1896	Aragonite	2.523	1.7923	5	51.47	207.37	1.9131	1.1393	74.801	0.75	1.30	47.13	48.59	138.08	True	no
1897	Aragonite	0.9251	1.0853	4	55.00	205.73	1.4606	1.8113	105.26	0.59	1.43	124.22	127.05	15.32	True	no
1898	Aragonite	1.7661	1.4996	3	83.71	206.29	1.9387	1.6714	57.418	0.71	0.99	42.80	50.56	167.51	True	no
1899	Aragonite	1.7661	1.4996	3	105.90	206.67	2.1552	2.0657	99.088	0.64	1.28	156.09	145.94	96.34	True	no
1900	Aragonite	5.1301	2.5557	5	152.66	209.61	2.7011	1.117	122.63	0.67	1.50	112.42	138.87	37.01	True	no
1901	Aragonite	1.682	1.4634	2	163.10	206.35	2.0665	1.9941	153.99	0.80	1.22	74.98	109.62	101.98	True	no
1902	Aragonite	1.3456	1.3089	2	197.44	205.56	1.5999	1.4941	170.6	0.33	0.62	170.30	76.10	15.48	True	no
1903	Aragonite	3.1958	2.0172	4	220.16	207.55	2.3516	1.3591	97.819	0.64	1.08	116.39	67.35	70.88	True	no
1904	Aragonite	1.2615	1.2674	3	257.13	206.13	1.5217	1.4416	66.756	0.98	1.55	112.00	25.42	11.05	True	no
1905	Aragonite	0.841	1.0348	3	260.60	205.90	1.2093	1.3657	132.25	0.56	1.00	145.73	106.98	174.10	True	no
1906	Aragonite	3.1958	2.0172	4	269.39	206.92	2.4404	1.4636	83.332	1.01	2.32	50.94	144.71	127.61	True	no
1907	Aragonite	11.942	3.8994	7	347.88	209.42	6.2621	2.579	20.399	1.25	4.07	21.23	110.00	161.52	True	no
1908	Aragonite	1.3456	1.3089	4	385.19	206.00	2.2669	2.9994	21.692	0.77	1.15	82.14	81.60	85.97	True	no
1909	Aragonite	2.3548	1.7315	5	446.64	210.50	3.3413	3.7237	101.27	0.59	1.09	82.51	15.15	25.92	True	no
1910	Aragonite	2.0184	1.6031	3	467.08	206.58	1.7428	1.1818	119.83	1.01	1.50	88.57	49.68	102.88	True	no
1911	Aragonite	1.0933	1.1798	5	481.46	206.15	1.5159	1.6507	25.097	0.51	0.72	80.04	90.02	56.44	True	no
1912	Aragonite	4.8778	2.4921	6	486.64	210.31	2.958	1.4089	113.84	1.17	2.52	83.62	88.30	57.55	True	no
1913	Aragonite	6.1393	2.7959	8	499.58	210.15	3.5871	1.6461	62.904	0.97	3.53	41.15	77.39	177.01	True	no
1914	Aragonite	1.0092	1.1336	4	569.08	206.17	1.4554	1.6485	99.417	0.36	0.63	5.05	30.87	117.32	True	no
1915	Aragonite	8.9987	3.3849	4	645.12	209.81	4.2448	1.5726	154.46	1.09	4.68	139.22	68.71	37.47	True	no
1916	Aragonite	8.9146	3.369	7	657.39	211.66	4.377	1.6879	48.181	1.16	3.64	96.69	114.20	108.05	True	no
1917	Aragonite	0.9251	1.0853	3	682.36	205.27	1.236	1.2971	113.2	0.62	1.26	7.23	105.59	40.88	True	no
1918	Aragonite	4.4573	2.3823	6	689.25	207.98	3.5887	2.2694	163.19	0.68	1.35	36.22	50.71	54.24	True	no
1919	Aragonite	1.0092	1.1336	3	19.50	206.50	1.1336	1	90	0.35	0.78	172.95	112.47	53.55	True	no
1920	Aragonite	1.5138	1.3883	3	31.17	206.00	2.0877	2.2612	7.5458	1.11	1.49	27.66	76.16	179.61	True	no
1921	Aragonite	2.0184	1.6031	3	38.17	207.46	1.9348	1.4566	73.646	0.56	1.21	96.71	63.74	140.14	True	no
1922	Aragonite	1.682	1.4634	4	70.40	207.65	1.6813	1.3199	101.59	1.33	1.95	63.15	76.20	101.40	True	no
1923	Aragonite	2.3548	1.7315	3	87.79	208.14	1.9747	1.3006	52.552	0.53	1.08	24.63	53.40	23.45	True	no
1924	Aragonite	2.8594	1.9081	5	93.32	208.65	2.2907	1.4413	102.47	0.87	2.42	95.91	122.38	99.07	True	no
1925	Aragonite	1.1774	1.2244	4	108.71	208.21	2.0476	2.7968	100.56	0.77	0.90	173.51	117.23	121.75	True	no
