Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
1661	Aragonite	1.8	1.5139	5	418.20	224.00	2.5523	2.8423	47.209	0.63	0.95	170.53	123.58	120.40	True	no
1662	Aragonite	2.61	1.823	2	16.41	225.17	2.0796	1.3015	110.81	0.57	1.06	35.18	150.45	120.70	True	no
1663	Aragonite	5.76	2.7081	3	124.92	226.63	3.1365	1.3414	3.276	0.77	2.85	169.49	58.69	173.19	True	no
1664	Aragonite	5.49	2.6439	4	144.15	224.49	4.3808	2.7456	178.11	0.97	1.76	17.08	105.70	70.89	True	no
1665	Aragonite	1.26	1.2666	4	257.21	224.21	1.7655	1.943	96.047	0.50	0.84	160.99	97.86	124.36	True	no
1666	Aragonite	2.79	1.8848	6	267.42	224.32	3.01	2.5505	175.34	1.23	3.18	37.70	111.77	68.92	True	no
1667	Aragonite	16.11	4.529	6	310.89	230.21	6.5352	2.0822	150.79	1.13	3.14	42.37	148.21	84.09	True	no
1668	Aragonite	3.78	2.1938	5	372.07	226.83	3.291	2.2504	128.72	0.70	1.55	64.25	164.53	94.47	True	no
1669	Aragonite	3.51	2.114	6	32.31	226.51	2.2434	1.1262	99.113	0.74	1.26	103.21	126.69	127.35	True	no
1670	Aragonite	2.52	1.7912	4	46.39	226.46	2.3164	1.6723	54.301	0.82	1.65	77.62	57.61	114.09	True	no
1671	Aragonite	0.99	1.1227	2	90.45	224.00	1.1821	1.1085	35.008	0.56	1.27	96.19	134.60	112.66	True	no
1672	Aragonite	7.56	3.1025	8	104.35	231.19	5.2618	2.8763	125.35	1.00	2.44	95.28	132.23	112.65	True	no
1673	Aragonite	2.34	1.7261	4	152.96	226.46	2.6872	2.4237	101.79	1.42	2.49	159.61	47.00	102.39	True	no
1674	Aragonite	6.66	2.912	7	306.50	233.27	5.4643	3.5212	135.79	0.99	2.20	150.04	71.10	146.63	True	no
1675	Aragonite	3.15	2.0027	5	408.91	226.09	2.2629	1.2768	60.438	0.92	2.77	175.04	122.03	133.03	True	no
1676	Aragonite	5.13	2.5557	7	17.58	230.44	3.3576	1.726	46.546	1.38	2.06	31.10	145.30	119.49	True	no
1677	Aragonite	4.5	2.3937	5	36.72	230.78	4.1924	3.0677	83.383	0.78	1.44	12.47	150.44	106.63	True	no
1678	Aragonite	2.34	1.7261	7	42.62	227.85	2.5956	2.2612	93.509	0.95	1.68	154.85	57.49	67.82	True	no
1679	Aragonite	2.97	1.9446	4	106.70	227.33	2.5657	1.7408	143.2	0.90	1.70	11.24	124.02	55.05	True	no
1680	Aragonite	3.24	2.0311	5	112.31	227.61	3.181	2.4528	58.003	1.00	2.40	166.53	118.16	174.23	True	no
1681	Aragonite	2.16	1.6584	3	131.08	228.13	2.9561	3.1774	114.76	0.78	1.92	161.96	122.17	172.45	True	no
1682	Aragonite	2.88	1.9149	4	232.56	226.81	2.8515	2.2175	147.89	0.89	1.70	165.61	66.04	179.19	True	no
1683	Aragonite	0.99	1.1227	2	246.91	224.82	1.5395	1.8802	166.72	0.40	0.73	125.45	120.69	114.25	True	no
1684	Aragonite	7.29	3.0466	4	287.95	228.57	4.1234	1.8318	153.23	1.71	3.47	163.31	123.26	147.87	True	no
1685	Aragonite	6.21	2.8119	7	320.88	226.84	4.4785	2.5366	173.3	2.15	3.99	97.92	153.37	116.75	True	no
1686	Aragonite	2.79	1.8848	2	353.84	226.42	2.8479	2.2831	146.93	0.72	1.87	167.40	102.14	166.73	True	no
1687	Aragonite	3.06	1.9739	5	24.68	227.82	2.6122	1.7514	40.878	1.24	3.64	120.66	42.77	134.54	True	no
1688	Aragonite	2.7	1.8541	3	158.50	227.40	2.8975	2.4421	162.99	0.73	1.59	112.70	171.08	131.01	True	no
1689	Aragonite	5.76	2.7081	5	177.33	227.84	3.9325	2.1087	166.17	1.33	3.73	154.03	122.29	172.93	True	no
1690	Aragonite	1.35	1.3111	4	252.00	226.13	2.1286	2.636	5.2205	0.61	0.97	37.42	116.67	65.08	True	no
1691	Aragonite	1.17	1.2205	5	261.77	227.00	1.5442	1.6006	107.19	0.45	0.95	170.58	92.42	120.09	True	no
1692	Aragonite	1.08	1.1726	3	268.00	226.83	1.6389	1.9533	141.77	0.54	1.15	108.18	117.85	101.37	True	no
1693	Aragonite	22.41	5.3417	9	340.51	232.73	8.5162	2.5418	16.432	1.87	4.61	147.68	68.67	148.52	True	no
1694	Aragonite	1.8	1.5139	4	424.65	226.95	1.7863	1.3922	148.22	0.39	1.20	81.63	102.24	46.53	True	no
1695	Aragonite	1.53	1.3957	3	10.41	229.12	2.088	2.2381	115.8	0.81	2.08	55.75	128.08	128.12	True	no
1696	Aragonite	5.22	2.578	5	172.12	231.62	4.5166	3.0693	132.77	0.81	1.69	114.51	171.11	132.65	True	no
1697	Aragonite	3.51	2.114	4	214.77	229.08	2.5261	1.4278	134.39	1.25	2.26	97.34	127.62	121.61	True	no
1698	Aragonite	2.43	1.759	3	227.70	228.30	2.2	1.5644	157.22	0.66	1.24	165.29	130.35	178.38	True	no
1699	Aragonite	2.25	1.6926	4	241.24	229.40	2.4834	2.1527	41.517	1.57	2.48	172.51	93.22	130.11	True	no
1700	Aragonite	0.9	1.0705	3	274.90	227.80	1.2312	1.3229	116.57	0.68	1.78	157.75	116.31	3.41	True	no
1701	Aragonite	2.52	1.7912	5	279.71	229.07	2.5379	2.0075	124.73	0.78	1.32	41.04	104.72	72.99	True	no
1702	Aragonite	6.75	2.9316	7	390.87	228.64	4.9051	2.7995	12.933	1.34	3.04	126.76	149.52	85.33	True	no
1703	Aragonite	12.33	3.9622	10	412.12	231.48	6.6073	2.7809	16.563	2.00	3.98	31.03	150.22	40.27	True	no
1704	Aragonite	2.52	1.7912	3	432.07	230.54	3.3073	3.409	78.149	1.11	1.88	110.98	102.59	36.93	True	no
1705	Aragonite	2.52	1.7912	7	24.36	231.89	3.7465	4.3746	39.754	1.43	3.23	80.91	95.57	150.29	True	no
1706	Aragonite	1.26	1.2666	3	98.29	228.57	1.6115	1.6188	149.48	0.85	1.48	23.39	129.69	62.04	True	no
1707	Aragonite	3.69	2.1675	3	116.83	231.41	2.5492	1.3832	86.843	0.58	1.41	24.93	85.04	88.95	True	no
1708	Aragonite	0.9	1.0705	2	133.30	228.70	1.2064	1.27	135	0.55	1.08	120.66	172.18	134.38	True	no
1709	Aragonite	12.06	3.9186	7	145.66	232.40	4.3819	1.2504	4.9855	1.66	3.64	162.16	39.27	98.19	True	no
1710	Aragonite	0.9	1.0705	1	244.90	229.20	1.5642	2.1352	72.307	0.52	1.17	112.56	124.68	106.52	True	no
1711	Aragonite	8.46	3.282	7	257.80	231.62	4.3982	1.7959	145.92	2.40	4.33	110.03	120.53	102.02	True	no
1712	Aragonite	1.26	1.2666	4	266.07	228.57	1.8495	2.1323	138.71	1.03	2.07	39.92	108.78	69.51	True	no
1713	Aragonite	1.44	1.3541	5	403.06	228.31	1.6156	1.4237	18.435	1.01	2.38	57.68	108.38	31.89	True	no
1714	Aragonite	2.16	1.6584	5	428.92	230.17	2.5045	2.2808	96.158	0.67	1.15	39.18	167.32	95.15	True	no
1715	Aragonite	0.9	1.0705	2	439.50	227.80	1.2526	1.3693	180	0.53	1.31	76.82	60.27	41.85	True	no
1716	Aragonite	4.23	2.3207	6	49.72	231.40	3.1408	1.8316	170.87	0.83	1.70	30.44	86.16	129.77	True	no
1717	Aragonite	1.26	1.2666	4	80.93	229.86	1.3693	1.1687	26.565	0.43	1.39	22.10	131.08	54.98	True	no
1718	Aragonite	4.68	2.4411	7	95.04	232.65	3.2699	1.7944	148.32	0.87	1.81	107.68	131.70	107.52	True	no
1719	Aragonite	0.99	1.1227	3	196.45	229.82	1.3775	1.5054	138.97	0.83	1.34	120.91	123.29	161.21	True	no
1720	Aragonite	1.08	1.1726	2	369.67	229.50	1.3418	1.3093	142.76	0.07	0.44	22.27	169.25	30.89	True	no
1721	Aragonite	4.95	2.5105	5	443.87	232.60	3.2577	1.6838	127.09	0.71	1.26	81.67	140.69	10.86	True	no
1722	Aragonite	2.79	1.8848	6	84.26	233.00	2.4237	1.6536	88.494	1.04	1.80	155.15	96.77	141.44	True	no
1723	Aragonite	16.02	4.5163	12	169.57	239.00	8.5986	3.6248	133.7	1.84	4.01	161.54	122.97	173.03	True	no
1724	Aragonite	1.89	1.5513	3	185.43	230.76	1.8987	1.4981	164.61	0.80	1.34	155.60	101.86	118.57	True	no
1725	Aragonite	6.48	2.8724	8	268.47	233.42	3.3777	1.3828	165.67	1.92	3.56	109.60	115.58	96.85	True	no
1726	Aragonite	0.9	1.0705	3	327.40	230.70	1.5256	2.031	100.3	1.10	1.58	178.86	53.34	149.65	True	no
1727	Aragonite	1.44	1.3541	5	380.00	230.38	1.7918	1.751	165.83	0.77	1.32	69.71	162.07	98.28	True	no
1728	Aragonite	3.33	2.0591	5	397.95	231.27	2.4519	1.4179	149.78	1.25	3.30	21.10	55.45	38.38	True	no
1729	Aragonite	4.86	2.4876	6	422.94	234.24	2.8722	1.3331	2.9492	0.74	1.29	155.31	136.09	152.11	True	no
1730	Aragonite	5.22	2.578	6	6.64	238.64	6.0103	5.4352	114.3	0.70	1.39	86.85	152.56	161.32	True	no
1731	Aragonite	1.71	1.4755	3	30.84	233.58	2.4957	2.8607	85.847	0.85	2.36	123.15	43.79	133.30	True	no
1732	Aragonite	2.7	1.8541	5	88.63	232.97	1.9842	1.1453	129.14	0.47	1.05	82.41	141.03	72.52	True	no
1733	Aragonite	4.59	2.4175	8	229.57	233.12	2.8016	1.343	176.47	1.45	3.86	38.81	115.52	64.78	True	no
1734	Aragonite	0.9	1.0705	4	235.80	230.90	1.2312	1.3229	153.43	0.52	0.65	113.16	125.54	106.50	True	no
1735	Aragonite	2.34	1.7261	5	276.58	232.65	1.9327	1.2537	137.88	0.60	1.63	156.82	121.08	4.06	True	no
1736	Aragonite	4.77	2.4644	7	326.09	235.57	3.6388	2.1801	111.67	1.12	2.50	116.56	125.52	145.04	True	no
1737	Aragonite	1.26	1.2666	4	28.14	233.21	1.7845	1.985	88.916	0.41	1.00	44.79	138.64	129.88	True	no
1738	Aragonite	1.08	1.1726	5	40.25	232.75	1.2806	1.1926	169.72	0.44	1.86	102.06	58.41	146.14	True	no
1739	Aragonite	2.97	1.9446	6	73.82	232.67	3.3787	3.0189	9.9707	1.02	3.25	157.04	97.11	143.57	True	no
1740	Aragonite	8.37	3.2645	6	127.22	235.82	4.9058	2.2583	158.01	1.18	3.38	154.97	127.83	163.16	True	no
1741	Aragonite	1.44	1.3541	3	137.13	234.81	2.2818	2.8399	89.345	0.46	1.25	24.55	145.59	113.02	True	no
1742	Aragonite	2.88	1.9149	5	199.09	233.31	2.1686	1.2825	24.431	0.87	2.28	153.58	155.33	152.07	True	no
1743	Aragonite	2.52	1.7912	3	206.61	233.89	2.175	1.4744	97.35	0.75	1.17	148.71	150.87	147.75	True	no
1744	Aragonite	1.08	1.1726	2	247.92	232.75	1.4181	1.4624	55.706	0.66	1.05	111.78	126.02	102.44	True	no
1745	Aragonite	1.98	1.5878	3	251.05	234.77	2.6466	2.7784	100.03	0.95	1.95	36.58	116.86	63.95	True	no
1746	Aragonite	5.04	2.5332	4	283.13	234.93	2.8798	1.2924	42.554	0.78	1.58	108.23	110.53	95.38	True	no
1747	Aragonite	3.96	2.2454	5	376.77	234.80	2.5843	1.3246	51.008	1.61	2.90	105.02	144.12	83.43	True	no
1748	Aragonite	2.79	1.8848	5	385.16	233.87	2.3057	1.4966	159.12	1.31	3.32	113.48	148.34	91.30	True	no
1749	Aragonite	0.9	1.0705	2	426.50	232.40	1.2752	1.419	144.65	0.45	0.56	155.48	161.77	174.43	True	no
1750	Aragonite	1.44	1.3541	4	33.19	235.19	2.3599	3.0376	79.904	0.85	1.23	103.31	59.11	145.55	True	no
1751	Aragonite	3.24	2.0311	6	157.61	235.53	3.0815	2.3018	123.72	0.61	2.02	154.67	43.78	132.57	True	no
1752	Aragonite	5.94	2.7501	9	185.89	235.58	4.1104	2.2339	172.47	1.20	2.13	93.58	164.80	109.64	True	no
1753	Aragonite	5.22	2.578	6	211.55	238.43	3.4687	1.8103	85.834	0.81	1.75	16.81	139.91	24.84	True	no
1754	Aragonite	3.96	2.2454	6	219.91	234.91	2.5182	1.2576	170.61	1.52	2.65	170.47	88.11	124.90	True	no
1755	Aragonite	1.71	1.4755	2	299.42	234.11	1.6764	1.2908	102.82	0.63	1.80	51.34	108.65	79.22	True	no
1756	Aragonite	11.16	3.7695	7	353.14	240.02	5.7563	2.3319	26.333	1.86	4.69	146.03	66.92	146.45	True	no
1757	Aragonite	1.98	1.5878	4	395.77	234.55	2.1692	1.8664	146.77	1.21	2.15	57.27	109.44	32.21	True	no
1758	Aragonite	2.7	1.8541	2	1.27	235.07	1.5914	1.4733	117.55	0.34	0.65	106.54	61.44	163.88	True	edge
1759	Aragonite	1.44	1.3541	4	24.50	235.00	1.4985	1.2247	90	0.48	1.23	119.68	40.27	135.90	True	no
1760	Aragonite	1.08	1.1726	6	44.50	235.33	1.8524	2.4954	106.43	0.72	1.48	106.07	76.71	162.45	True	no
1761	Aragonite	0.9	1.0705	4	47.30	234.70	1.2064	1.27	135	0.44	0.97	90.71	54.75	106.35	True	no
1762	Aragonite	1.08	1.1726	4	79.08	234.25	1.4085	1.4428	150.95	0.60	0.95	99.57	140.19	111.32	True	no
1763	Aragonite	2.34	1.7261	6	194.35	236.12	2.0873	1.4623	125.3	0.63	1.20	150.21	121.37	164.91	True	no
1764	Aragonite	1.62	1.4362	4	203.22	236.28	1.5587	1.1779	89.394	0.77	1.20	16.61	139.22	24.62	True	no
1765	Aragonite	14.94	4.3614	7	225.95	243.87	5.4833	1.5806	134.83	2.27	4.74	110.10	119.55	106.18	True	no
1766	Aragonite	2.25	1.6926	3	233.96	235.96	2.5437	2.2586	43.92	0.56	0.82	49.94	122.36	65.29	True	no
1767	Aragonite	1.71	1.4755	1	241.58	235.11	1.6764	1.2908	77.179	1.11	2.00	112.24	133.13	102.94	True	no
1768	Aragonite	0.9	1.0705	3	244.60	235.30	1.5256	2.031	100.3	1.07	1.97	173.14	97.61	131.67	True	no
1769	Aragonite	3.69	2.1675	3	298.66	236.51	2.8246	1.6981	151.92	0.97	2.01	118.71	107.87	101.66	True	no
1770	Aragonite	2.61	1.823	2	353.03	235.14	2.6451	2.1055	20.781	0.37	0.73	138.17	65.22	145.73	True	no
1771	Aragonite	2.7	1.8541	3	364.37	235.50	2.6846	2.0965	24.391	0.92	1.55	177.13	77.30	168.88	True	no
1772	Aragonite	2.7	1.8541	4	369.87	236.53	2.2829	1.516	52.046	0.83	2.09	105.76	145.75	84.79	True	no
1773	Aragonite	5.58	2.6655	6	437.02	240.68	4.8074	3.2529	90.746	1.37	2.73	146.69	161.25	65.76	True	no
1774	Aragonite	1.44	1.3541	3	440.44	235.44	1.4604	1.1633	98.677	0.69	0.91	58.77	24.94	16.24	True	no
1775	Aragonite	1.08	1.1726	2	9.75	235.67	1.4332	1.4937	64.366	0.52	0.85	126.40	51.95	126.12	True	no
1776	Aragonite	5.49	2.6439	6	43.74	242.75	4.5777	2.9978	101.69	1.17	2.36	90.09	127.72	156.40	True	no
1777	Aragonite	2.52	1.7912	4	68.11	237.75	2.275	1.613	101.09	0.58	0.99	13.82	159.89	98.41	True	no
1778	Aragonite	1.44	1.3541	3	72.69	235.94	2.0335	2.2554	22.559	0.88	1.68	99.85	140.35	110.90	True	no
1779	Aragonite	1.89	1.5513	2	142.10	237.95	2.3261	2.2485	69.619	0.70	1.93	60.67	115.69	133.79	True	no
1780	Aragonite	1.71	1.4755	4	153.89	236.79	1.8734	1.6119	107.04	0.74	1.36	64.80	142.62	117.62	True	no
1781	Aragonite	1.08	1.1726	2	254.00	236.17	1.532	1.7067	109.81	0.59	1.03	161.13	99.65	125.51	True	no
1782	Aragonite	0.9	1.0705	1	412.50	235.20	1.2526	1.3693	180	0.82	1.07	156.39	136.21	153.97	True	no
1783	Aragonite	8.82	3.3511	6	14.59	241.90	3.8437	1.3156	95.027	1.47	3.19	79.55	97.40	139.80	True	no
1784	Aragonite	0.99	1.1227	4	27.45	237.73	1.7197	2.3462	109.74	0.29	0.49	125.07	44.76	131.21	True	no
1785	Aragonite	6.3	2.8322	7	36.51	241.50	3.6113	1.6259	41.899	1.70	3.27	19.24	136.69	116.71	True	no
1786	Aragonite	5.13	2.5557	9	53.14	241.39	4.4586	3.0435	94.78	0.76	2.77	13.02	157.02	92.00	True	no
1787	Aragonite	1.08	1.1726	4	76.00	236.75	1.4053	1.4361	18.873	0.51	0.81	157.23	98.98	143.36	True	no
1788	Aragonite	2.52	1.7912	5	92.36	237.79	1.9283	1.1589	36.061	0.59	2.10	156.28	97.22	140.73	True	no
1789	Aragonite	2.25	1.6926	5	102.56	237.80	2.7973	2.7315	147.97	1.75	2.56	169.76	98.51	129.48	True	no
1790	Aragonite	1.08	1.1726	3	112.83	235.92	1.5056	1.6485	170.58	0.60	1.85	42.14	121.83	62.48	True	no
1791	Aragonite	0.9	1.0705	4	178.40	237.40	1.4133	1.7432	110.18	0.41	0.63	104.83	134.67	104.40	True	no
1792	Aragonite	1.53	1.3957	5	275.35	237.53	1.6189	1.3454	93.273	0.89	1.61	109.95	109.95	96.89	True	no
1793	Aragonite	2.79	1.8848	5	381.94	238.00	2.2966	1.4848	180	0.94	1.65	107.97	151.20	86.48	True	no
1794	Aragonite	1.89	1.5513	5	390.24	237.29	2.2814	2.1628	23.962	0.72	1.16	4.58	63.64	43.57	True	no
1795	Aragonite	3.78	2.1938	5	48.38	240.81	3.3575	2.3422	90.409	0.61	1.25	112.70	65.39	155.15	True	no
1796	Aragonite	1.71	1.4755	5	79.68	239.05	2.0603	1.9496	117.17	0.42	1.02	92.41	82.09	139.39	True	no
1797	Aragonite	1.17	1.2205	4	87.69	237.38	1.2636	1.0718	14.305	0.43	1.09	24.04	129.64	54.60	True	no
1798	Aragonite	2.07	1.6235	3	121.30	239.09	2.3988	2.1832	122.57	0.95	1.68	176.72	56.59	173.91	True	no
1799	Aragonite	0.99	1.1227	4	162.18	237.91	1.691	2.2685	123.02	0.72	1.16	63.55	141.85	118.76	True	no
1800	Aragonite	1.53	1.3957	2	185.82	237.94	1.8132	1.6876	134.47	0.53	1.78	172.71	59.29	163.61	True	no
1801	Aragonite	1.71	1.4755	2	216.32	238.53	2.2549	2.3354	67.618	1.24	3.95	111.99	121.03	108.64	True	no
1802	Aragonite	0.99	1.1227	2	247.18	238.18	1.4164	1.5916	123.33	0.43	0.72	112.31	127.49	105.62	True	no
1803	Aragonite	9.72	3.5179	7	299.90	241.56	5.8238	2.7405	169.43	2.42	4.39	108.29	108.11	94.95	True	no
1804	Aragonite	0.99	1.1227	2	344.27	237.09	1.6792	2.237	31.717	0.59	1.05	105.93	121.18	144.08	True	no
1805	Aragonite	2.16	1.6584	4	401.63	238.08	2.0442	1.5194	170.17	1.00	2.34	155.09	136.60	155.54	True	no
1806	Aragonite	2.97	1.9446	4	21.21	240.79	2.6894	1.9127	69.292	1.55	2.84	21.41	139.91	114.30	True	no
1807	Aragonite	1.62	1.4362	5	96.06	239.89	2.2232	2.3963	61.965	0.38	0.78	86.09	147.38	164.17	True	no
1808	Aragonite	3.78	2.1938	7	110.31	240.52	2.6556	1.4653	31.15	1.11	2.64	121.79	127.26	111.72	True	no
1809	Aragonite	2.52	1.7912	8	199.32	241.32	2.8998	2.6208	101.13	1.31	2.26	110.29	101.33	100.96	True	no
1810	Aragonite	3.42	2.0867	5	262.84	239.89	2.387	1.3085	18.144	0.66	1.38	118.73	138.09	85.67	True	no
1811	Aragonite	4.41	2.3696	6	317.78	240.33	2.7741	1.3706	20.516	1.01	1.97	112.87	123.81	141.17	True	no
1812	Aragonite	1.44	1.3541	3	324.06	238.69	1.6156	1.4237	161.57	0.44	1.04	19.69	148.32	63.89	True	no
1813	Aragonite	6.84	2.9511	8	400.20	240.91	5.1613	3.0588	168.01	1.08	2.16	32.23	151.18	37.64	True	no
1814	Aragonite	1.35	1.3111	5	417.33	239.27	1.5516	1.4006	106.15	0.78	1.40	46.68	94.15	49.23	True	no
1815	Aragonite	1.8	1.5139	4	422.50	238.85	1.915	1.6001	168.44	0.51	1.14	32.22	151.53	37.64	True	no
1816	Aragonite	2.97	1.9446	5	428.12	240.73	2.0963	1.1621	113.34	0.49	0.83	150.89	120.98	131.63	True	no
1817	Aragonite	1.8	1.5139	4	432.55	240.55	2.1787	2.0712	96.739	0.68	1.08	93.18	117.64	22.09	True	no
1818	Aragonite	10.26	3.6143	8	443.46	245.98	3.9486	1.1935	82.97	1.01	3.06	46.27	107.25	37.98	True	no
1819	Aragonite	1.08	1.1726	3	54.83	239.67	1.8265	2.426	53.35	0.45	1.51	84.80	123.49	152.91	True	no
1820	Aragonite	1.62	1.4362	4	85.17	240.72	2.3414	2.6579	140.58	0.72	1.25	93.83	135.60	168.75	True	no
1821	Aragonite	8.64	3.3167	7	100.40	246.56	4.572	1.9001	87.083	1.48	3.87	115.20	32.45	162.25	True	no
1822	Aragonite	2.52	1.7912	4	118.46	241.04	3.1421	3.0769	131.09	1.05	2.15	148.13	92.98	136.33	True	no
1823	Aragonite	1.17	1.2205	4	157.23	240.15	1.7543	2.066	125.35	0.85	1.09	113.55	96.56	147.86	True	no
1824	Aragonite	7.47	3.084	6	273.12	243.63	4.235	1.8858	123.66	0.93	2.38	161.42	100.25	118.56	True	no
1825	Aragonite	2.88	1.9149	4	289.09	241.25	2.6695	1.9434	83.165	1.17	2.44	171.82	94.61	111.31	True	no
1826	Aragonite	24.21	5.552	14	336.08	250.42	6.806	1.5027	82.674	2.53	4.67	114.13	123.58	144.34	True	no
1827	Aragonite	1.62	1.4362	2	413.78	239.83	1.667	1.3472	136.05	0.98	1.45	105.50	131.50	75.17	True	no
1828	Aragonite	2.34	1.7261	2	5.23	243.12	2.342	1.841	113.71	0.87	1.74	24.02	163.82	106.61	True	no
1829	Aragonite	1.26	1.2666	4	56.29	241.79	2.0377	2.5881	68.102	0.35	0.89	111.76	65.08	154.68	True	no
1830	Aragonite	11.16	3.7695	8	66.80	246.87	5.4189	2.0666	108.53	1.67	4.23	108.18	63.60	155.93	True	no
1831	Aragonite	2.97	1.9446	7	78.64	243.76	3.1267	2.5852	111.81	0.90	1.75	44.91	125.49	123.82	True	no
1832	Aragonite	1.44	1.3541	6	135.44	240.63	1.7026	1.5811	169.13	0.63	2.27	171.63	66.42	165.15	True	no
1833	Aragonite	2.16	1.6584	6	162.21	242.21	1.9722	1.4143	133.31	0.51	0.92	116.34	95.81	147.01	True	no
1834	Aragonite	0.9	1.0705	4	165.50	240.40	1.2039	1.2649	90	0.76	0.87	134.26	168.64	141.28	True	no
1835	Aragonite	3.87	2.2198	4	180.67	241.88	2.552	1.3217	154.34	0.83	1.72	117.22	173.62	130.73	True	no
1836	Aragonite	1.17	1.2205	5	193.15	240.92	1.4096	1.3339	163.76	0.28	0.48	142.22	172.99	163.39	True	no
1837	Aragonite	0.99	1.1227	3	196.64	240.45	1.2056	1.1531	108.43	0.51	0.76	44.65	104.60	83.99	True	no
1838	Aragonite	3.87	2.2198	5	206.16	242.42	2.9206	1.7311	148.45	1.47	2.43	161.45	89.83	103.33	True	no
1839	Aragonite	3.15	2.0027	3	229.69	241.71	2.3138	1.3349	157.06	1.25	2.36	37.47	114.60	71.35	True	no
1840	Aragonite	2.7	1.8541	1	238.90	241.47	2.3141	1.5577	138	0.89	1.58	98.55	128.96	74.00	True	no
1841	Aragonite	1.17	1.2205	2	256.38	240.62	1.3223	1.1737	45	0.59	1.10	36.90	118.23	68.70	True	no
1842	Aragonite	7.65	3.1209	6	360.86	244.61	4.6721	2.241	54.823	1.72	5.44	153.13	108.57	74.92	True	no
1843	Aragonite	2.7	1.8541	5	386.90	242.07	1.9639	1.1219	87.338	1.13	2.28	105.25	142.02	79.10	True	no
1844	Aragonite	1.26	1.2666	3	29.71	242.50	1.9106	2.2753	90	0.43	0.71	76.97	93.33	140.52	True	no
1845	Aragonite	3.96	2.2454	7	117.43	245.45	3.9218	3.0505	125.45	1.71	3.15	179.94	92.83	129.68	True	no
1846	Aragonite	3.15	2.0027	5	128.31	242.14	2.3543	1.382	177	0.78	2.08	1.44	123.48	6.80	True	no
1847	Aragonite	1.89	1.5513	3	146.52	242.76	1.877	1.4641	93.233	0.88	1.40	152.93	127.07	161.14	True	no
1848	Aragonite	2.16	1.6584	5	188.67	242.58	1.7893	1.1641	110.82	0.62	1.56	113.08	173.22	125.32	True	no
1849	Aragonite	1.26	1.2666	2	246.00	241.64	1.6339	1.6641	28.945	0.83	1.42	29.60	109.05	57.29	True	no
1850	Aragonite	2.34	1.7261	5	266.65	243.73	2.0926	1.4698	89.545	0.56	1.11	81.54	154.36	24.25	True	no
1851	Aragonite	1.89	1.5513	4	278.48	242.71	2.3975	2.3886	90.606	1.42	2.36	172.76	93.51	111.14	True	no
1852	Aragonite	9.18	3.4188	6	371.17	244.19	4.1077	1.4436	0.99508	1.56	3.41	101.99	149.55	81.46	True	no
1853	Aragonite	4.14	2.2959	5	380.50	244.89	3.3456	2.1234	44.045	1.09	2.01	35.53	107.94	32.73	True	no
1854	Aragonite	1.17	1.2205	2	447.23	241.69	1.6611	1.8523	128.67	0.56	1.29	43.58	109.92	39.74	True	no
1855	Aragonite	2.97	1.9446	4	23.70	244.33	2.7402	1.9857	60.549	1.09	1.51	30.32	146.44	118.47	True	no
1856	Aragonite	0.9	1.0705	4	27.50	243.00	1.8003	2.8284	90	0.32	0.58	22.35	135.36	113.95	True	no
1857	Aragonite	2.16	1.6584	4	59.58	244.13	2.1808	1.7292	111.67	0.65	1.91	81.88	122.00	151.90	True	no
1858	Aragonite	6.75	2.9316	8	87.64	245.45	3.824	1.7015	163.59	1.14	2.47	123.68	21.44	156.63	True	no
1859	Aragonite	3.15	2.0027	7	142.03	244.31	2.8649	2.0465	137.74	1.02	1.83	20.47	139.53	113.54	True	no
1860	Aragonite	6.12	2.7915	7	154.01	245.00	3.2456	1.3518	22.121	1.30	2.32	169.54	65.49	165.14	True	no
1861	Aragonite	4.95	2.5105	4	170.64	247.60	3.822	2.3177	109.53	0.96	2.80	112.54	95.12	143.63	True	no
1862	Aragonite	1.98	1.5878	2	249.86	243.64	2.2741	2.0513	41.561	0.45	0.86	99.79	129.05	95.66	True	no
1863	Aragonite	2.25	1.6926	6	323.56	243.16	2.0311	1.4401	174.23	1.00	1.78	149.09	70.20	147.80	True	no
1864	Aragonite	14.76	4.3351	12	410.92	253.35	8.082	3.4757	66.891	1.48	4.70	35.81	105.87	49.07	True	no
1865	Aragonite	2.16	1.6584	4	421.21	243.08	1.8393	1.23	129.29	0.66	1.55	142.85	131.39	136.87	True	no
1866	Aragonite	0.99	1.1227	2	444.91	242.64	1.3364	1.4169	105.07	0.54	1.34	2.35	59.62	43.81	True	no
1867	Aragonite	0.9	1.0705	2	75.00	243.10	1.2655	1.3975	140.19	0.62	0.95	152.42	45.24	109.40	True	no
1868	Aragonite	0.9	1.0705	3	132.50	243.50	1.6754	2.4495	45	0.36	0.72	175.33	120.20	173.24	True	no
1869	Aragonite	6.48	2.8724	6	258.25	245.96	3.2732	1.2985	3.6155	0.78	1.87	86.52	152.82	25.54	True	no
1870	Aragonite	1.89	1.5513	4	391.90	244.05	1.8451	1.4147	177.67	0.57	1.67	38.15	106.72	34.48	True	no
1871	Aragonite	2.7	1.8541	4	94.73	248.93	3.3892	3.3414	90.821	1.31	2.03	99.00	95.10	169.94	True	no
