Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Log_Area,Log_Major,Minor,Log_Minor
1256,Aragonite,0.961,1.1062,3,265,247.9,1.3758,1.5469,34.409,0.63,0.77,147.11,75.71,16.56,True,no,-0.0397808700118446,0.319035380109777,0.698502689344381,-0.358816250121621
1257,Aragonite,1.3454,1.3088,2,286.64,248.5,2.3808,3.309,140.19,1.28,2.63,9.97,47.4,137.2,True,no,0.296691366609368,0.867436565656636,0.565104166666667,-0.570745199047267
1258,Aragonite,2.5947,1.8176,5,306.07,250.07,2.0643,1.2899,101.59,0.61,1.49,1.75,123.8,168.96,True,no,0.953470902998439,0.724791185894407,1.25693939834326,0.228679717104032
1259,Aragonite,2.5947,1.8176,2,313.33,248.41,2.8258,2.4171,39.932,0.98,1.56,127.14,125.05,73.1,True,no,0.953470902998439,1.03879151034957,0.918217849812442,-0.0853206073511316
1260,Aragonite,1.3454,1.3088,1,332.79,247.36,1.4846,1.2867,24.358,0.43,1,5.39,74.95,128.77,True,no,0.296691366609368,0.395145375701309,0.906237370335444,-0.0984540090919411
1261,Aragonite,3.2674,2.0397,4,361.12,249.41,2.5453,1.5573,112.04,0.79,1.54,88.95,95.8,166.85,True,no,1.18399456161027,0.934248521247932,1.2836993674616,0.249746040362339
1262,Aragonite,0.961,1.1062,3,6,248.3,1.4032,1.6091,32.005,0.63,1.48,166.75,168.05,11.31,True,no,-0.0397808700118446,0.338755342635782,0.684863169897377,-0.378536212647626
1263,Aragonite,15.568,4.4522,10,18.16,256.4,5.557,1.5579,30.01,1.28,2.87,54.71,43.46,145.59,True,no,2.74521752544365,1.71505839429778,2.80151160698218,1.03015913114586
1264,Aragonite,1.8259,1.5247,4,110.32,249.21,1.7947,1.3854,46.468,0.93,1.74,56.77,24.63,148.36,True,no,0.60207301616055,0.584837877053094,1.01738452108988,0.0172351391074565
1265,Aragonite,1.3454,1.3088,3,281.79,249.07,1.919,2.1497,136.34,0.87,1.52,113.38,35.37,50.94,True,no,0.296691366609368,0.651804217025563,0.701094319958312,-0.355112850416195
1266,Aragonite,2.3064,1.7137,3,294.75,249.5,1.9252,1.2621,22.059,1.17,1.65,153.49,93.82,27.72,True,no,0.835687867342055,0.655029858446817,1.19800540203615,0.180658008895238
1267,Aragonite,1.6337,1.4423,3,347.76,249.24,1.6327,1.2816,84.996,0.41,1.53,117.91,84.07,155.23,True,no,0.490847381050326,0.490235086149982,1.00061248239113,0.000612294900344005
1268,Aragonite,3.5557,2.1277,6,30.49,249.57,4.0951,3.7042,11.125,1.41,2.68,166.21,34.62,48.21,True,no,1.26855194963833,1.40979113703129,0.868281604844814,-0.141239187392955
1269,Aragonite,1.4415,1.3548,5,47.73,250.13,1.7851,1.7361,96.845,0.69,1.17,143.94,47.01,74.18,True,no,0.36568423809632,0.579474436071369,0.807517786118425,-0.21379019797505
1270,Aragonite,2.1142,1.6407,4,72.82,250.91,1.8579,1.2823,51.185,0.84,1.39,99.98,94.99,27.72,True,no,0.748676490352426,0.619446817629988,1.13795145056246,0.129229672722438
1271,Aragonite,8.649,3.3185,6,208.31,256.04,4.603,1.924,72.908,1.2,2.81,150.88,125.75,35.71,True,no,2.15744370732437,1.5267082648351,1.87899196176407,0.63073544248927
1272,Aragonite,2.9791,1.9476,4,235.19,250.35,2.4257,1.5513,164.03,1.36,2.31,105.38,111.28,79.78,True,no,1.09162124147926,0.886120142529038,1.22814033062621,0.205501098950217
1273,Aragonite,6.9192,2.9681,7,324.31,254.07,3.9825,1.8003,48.094,0.72,2.86,79.07,104.37,99.74,True,no,1.93430015601017,1.38190976280207,1.7374011299435,0.552390393208099
1274,Aragonite,1.5376,1.3992,2,373.69,250.31,1.6336,1.3632,45,1.11,2.27,47.9,158.67,28.88,True,no,0.430222759233891,0.490786168428264,0.941234084231146,-0.060563409194373
1275,Aragonite,1.1532,1.2117,3,8.75,250.42,1.448,1.4279,164.23,0.26,0.56,61.19,29.36,142.51,True,no,0.14254068678211,0.370183293963525,0.796408839779006,-0.227642607181415
1276,Aragonite,4.3245,2.3465,6,59.69,253.82,2.839,1.4638,93.954,0.54,1.52,166.11,71.46,75.73,True,no,1.46429652676443,1.04345187749083,1.52324762240225,0.420844649273595
1277,Aragonite,3.1713,2.0094,8,66.06,252.58,2.6621,1.7551,50.184,0.83,1.18,34.32,68.35,124.43,True,no,1.15414159846059,0.97911528500739,1.19127756282634,0.1750263134532
1278,Aragonite,1.3454,1.3088,4,77.71,250.64,1.4684,1.2587,54.485,0.96,1.36,97.35,96.48,26.86,True,no,0.296691366609368,0.384173372640542,0.916235358213021,-0.0874820060311739
1279,Aragonite,8.5529,3.3,7,103.26,255.76,3.9014,1.3977,69.149,1.61,3.19,29.36,84.92,165.74,True,no,2.14627040672625,1.3613354630787,2.19226431537397,0.784934943647554
1280,Aragonite,1.6337,1.4423,4,118.12,250.59,1.6332,1.2823,164.83,0.91,1.31,3.49,144.64,147.63,True,no,0.490847381050326,0.490541280463284,1.00030614744061,0.000306100587042212
1281,Aragonite,7.3997,3.0695,7,176.78,253.01,3.7656,1.5051,165.13,1.49,2.88,167.33,133.25,33.19,True,no,2.00143945884779,1.3259072111048,1.965078606331,0.675532247742998
1282,Aragonite,2.1142,1.6407,4,192.23,251.45,1.8697,1.2987,28.106,0.71,1.91,46.38,28.69,82.14,True,no,0.748676490352426,0.625777990189091,1.13076964218859,0.122898500163334
1283,Aragonite,1.5376,1.3992,2,271.88,251.44,1.9448,1.9319,148.23,0.49,1.83,144.01,76.6,18.72,True,no,0.430222759233891,0.665159144019777,0.79062114356232,-0.234936384785886
1284,Aragonite,3.1713,2.0094,4,315.12,252.45,2.6919,1.7946,62.262,0.49,1.22,23.53,62.67,61.86,True,no,1.15414159846059,0.990247263989985,1.17808982503065,0.163894334470605
1285,Aragonite,1.3454,1.3088,1,2.21,251.86,1.5103,1.3316,111.49,0.56,1.08,88.26,89.9,49.25,True,no,0.296691366609368,0.412308306590159,0.890816394093889,-0.115616939980791
1286,Aragonite,2.7869,1.8837,4,33.69,253.28,3.0412,2.6064,42.9,0.92,1.61,58.86,44.39,141.94,True,no,1.02492986698058,1.11225217437214,0.916381691437591,-0.0873223073915606
1287,Aragonite,1.0571,1.1601,2,45.36,251.64,1.3545,1.3631,115.41,0.59,0.83,23.44,97.1,135.25,True,no,0.0555293097924802,0.303432382543013,0.780435585086748,-0.247903072750533
1288,Aragonite,0.961,1.1062,3,50.3,251.8,1.2801,1.3393,53.677,0.42,0.49,25.13,96.67,134.78,True,no,-0.0397808700118446,0.246938199879927,0.750722599796891,-0.286719069891772
1289,Aragonite,3.7479,2.1845,5,111.85,253.9,3.2267,2.1818,58.027,0.66,1.89,1.02,144.53,149.18,True,no,1.32119568312376,1.17145994314553,1.16152725694982,0.149735739978228
1290,Aragonite,0.961,1.1062,3,248.5,251,1.4135,1.633,153.43,0.65,1.1,146.07,41.42,4.71,True,no,-0.0397808700118446,0.346068898151508,0.679872656526353,-0.385849768163353
1291,Aragonite,1.1532,1.2117,3,279,252.17,1.583,1.7067,109.81,0.86,1.46,143.99,76.79,19.34,True,no,0.14254068678211,0.459321780898875,0.72849020846494,-0.316781094116765
1292,Aragonite,2.883,1.9159,5,336.03,252.33,2.5972,1.8377,170.19,0.74,1.41,74.93,45.54,95.05,True,no,1.05883141865627,0.954433941652195,1.11004158324349,0.104397477004071
1293,Aragonite,1.1532,1.2117,1,380,252.17,1.583,1.7067,70.195,0.3,1.81,102.2,103.28,47.88,True,no,0.14254068678211,0.459321780898875,0.72849020846494,-0.316781094116765
1294,Aragonite,2.4025,1.749,2,385.68,252.56,1.9105,1.1932,101.3,0.69,1,31.27,112.87,1.43,True,no,0.87650986186231,0.647364987904818,1.25752420832243,0.229144873957493
1295,Aragonite,1.8259,1.5247,5,54.37,253,1.7528,1.3215,117.81,0.61,1.29,172.21,33.1,53.92,True,no,0.60207301616055,0.56121450929912,1.04170470104975,0.0408585068614306
1296,Aragonite,2.4025,1.749,3,143.4,253.68,2.1296,1.4827,176.09,1.16,2.08,103.99,60.09,93.14,True,no,0.87650986186231,0.75593416865871,1.12814613072878,0.1205756932036
1297,Aragonite,1.2493,1.2612,4,184.38,252.92,1.596,1.6013,122.7,0.48,0.84,96.57,71.23,19.61,True,no,0.222583394455647,0.467500499027617,0.782769423558897,-0.244917104571971
1298,Aragonite,1.0571,1.1601,4,227.09,254.18,2.3733,4.1849,68.824,0.77,1.57,117.24,145.11,56.31,True,no,0.0555293097924802,0.864281391713323,0.445413559179202,-0.808752081920843
1299,Aragonite,19.412,4.9716,6,296.5,261,8.0444,2.6182,145.8,1.41,3.43,145.04,28.88,17.08,True,no,2.96589143154297,2.08497619717831,2.41310725473621,0.880915234364659
1300,Aragonite,1.5376,1.3992,3,303.56,253.13,1.839,1.7276,135.23,0.47,0.82,30.94,133.95,38.57,True,no,0.430222759233891,0.609221945622184,0.83610657966286,-0.178999186388293
1301,Aragonite,1.1532,1.2117,2,357.58,252.25,1.387,1.3103,32.067,0.52,1.04,132.53,67.56,149.55,True,no,0.14254068678211,0.327143141332695,0.831434751261716,-0.184602454550584
1302,Aragonite,3.0752,1.9788,2,376.34,254.5,2.5794,1.6993,95.338,0.68,1.37,43.23,144.11,92.67,True,no,1.12336993979384,0.947556813748154,1.19221524385516,0.175813126045682
1303,Aragonite,1.0571,1.1601,3,9.18,253,1.5482,1.7809,9.4852,0.6,1.13,28.08,86.98,163.44,True,no,0.0555293097924802,0.437092965788476,0.682792920811265,-0.381563655995996
1304,Aragonite,21.719,5.2586,10,113.58,263.52,6.9989,1.7714,46.709,2.51,5.15,74.98,32.4,131.42,True,no,3.07818745349018,1.94575299384994,3.10320193173213,1.13243445964025
1305,Aragonite,3.4596,2.0988,3,131.36,255.14,2.3935,1.3005,113.58,1.61,2.77,68.62,14.32,3.37,True,no,1.24115297545022,0.872756729850427,1.44541466471694,0.368396245599793
1306,Aragonite,11.052,3.7512,10,153.33,257.65,4.6526,1.5383,150.78,1.61,4.28,172.47,73.68,70.29,True,no,2.40261140706117,1.53742620312381,2.37544598718996,0.865185203937364
1307,Aragonite,1.0571,1.1601,4,160,253.36,1.5322,1.7442,149.31,0.65,1.98,145.68,75.4,17.79,True,no,0.0555293097924802,0.426704611100583,0.68992298655528,-0.371175301308103
1308,Aragonite,1.8259,1.5247,2,223.47,253.26,2.018,1.7516,168.44,1.16,2.07,122.59,81.61,33.1,True,no,0.60207301616055,0.702106921931417,0.904806739345887,-0.100033905770867
1309,Aragonite,15.472,4.4384,9,251.65,260.47,7.3412,2.7358,145.21,1.71,4.86,103.43,116.03,86.87,True,no,2.73903193871094,1.99350231700218,2.1075573475726,0.745529621708759
1310,Aragonite,7.8802,3.1676,7,287.37,261,6.7406,4.5285,128.79,2.29,4.02,56.51,28.3,46.19,True,no,2.06435328425836,1.90814894173362,1.16906506839154,0.156204342524748
1311,Aragonite,3.6518,2.1563,4,299.97,255.37,3.8675,3.2169,153.17,0.58,1.29,167.69,143.07,12.37,True,no,1.2952201967205,1.35260830346508,0.944227537168714,-0.0573881067445886
1312,Aragonite,2.1142,1.6407,4,317.5,255.59,2.276,1.9243,67.77,0.7,0.95,93.46,130.52,64.81,True,no,0.748676490352426,0.822419516264084,0.928910369068541,-0.0737430259116589
1313,Aragonite,1.1532,1.2117,3,364.5,253.5,1.2117,1,90,0.49,0.98,129.9,68.57,151.02,True,no,0.14254068678211,0.19202433225534,0.951720722951226,-0.0494836454732297
1314,Aragonite,1.1532,1.2117,2,75.42,254.58,1.5519,1.6403,45,0.26,0.73,145.39,147.01,55.36,True,no,0.14254068678211,0.439479986695442,0.743089116566789,-0.296939299913332
1315,Aragonite,2.0181,1.603,3,124.52,256,2.4237,2.2861,43.676,0.94,1.25,71.06,31.39,139.8,True,no,0.702156474717533,0.885295298171636,0.832652556009407,-0.183138823454103
1316,Aragonite,2.6908,1.851,3,214.21,256,2.5267,1.8634,124.71,0.78,1.8,10.57,91.93,74.11,True,no,0.989838547169314,0.926914103511286,1.06494637273915,0.0629244436580276
1317,Aragonite,3.3635,2.0694,3,236,256.49,2.8377,1.8803,127.47,0.87,2.29,41.24,89.72,68.68,True,no,1.21298209848352,1.0429938649051,1.18529090460584,0.169988233578426
1318,Aragonite,0.961,1.1062,1,268.2,254.8,1.5206,1.8898,135,0.12,0.2,142.17,70.03,18.67,True,no,-0.0397808700118446,0.419104993812199,0.631987373405235,-0.458885863824044
1319,Aragonite,1.922,1.5643,2,351.2,255.7,1.8159,1.3474,75.273,0.19,0.89,131.31,69.2,147.55,True,no,0.653366310548101,0.596581212583614,1.05842832755108,0.0567850979644866
1320,Aragonite,2.1142,1.6407,5,354.95,255.82,1.8364,1.2528,87.224,0.73,1.06,93.46,135.19,146.44,True,no,0.748676490352426,0.60780713339293,1.15127423219342,0.140869356959496
1321,Aragonite,1.0571,1.1601,2,6.45,255.36,1.2458,1.1531,18.435,0.15,0.47,0.85,147.03,147.31,True,no,0.0555293097924802,0.219777893837908,0.848531064376304,-0.164248584045428
1322,Aragonite,1.0571,1.1601,5,71.18,254.64,1.798,2.4018,172.03,0.45,1.03,6.08,115.88,0.09,True,no,0.0555293097924802,0.586674936049429,0.587931034482759,-0.531145626256948
1323,Aragonite,2.4986,1.7836,5,135.88,257.27,2.0056,1.2644,70.657,1.13,2.2,72.1,131.13,2.91,True,no,0.915730575015592,0.695943267861946,1.24581172716394,0.219787307153645
1324,Aragonite,1.3454,1.3088,3,140.21,256.57,1.5791,1.4557,124.02,0.87,1.07,172.83,74.11,62.05,True,no,0.296691366609368,0.45685506449046,0.852004306250396,-0.160163697881092
1325,Aragonite,3.0752,1.9788,4,170.75,257.31,2.8978,2.1447,142,1.15,2.7,141.68,73.98,22.47,True,no,1.12336993979384,1.06395182840448,1.06121885568362,0.0594181113893514
1326,Aragonite,4.2284,2.3203,5,195.59,257.27,2.8447,1.5031,141.22,0.59,1.3,70.48,32.13,84.37,True,no,1.44182367091237,1.04545761386359,1.48641333005238,0.396366057048781
1327,Aragonite,1.4415,1.3548,4,239.8,256.73,2.3452,2.9965,116.46,0.6,1.43,103.99,108.99,80.18,True,no,0.36568423809632,0.852370686107923,0.614659730513389,-0.486686448011603
1328,Aragonite,11.724,3.8636,5,262.46,258.3,5.7065,2.1815,161.51,1.63,3.3,39.08,98.49,62.18,True,no,2.46163802284865,1.74160587601152,2.05449925523526,0.720032146837128
1329,Aragonite,1.5376,1.3992,3,278.75,256.5,1.6596,1.4069,126.32,0.6,1.71,108.34,94.16,100.38,True,no,0.430222759233891,0.506576609476576,0.92648831043625,-0.0763538502426847
1330,Aragonite,5.4777,2.6409,7,309.02,257.91,2.6909,1.0382,16.348,1.91,3.74,153,42.03,158.35,True,no,1.70068530482866,0.989875710147559,2.0356386339143,0.710809594681101
1331,Aragonite,2.7869,1.8837,6,332.28,257.79,2.8979,2.3666,80.215,0.78,1.26,0.72,55.92,99.73,True,no,1.02492986698058,1.06398633674688,0.961696400841989,-0.0390564697662961
1332,Aragonite,2.7869,1.8837,4,343.79,256.1,2.4924,1.7507,164.52,0.58,0.94,6.03,95.62,155.75,True,no,1.02492986698058,0.91324610168793,1.1181592039801,0.111683765292654
1333,Aragonite,2.9791,1.9476,4,368.1,257.87,2.5447,1.7072,118.26,0.95,2.16,96.95,122.54,144.64,True,no,1.09162124147926,0.934012764861772,1.17070774551028,0.157608476617484
1334,Aragonite,8.4568,3.2814,5,3.34,258.64,2.7313,1.3856,172.73,1.11,2.64,28.46,87.97,163.42,True,edge,2.13497085147232,1.00477768633035,3.0962545308095,1.13019316514196
1335,Aragonite,1.3454,1.3088,2,28.14,256.43,1.4459,1.2204,7.6276,0.74,1.66,90.09,23.21,17.33,True,no,0.296691366609368,0.368731965051944,0.930493118472923,-0.0720405984425753
1336,Aragonite,1.1532,1.2117,3,47.42,257.17,1.5322,1.5989,69.388,0.96,1.29,168.91,123.31,107.18,True,no,0.14254068678211,0.426704611100583,0.752643258060305,-0.284163924318473
1337,Aragonite,1.4415,1.3548,4,50.73,257.2,1.8129,1.7906,60.965,1.03,2.53,175.2,116.79,112.24,True,no,0.36568423809632,0.594927773053485,0.795134866788019,-0.229243534957166
1338,Aragonite,8.0724,3.2059,6,64.38,261.21,4.9513,2.3852,31.334,1.49,2.67,61.55,39.73,49.57,True,no,2.08845083583742,1.59965016836299,1.63035970351221,0.488800667474438
1339,Aragonite,1.2493,1.2612,4,162.31,256.92,1.485,1.3864,104.76,1.02,1.83,165.65,132.92,23.93,True,no,0.222583394455647,0.395414772254663,0.841279461279461,-0.172831377799016
1340,Aragonite,7.0153,2.9887,5,183.96,259.29,3.5632,1.4214,168.02,2.08,3.56,77.47,28.2,68.93,True,no,1.9480934781425,1.27065901752097,1.96882016165245,0.677434460621535
1341,Aragonite,1.7298,1.4841,4,229.17,256.61,1.8137,1.4936,29.07,0.7,1.49,50.87,95.71,73.86,True,no,0.548005794890274,0.595368957641241,0.953740971494734,-0.0473631627509662
1342,Aragonite,2.3064,1.7137,4,328.71,258.17,2.0844,1.4795,67.862,0.88,2,118.52,95.77,56.14,True,no,0.835687867342055,0.734481044052922,1.10650546919977,0.101206823289133
1343,Aragonite,1.8259,1.5247,5,336.79,257.05,1.8076,1.4055,41.779,0.18,0.51,144.94,29.35,48.46,True,no,0.60207301616055,0.591999998554988,1.01012392122151,0.0100730176055626
1344,Aragonite,1.5376,1.3992,4,387.63,256.94,1.4553,1.0818,142.02,0.38,1.09,35.58,59.71,36.37,True,no,0.430222759233891,0.375212064937144,1.05655191369477,0.0550106942967476
1345,Aragonite,3.9401,2.2398,6,54.88,260.78,3.2647,2.1246,93.467,0.56,1.15,166.59,68.8,74.8,True,no,1.37120610369842,1.18316787489275,1.20687965203541,0.18803822880567
1346,Aragonite,2.6908,1.851,3,91.82,258.96,2.7752,2.2481,173.76,1.85,5.11,14.35,169.48,179.5,True,no,0.989838547169314,1.0207228166734,0.96958777745748,-0.0308842695040893
1347,Aragonite,1.5376,1.3992,5,96.69,258.38,1.7524,1.5685,117.63,0.84,1.51,18.22,51.98,179.55,True,no,0.430222759233891,0.560986276957606,0.877425245377768,-0.130763517723715
1348,Aragonite,0.961,1.1062,2,148.4,257.8,1.4288,1.6684,49.065,0.69,1.03,103.04,61.38,96.82,True,no,-0.0397808700118446,0.356834931140098,0.672592385218365,-0.396615801151942
1349,Aragonite,1.0571,1.1601,3,276.09,258,1.4249,1.5084,104.71,0.83,1.34,104.5,32.35,44.57,True,no,0.0555293097924802,0.354101635819606,0.741876622920907,-0.298572326027126
1350,Aragonite,4.4206,2.3724,5,363.33,260.54,3.2449,1.8707,114.38,1.23,2.39,123.91,78.36,154.38,True,no,1.4862754334832,1.17708453304022,1.3623224136337,0.30919090044298
1351,Aragonite,1.7298,1.4841,4,383.44,257.67,1.5665,1.1142,147.31,0.51,1.02,43.21,150.89,95.93,True,no,0.548005794890274,0.448843831410109,1.1042451324609,0.0991619634801651
1352,Aragonite,1.2493,1.2612,0,397.38,257.38,1.3664,1.1737,135,0.3,0.61,171.44,118.66,175.22,True,no,0.222583394455647,0.312179544052168,0.914300351288056,-0.0895961495965219
1353,Aragonite,3.6518,2.1563,4,33.95,260.16,2.3773,1.2155,142.7,1.01,2.69,48.51,129,176.45,True,no,1.2952201967205,0.86596538992209,1.5361123964161,0.429254806798406
1354,Aragonite,3.3635,2.0694,4,41.91,262.77,3.7965,3.3657,131.94,0.46,0.88,150.34,110.41,9.18,True,no,1.21298209848352,1.33407958967115,0.885947583300408,-0.121097491187628
1355,Aragonite,1.3454,1.3088,3,62.86,258.79,1.5653,1.4303,77.735,0.46,1.29,104.68,92.4,29.3,True,no,0.296691366609368,0.44807749891204,0.859515747779978,-0.151386132302672
1356,Aragonite,13.934,4.2121,9,81.98,265.45,6.8588,2.6515,150.34,2.15,4.5,9.65,52.58,179.58,True,no,2.63433189660793,1.92553249932256,2.03155070857876,0.708799397285368
1357,Aragonite,14.031,4.2266,8,123.92,266.55,7.6889,3.3094,54.892,1.64,5.03,108.21,64.24,13.93,True,no,2.64126916741186,2.03977773037307,1.82483840341271,0.601491437038793
1358,Aragonite,3.6518,2.1563,6,164.89,262.47,2.4148,1.2542,61.606,0.93,1.95,169.51,132.44,26.37,True,no,1.2952201967205,0.881616467940134,1.51225774391254,0.413603728780361
1359,Aragonite,1.0571,1.1601,3,190.09,258.18,1.5908,1.8802,166.72,0.45,0.68,45.86,30.3,158.47,True,no,0.0555293097924802,0.464237034351399,0.66450842343475,-0.408707724558918
1360,Aragonite,3.5557,2.1277,5,201.05,260.65,2.2634,1.1315,75.597,0.45,1.15,120.75,138.23,164.26,True,no,1.26855194963833,0.816868107549704,1.57095520014138,0.45168384208863
1361,Aragonite,12.012,3.9109,11,221.02,265.7,4.7836,1.4961,42.113,1.91,4.93,70.08,108.14,50.61,True,no,2.48590615012108,1.56519340111252,2.51107952169914,0.920712749008569
1362,Aragonite,7.8802,3.1676,5,342.72,262.28,3.4117,1.1601,165.87,1.04,2.69,97.09,109.61,152.15,True,no,2.06435328425836,1.22721070079311,2.30975759885101,0.837142583465249
1363,Aragonite,1.7298,1.4841,3,44.39,260.17,1.6409,1.2225,99.866,0.72,1.12,22.57,11.46,124.86,True,no,0.548005794890274,0.495244871798968,1.05417758547139,0.0527609230913069
1364,Aragonite,1.0571,1.1601,2,100.45,259.36,1.2458,1.1531,18.435,0.45,0.89,4.15,145.2,151.44,True,no,0.0555293097924802,0.219777893837908,0.848531064376304,-0.164248584045428
1365,Aragonite,1.4415,1.3548,2,116.6,260.33,2.0174,2.2176,64.714,0.52,0.99,76.31,77.65,1.05,True,no,0.36568423809632,0.701809553638598,0.714533558045009,-0.336125315542278
1366,Aragonite,3.7479,2.1845,6,140.9,261.41,2.4588,1.2669,48.806,0.48,1.17,53.83,58.56,7.76,True,no,1.32119568312376,0.899673426050717,1.52428013665203,0.421522257073039
1367,Aragonite,2.4025,1.749,3,324.04,260.76,2.192,1.5708,93.876,0.88,1.45,179.08,124.83,76.45,True,no,0.87650986186231,0.784814369085769,1.09603102189781,0.0916954927765412
1368,Aragonite,3.7479,2.1845,4,360.9,265,4.6697,4.5695,104.99,1.2,1.98,125.01,75.55,154.73,True,no,1.32119568312376,1.54109482978865,0.802599738741247,-0.21989914666489
1369,Aragonite,2.4025,1.749,4,92.44,261.6,2.4386,1.944,162.7,1.29,3.24,15.89,52.15,179.65,True,no,0.87650986186231,0.891424104144027,0.985196424177807,-0.0149142422817169
1370,Aragonite,2.7869,1.8837,6,175.41,262.72,2.0583,1.194,171.22,0.43,0.77,84.52,21.11,64.58,True,no,1.02492986698058,0.721880399382818,1.353981440995,0.303049467597766
1371,Aragonite,2.5947,1.8176,3,217.15,262.15,2.2267,1.5007,52.944,0.72,1.32,30.33,110.8,27.85,True,no,0.953470902998439,0.800520668828275,1.16526698702115,0.152950234170164
1372,Aragonite,4.6128,2.4235,3,230.31,261.48,3.168,1.7088,6.5146,0.74,1.62,101.5,106.62,81.95,True,no,1.528835047902,1.15310047395218,1.45606060606061,0.375734573949821
1373,Aragonite,1.0571,1.1601,3,314.36,260.91,1.9134,2.72,118.28,0.55,0.96,109.33,154.27,147.97,True,no,0.0555293097924802,0.64888176426193,0.552472039301766,-0.59335245446945
1374,Aragonite,1.4415,1.3548,3,317.2,260.33,1.4157,1.0919,163.44,0.83,1.08,153.07,43.2,161.22,True,no,0.36568423809632,0.347624108418314,1.01822420004238,0.0180601296780053
1375,Aragonite,1.3454,1.3088,4,352.5,260.5,1.5198,1.3484,135,0.41,0.67,29.93,150.63,95.13,True,no,0.296691366609368,0.418578747253547,0.885248058955126,-0.121887380644179
1376,Aragonite,0.961,1.1062,4,355.9,260.8,1.2723,1.3229,116.57,0.95,2.19,170.42,30.18,126.16,True,no,-0.0397808700118446,0.240826286166518,0.755325001964945,-0.280607156178362
1377,Aragonite,1.922,1.5643,6,387.15,263,2.5766,2.7129,115.83,0.83,1.84,143.3,64.72,145.29,True,no,0.653366310548101,0.946470700375287,0.745944267639525,-0.293104389827187
1378,Aragonite,2.1142,1.6407,3,390.55,261.73,1.8843,1.3189,85.712,0.47,1.18,112.97,109.22,146.23,True,no,0.748676490352426,0.633556399146308,1.12200817279626,0.115120091206118
1379,Aragonite,1.4415,1.3548,0,403.8,260.8,1.4875,1.2055,135,0.37,1.2,58.67,95.72,61.13,True,no,0.36568423809632,0.397096858437648,0.969075630252101,-0.0314126203413279
1380,Aragonite,1.4415,1.3548,3,28.2,261.27,1.8129,1.7906,150.97,0.59,0.96,149.34,59.3,9.67,True,no,0.36568423809632,0.594927773053485,0.795134866788019,-0.229243534957166
1381,Aragonite,0.961,1.1062,2,51,261,1.4558,1.7321,135,0.52,0.93,123.21,102.37,103.65,True,no,-0.0397808700118446,0.37555557770202,0.660118148097266,-0.415336447713865
1382,Aragonite,1.0571,1.1601,3,136.27,261.73,1.5028,1.6779,99.992,1.1,1.85,176.18,152.85,163.02,True,no,0.0555293097924802,0.407330034717677,0.703420282140005,-0.351800724925197
1383,Aragonite,4.3245,2.3465,7,145.91,263.47,3.1647,1.8189,38.94,0.86,1.63,103.19,171.96,46.61,True,no,1.46429652676443,1.15205826437374,1.36648023509337,0.312238262390694
1384,Aragonite,1.3454,1.3088,4,169.29,261.21,1.8262,1.9469,148.68,0.61,1.81,88.73,20.64,63.06,True,no,0.296691366609368,0.602237305200103,0.736721060124849,-0.305545938590734
1385,Aragonite,1.922,1.5643,3,191.6,262.2,1.7248,1.2157,5.8168,1.26,2.32,97.03,31.59,50.29,True,no,0.653366310548101,0.545111101732541,1.11433209647495,0.10825520881556
1386,Aragonite,3.4596,2.0988,3,245.58,262.33,2.7686,1.7401,164.12,1.1,2.44,158.16,107.81,108.28,True,no,1.24115297545022,1.0183417772715,1.24958462760962,0.222811198178722
1387,Aragonite,0.961,1.1062,2,274.3,260.7,1.5572,1.9819,0.47742,0.32,0.72,167.03,58.05,178.59,True,no,-0.0397808700118446,0.442889336754164,0.617133316208579,-0.482670206766008
1388,Aragonite,1.3454,1.3088,2,282.5,261.21,1.678,1.6437,175.04,0.68,1.26,169.33,58.11,178.98,True,no,0.296691366609368,0.517602608045014,0.801787842669845,-0.220911241435646
1389,Aragonite,13.358,4.1241,10,330.67,268.97,4.929,1.4285,46.614,1.22,3.48,11.49,118.04,102.15,True,no,2.59211545630344,1.59513612772324,2.71008318117265,0.996979328580203
1390,Aragonite,1.6337,1.4423,2,382.76,262.41,2.1523,2.2269,87.367,0.65,1.34,103.1,116.32,138.29,True,no,0.490847381050326,0.766537037787996,0.759048459787204,-0.275689656737671
1391,Aragonite,15.472,4.4384,9,65.09,268.75,6.5455,2.1748,32.551,3.34,5.99,153.86,141.68,56.65,True,no,2.73903193871094,1.87877779063802,2.36376136276831,0.860254148072922
1392,Aragonite,1.0571,1.1601,2,103.18,263.27,1.4936,1.6573,70.157,0.56,0.86,4.94,145.87,152.97,True,no,0.0555293097924802,0.401189313245376,0.707753079807177,-0.345660003452896
1393,Aragonite,0.961,1.1062,3,120,261.5,1.8603,2.8284,180,0.81,1.15,34.59,86.73,155,True,no,-0.0397808700118446,0.620737765041805,0.516583346772026,-0.660518635053649
1394,Aragonite,1.3454,1.3088,4,133.86,264.43,1.6502,1.5896,83.132,0.54,0.98,103.05,83.16,57.23,True,no,0.296691366609368,0.500896492688106,0.815295115743546,-0.204205126078737
1395,Aragonite,1.0571,1.1601,2,160.09,262.64,1.381,1.4169,74.929,1.11,2,52.24,82.08,114.43,True,no,0.0555293097924802,0.322807874427155,0.76545981173063,-0.267278564634675
