Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Log_Area,Log_Major,Minor,Log_Minor
140,Aragonite,0.8019,1.0105,2,349.36,21.45,1.0851,1.1531,71.565,0.18,0.39,177.4,80.55,42.93,True,no,-0.220771367169154,0.0816721486440249,0.739010229471938,-0.302443515813179
141,Aragonite,1.0935,1.18,5,457.47,22.33,1.33,1.2704,65.015,0.91,1.87,41.5,91.6,20.93,True,no,0.0893835611346854,0.285178942233662,0.822180451127819,-0.195795381098977
142,Aragonite,1.0935,1.18,3,473.13,22.07,1.3125,1.2373,103.7,0.84,1.67,141.33,166.13,49.81,True,no,0.0893835611346854,0.271933715483642,0.833142857142857,-0.182550154348956
143,Aragonite,4.6656,2.4373,3,292.91,24.86,3.412,1.9598,9.789,0.99,1.78,91.66,155.76,59.98,True,no,1.54021644339215,1.22729862962943,1.36740914419695,0.312917813762715
144,Aragonite,0.8019,1.0105,6,358.45,22,1.0639,1.1085,35.008,0.64,1.98,98.18,73.72,62.27,True,no,-0.220771367169154,0.0619414015401834,0.753736253407275,-0.282712768709337
145,Aragonite,0.9477,1.0985,4,404,22.85,1.7207,2.4538,116.8,1.11,1.58,133.85,30.82,70.19,True,no,-0.0537172825059879,0.542731184776975,0.550764223862382,-0.596448467282963
146,Aragonite,3.2076,2.0209,7,544.84,25.59,2.4287,1.4444,106.8,0.8,1.83,43.56,82.83,57.36,True,no,1.16552299395074,0.887356134776039,1.32070655082966,0.278166859174698
147,Aragonite,0.8019,1.0105,3,576.36,22.36,1.1797,1.3631,64.587,0.42,0.63,42.21,127.12,172.78,True,no,-0.220771367169154,0.16526016886566,0.679749088751377,-0.386031536034814
148,Aragonite,1.458,1.3625,2,348.8,24.75,1.605,1.3877,163.43,0.8,1.28,113.64,31.58,91.76,True,no,0.377065633586466,0.473123756581979,0.908411214953271,-0.0960581229955128
149,Aragonite,0.9477,1.0985,4,355,23.38,1.1972,1.1878,26.921,0.38,0.62,45.83,54.05,123.33,True,no,-0.0537172825059879,0.179985496996407,0.791597059806214,-0.233702779502395
150,Aragonite,1.3851,1.328,4,361.58,24.37,1.7295,1.6961,46.217,0.81,1.59,44.97,61.67,143.04,True,no,0.325772339198916,0.547832349395086,0.800867302688638,-0.22206001019617
151,Aragonite,2.1141,1.6407,6,451.45,23.66,2.2017,1.8009,17.979,0.6,1.5,9.1,128.38,160.88,True,no,0.748629190018949,0.78922978923699,0.960212563019485,-0.0406005992180404
152,Aragonite,3.645,2.1543,7,503.04,26.32,3.4728,2.5987,153.04,0.84,1.51,157.58,106.07,14.5,True,no,1.29335636546062,1.24496118500325,1.04958534899793,0.0483951804573748
153,Aragonite,1.2393,1.2562,3,540.47,24.71,1.8646,2.2034,63.858,0.96,1.99,99.84,117.92,68.38,True,no,0.214546704088692,0.623046552880456,0.664646572991526,-0.408499848791765
154,Aragonite,3.8637,2.218,3,329.36,26.45,2.5875,1.361,47.247,0.81,1.44,40.72,48.59,29.92,True,no,1.3516252735846,0.950692158591487,1.49321739130435,0.40093311499311
155,Aragonite,11.664,3.8537,8,386.23,32,3.9973,1.0759,137.98,1.25,2.42,148.3,135.92,79.41,True,no,2.4565071752663,1.38561913320482,2.91796962949991,1.07088804206148
156,Aragonite,4.0824,2.2799,5,394.7,28.05,3.201,1.9713,150.52,0.7,1.58,46.31,64.78,50.33,True,no,1.40668505076762,1.16346326098773,1.27535145267104,0.243221789779899
157,Aragonite,1.8225,1.5233,6,517,26.16,2.2217,2.1272,17.915,1.01,2.43,55.31,102.36,2.88,True,no,0.600209184900676,0.798272668600945,0.820317774677049,-0.198063483700269
158,Aragonite,1.9683,1.5831,2,275.7,25.11,2.5427,2.5798,1.2819,0.63,1.32,38.88,102.61,27.32,True,no,0.677170226036804,0.933226508580357,0.774098399339285,-0.256056282543553
159,Aragonite,0.729,0.96343,4,357.6,26.2,1.3275,1.8987,94.065,0.23,0.65,88.82,89.97,66.06,True,no,-0.316081546973479,0.283297474133957,0.549152542372881,-0.599379021107436
160,Aragonite,1.8225,1.5233,3,477.28,27.48,2.3709,2.4224,108.87,0.82,1.98,71.7,105.64,6.18,True,no,0.600209184900676,0.863269629896902,0.768695432114387,-0.263060444996226
161,Aragonite,1.8954,1.5535,4,572.12,26.08,1.8906,1.4811,49.594,0.77,1.91,36.34,68.07,140.59,True,no,0.639429898053957,0.636894239009147,1.00253887654713,0.00253565904481061
162,Aragonite,10.571,3.6686,6,284.88,31.43,4.4188,1.4508,3.1603,1.25,3.64,15.13,55.8,28.34,True,no,2.35811440278653,1.48586816601598,2.3922784466371,0.872246236770543
163,Aragonite,3.4263,2.0887,4,334.57,29.04,2.7185,1.694,45.057,0.78,1.95,38.24,49.87,31.3,True,no,1.23148096174253,1.00008025760384,1.26036417141806,0.231400704138696
164,Aragonite,1.9683,1.5831,2,373.74,27.22,2.4561,2.407,18.262,0.66,1.29,43.18,60.73,143.72,True,no,0.677170226036804,0.898574726068375,0.801392451447417,-0.221404500031571
165,Aragonite,2.4786,1.7765,4,419.15,28.06,2.1077,1.4076,123.68,0.6,1.23,10.12,126.05,93.18,True,no,0.907693884648637,0.745597305560864,1.17597381031456,0.162096579087772
166,Aragonite,1.458,1.3625,3,427.4,27.2,1.4946,1.2033,82.765,0.62,2.03,133.77,76.39,125.24,True,no,0.377065633586466,0.401858612514053,0.975511842633481,-0.0247929789275862
167,Aragonite,1.0206,1.1399,2,451.79,27.07,1.2946,1.2897,78.69,0.54,0.93,177.75,14.33,111.96,True,no,0.020390689647734,0.258201767129273,0.78835161439827,-0.237811077481539
168,Aragonite,5.0301,2.5307,5,459.48,29.29,2.8229,1.2442,125.18,1.26,2.55,79.77,147.9,43.87,True,no,1.61543986462973,1.0377647253354,1.78189096319388,0.57767513929434
169,Aragonite,43.813,7.4689,21,462.68,51.93,11.11,2.2128,73.372,1.53,5.12,61.38,41.67,8.69,True,no,3.77993057699788,2.40784560365154,3.94356435643564,1.37208497334634
170,Aragonite,0.9477,1.0985,3,495.38,26.38,1.1901,1.1737,135,0.55,0.93,177.66,127.28,153.72,True,no,-0.0537172825059879,0.174037337206257,0.796319637005294,-0.227754619712245
171,Aragonite,0.8748,1.0554,4,509.33,26.25,1.1306,1.1477,160.19,0.56,1.31,159.76,93.37,118.35,True,no,-0.133759990179524,0.122748465259053,0.773748452149301,-0.256508455438578
172,Aragonite,6.8526,2.9538,7,566.54,30.16,4.4873,2.3078,162.53,0.6,2.25,111.01,38.07,85.97,True,no,1.92462814230248,1.50125118457608,1.52710984333564,0.423376957726401
173,Aragonite,3.4263,2.0887,5,578.23,31.02,2.7539,1.7384,98.736,0.79,3.07,177.68,130.08,65.53,True,no,1.23148096174253,1.01301808882658,1.24416282363194,0.218462872915949
174,Aragonite,4.1553,2.3002,4,443.6,30.42,2.4839,1.1661,26.606,0.79,2.27,131.11,72.01,122.23,True,no,1.42438462786703,0.909829905611918,1.67289343371311,0.514554722255107
175,Aragonite,5.5404,2.656,8,528.74,29.17,5.0841,3.6641,170.49,0.77,2.24,5.32,14.09,151.33,True,no,1.71206670031881,1.6261180226853,1.08975039830058,0.0859486776335076
176,Aragonite,3.5721,2.1326,4,583.2,31.16,3.3094,2.408,120.26,0.84,2.17,70.65,61.99,113.55,True,no,1.2731536581431,1.19676690407561,1.07937994802683,0.076386754067495
177,Aragonite,0.8019,1.0105,1,300.55,28.91,1.055,1.09,13.283,0,0,12.27,44.21,27.31,True,no,-0.220771367169154,0.0535407669280298,0.760094786729858,-0.274312134097184
178,Aragonite,1.3851,1.328,2,351.79,29.42,1.5915,1.4362,97.018,0.71,1.14,44.23,62.16,141.63,True,no,0.325772339198916,0.46467696774001,0.870311027332705,-0.138904628541095
179,Aragonite,2.7702,1.8781,5,376.39,29.97,2.8336,2.2765,19.883,0.77,2.09,67.28,79.59,56.35,True,no,1.01891951975886,1.04154798804643,0.977625635234331,-0.0226284682875709
180,Aragonite,16.548,4.5902,11,409.15,36.7,6.1935,1.8205,27.319,1.26,3.31,38.4,108.68,95.25,True,no,2.80626524859917,1.82350035501212,2.67183337369823,0.982764893587047
181,Aragonite,1.0206,1.1399,3,512.79,28.64,1.2931,1.2867,155.64,0.59,1.07,37.96,112.67,73.1,True,no,0.020390689647734,0.257042436319669,0.789266104709613,-0.236651746671935
182,Aragonite,1.458,1.3625,5,549.5,29.9,1.6908,1.5399,90,0.56,0.95,160.09,123.19,98.58,True,no,0.377065633586466,0.525201789710498,0.862313697657913,-0.148136156124031
183,Aragonite,0.8019,1.0105,3,586.09,28.64,1.2297,1.4811,151.48,0.8,1.51,14.7,96.44,127.14,True,no,-0.220771367169154,0.206770237196265,0.652110270797756,-0.427541604365419
184,Aragonite,2.7702,1.8781,5,499.63,30.08,2.8141,2.2453,169.58,1.08,2.2,78.34,41.4,178.62,True,no,1.01891951975886,1.03464249466349,0.984399985785864,-0.0157229749046268
185,Aragonite,1.5309,1.3961,5,520.33,30.76,1.764,1.5964,140.49,0.74,1.14,19.08,128.66,57.75,True,no,0.425855797755898,0.5675839575846,0.867857142857143,-0.141728159828701
186,Aragonite,2.1141,1.6407,6,540.03,30.79,1.8498,1.2713,95.703,0.72,1.7,134.75,104.82,135.11,True,no,0.748629190018949,0.615077525138023,1.14288031138501,0.133551664880927
187,Aragonite,4.5198,2.3989,7,338.73,32.97,3.4056,2.0154,28.344,0.91,2.7,35.49,51.11,30.73,True,no,1.50846774507757,1.22542113553181,1.32716701902748,0.283046609545761
188,Aragonite,8.4564,3.2813,8,351.59,35.33,4.0337,1.5112,152.07,0.9,1.8,88.45,89.81,66.16,True,no,2.13492355113884,1.39468406889351,2.09643751394501,0.740239482245326
189,Aragonite,4.5198,2.3989,4,401.24,35.02,2.9008,1.4621,111.25,1.51,3.75,101.83,93.55,108.5,True,no,1.50846774507757,1.06498656101845,1.55812189740761,0.443481184059118
190,Aragonite,1.5309,1.3961,4,451.38,30.9,1.8521,1.7599,150.38,0.47,0.79,15.99,70.76,81.45,True,no,0.425855797755898,0.616320130446619,0.826575238917985,-0.190464332690721
191,Aragonite,2.6244,1.828,7,512.67,31.97,2.2053,1.4555,14.644,0.95,2.36,107.9,113.53,103.85,True,no,0.964852298488585,0.790863554066014,1.19004217113318,0.173988744422571
192,Aragonite,1.458,1.3625,4,544.65,31.25,1.4911,1.1978,141.84,0.41,0.73,1.79,120.32,53,True,no,0.377065633586466,0.399514102614725,0.977801622962913,-0.0224484690282584
193,Aragonite,7.4358,3.0769,9,555.9,36.18,3.9718,1.6663,67.912,1.06,2.04,50.71,14.13,123.64,True,no,2.00630617331675,1.37921939244793,1.87214864796818,0.627086780868819
194,Aragonite,1.6038,1.429,5,479.14,33.36,1.8568,1.6884,80.1,0.53,1.12,75.39,91.53,7.43,True,no,0.472375813390791,0.61885457597809,0.863744075829384,-0.146478762587299
195,Aragonite,1.0206,1.1399,3,492.14,32.43,1.3682,1.4406,53.796,0.49,0.65,75.3,104.84,178.14,True,no,0.020390689647734,0.313496007344761,0.745943575500658,-0.293105317697027
196,Aragonite,5.9778,2.7588,4,591.39,33.71,2.9728,2.3223,71.875,0.85,1.61,41.42,71.31,145.82,True,edge,1.78805260729673,1.08950426963738,2.01083153928956,0.698548337659346
197,Aragonite,0.729,0.96343,2,300.5,31.8,1.1274,1.3693,180,0.1,0.24,35.24,103.11,19.59,True,no,-0.316081546973479,0.119914096665338,0.646620542841937,-0.435995643638816
198,Aragonite,2.0412,1.6121,2,303.18,34.18,2.0446,1.6086,41.987,0.88,1.28,17.11,54.11,23.98,True,no,0.713537870207679,0.715202171340777,0.998337083048029,-0.00166430113309732
199,Aragonite,3.2805,2.0437,5,366.62,33.91,3.3967,2.7623,158.34,0.77,1.93,69.56,11.54,62.42,True,no,1.1879958498028,1.22280437206106,0.965790325904554,-0.034808522258265
200,Aragonite,7.5087,3.092,7,453.5,38.33,3.2809,1.1259,79.7,0.66,1.35,94.25,155.65,32.43,True,no,2.01606234826211,1.18811777500184,2.28860983266787,0.827944573260274
201,Aragonite,9.6228,3.5003,9,478.68,40.97,5.2907,2.2846,58.33,1.48,3.33,61.17,28.14,16.69,True,no,2.26413528261885,1.66595056225779,1.8188141455762,0.598184720361061
202,Aragonite,1.3851,1.328,4,507.68,32.89,1.9012,2.0496,149.82,0.76,1.2,38.34,112.8,71.73,True,no,0.325772339198916,0.642485265757717,0.72853986955607,-0.316712926558801
203,Aragonite,2.187,1.6687,4,519.43,34.13,2.3116,1.919,157.39,0.77,1.64,150.2,96.54,138.03,True,no,0.782530741694631,0.837939925461486,0.946097940820211,-0.0554091837668551
204,Aragonite,1.2393,1.2562,3,530.41,33.06,1.453,1.338,154.69,0.54,1.66,152.24,51.45,8.38,True,no,0.214546704088692,0.373630384588146,0.852924982794219,-0.159083680499454
205,Aragonite,3.9366,2.2388,7,394.7,40.83,3.8938,3.0249,98.576,0.78,1.92,69.78,135.28,139.58,True,no,1.37031740659675,1.35938554456267,1.01099183317068,0.0109318620340768
206,Aragonite,0.8019,1.0105,2,438.82,34.09,1.5219,2.2685,123.02,0.62,1.16,7.89,123.97,84.23,True,no,-0.220771367169154,0.419959554258617,0.526907155529273,-0.640730921427771
207,Aragonite,0.8019,1.0105,4,446.64,34.09,1.4292,2.0005,45.682,0.47,1.85,66.5,95,12.82,True,no,-0.220771367169154,0.357114847167118,0.561083123425693,-0.577886214336272
208,Aragonite,0.8019,1.0105,3,450.27,33.91,1.3054,1.6691,127.75,0.41,0.69,51.46,44.58,17.29,True,no,-0.220771367169154,0.26650950721898,0.614294469128237,-0.487280874388134
209,Aragonite,0.9477,1.0985,2,486.38,33.69,1.3026,1.4063,123.93,0.52,1.02,75.99,91.09,7.75,True,no,-0.0537172825059879,0.264362267130164,0.727544910179641,-0.318079549636152
210,Aragonite,0.8019,1.0105,4,495.73,33,1.3599,1.8113,15.255,0.67,1.01,80.17,41.67,177.03,True,no,-0.220771367169154,0.307411167632776,0.589675711449371,-0.52818253480193
211,Aragonite,0.9477,1.0985,4,525.38,33.38,1.1901,1.1737,135,0.33,0.71,81.61,79.17,130.11,True,no,-0.0537172825059879,0.174037337206257,0.796319637005294,-0.227754619712245
212,Aragonite,1.8225,1.5233,3,329.64,35,1.751,1.3213,124.96,0.52,0.84,55.01,77.53,93.1,True,no,0.600209184900676,0.560187053303715,1.04083380925186,0.0400221315969614
213,Aragonite,1.3122,1.2926,5,343,35.83,2.0351,2.479,62.051,0.63,1.16,49.86,65.84,172.63,True,no,0.27170511792864,0.710544957736366,0.64478404009631,-0.438839839807725
214,Aragonite,3.8637,2.218,5,373.6,39.4,3.5256,2.5267,94.877,1.05,2.29,74.89,86.79,111.42,True,no,1.3516252735846,1.26005063454564,1.09589857045609,0.0915746390389571
215,Aragonite,1.5309,1.3961,4,464.19,35.33,1.5514,1.2348,36.344,0.77,1,39.94,91.84,21.17,True,no,0.425855797755898,0.439157749074634,0.986786128657986,-0.0133019513187358
216,Aragonite,1.0206,1.1399,3,468.71,35.21,1.3509,1.4044,54.396,0.46,1.5,86.82,104.24,97.03,True,no,0.020390689647734,0.300771036993499,0.755496335776149,-0.280380347345765
217,Aragonite,0.729,0.96343,3,476,34.5,1.2312,1.633,63.435,0.83,1.27,87.08,153.61,14.71,True,no,-0.316081546973479,0.207989303542532,0.592105263157895,-0.524070850516011
218,Aragonite,2.2599,1.6963,6,499.77,35.1,2.1907,1.6679,27.707,0.79,2.29,159.29,110.74,105.64,True,no,0.815320564517622,0.784221127459317,1.03158807687041,0.0310994370583048
219,Aragonite,2.7702,1.8781,5,528.32,37.74,2.1787,1.3457,105.87,0.66,1.39,146.11,49.65,97.72,True,no,1.01891951975886,0.778728368650151,1.27149217423234,0.24019115110871
220,Aragonite,5.0301,2.5307,7,536.19,36.94,2.7622,1.1913,168.09,1.21,2.42,4,119,51.3,True,no,1.61543986462973,1.01602746366169,1.82104843964955,0.599412400968044
221,Aragonite,3.9366,2.2388,6,545.2,37.02,2.924,1.7057,35.514,1.55,2.43,83.18,131.55,105.92,True,no,1.37031740659675,1.07295254188753,1.34630642954856,0.297364864709218
222,Aragonite,0.729,0.96343,1,557.5,33.4,1.6858,3.0619,180,0.45,0.91,167.46,57.12,14.32,True,no,-0.316081546973479,0.522240228581245,0.43243563886582,-0.838321775554724
223,Aragonite,1.458,1.3625,3,574.2,35.35,1.7513,1.6521,24.72,0.78,1.19,51.86,14.45,123.54,True,no,0.377065633586466,0.560358369296482,0.83252441043796,-0.183292735710015
224,Aragonite,4.5198,2.3989,2,593.35,37.26,2.6771,2.4907,75.622,0.59,1.1,3.15,124,140.15,True,edge,1.50846774507757,0.984734119088938,1.68831945015128,0.523733625988629
225,Aragonite,2.187,1.6687,5,359.33,38.27,1.9026,1.3,86.469,0.99,2.15,159.08,103.36,69.45,True,no,0.782530741694631,0.64322137179022,1.14947965941343,0.139309369904411
226,Aragonite,2.8431,1.9026,4,377.79,39.18,2.8945,2.3145,99.698,1.06,2.67,127.27,70.02,99.74,True,no,1.04489500616212,1.06281238453692,0.982242183451373,-0.0179173783748003
227,Aragonite,1.1664,1.2186,2,278.38,37.13,1.5185,1.5527,81.505,0.73,0.91,29,65.94,18.32,True,no,0.153922082272257,0.417723005503666,0.768126440566348,-0.26380092323141
228,Aragonite,1.6038,1.429,2,293.05,38.09,2.0687,2.0958,98.749,0.57,1.18,18.19,53.39,20.9,True,no,0.472375813390791,0.726920390666867,0.775269492918258,-0.254544577276075
229,Aragonite,1.8954,1.5535,4,337.27,37.92,1.6297,1.1005,92.865,0.82,1.59,41.57,128.33,172.46,True,no,0.639429898053957,0.488395948799806,1.16303614162116,0.151033949254151
230,Aragonite,2.4786,1.7765,4,367.09,38.82,2.2105,1.5484,124.85,0.74,1.77,127.17,69.88,10.8,True,no,0.907693884648637,0.793218734284161,1.12128477719973,0.114475150364476
231,Aragonite,1.9683,1.5831,4,428.78,37.22,2.1538,1.8511,157.33,0.57,0.92,15.47,117.03,57.81,True,no,0.677170226036804,0.767233723912643,0.913873154424738,-0.090063497875839
232,Aragonite,2.4057,1.7502,5,493.27,37.21,1.8555,1.124,25.26,0.51,1.04,88.79,112.95,75.18,True,no,0.877840921498956,0.618154201518515,1.2965238480194,0.259686719980441
233,Aragonite,0.8019,1.0105,3,502.55,37.45,1.6858,2.7834,55.724,1.21,1.49,24.7,66.84,85.35,True,no,-0.220771367169154,0.522240228581245,0.475679202752402,-0.743011595750399
234,Aragonite,0.9477,1.0985,3,568,35.92,1.6592,2.2816,173.75,0.9,1.83,54.41,14.11,120.19,True,no,-0.0537172825059879,0.506335558493126,0.571178881388621,-0.560052840999114
235,Aragonite,3.2076,2.0209,5,288.39,40.64,2.2532,1.2431,72.804,1.36,2.21,84.91,159.45,55.94,True,no,1.16552299395074,0.812351428038422,1.42357535948873,0.353171565912315
236,Aragonite,5.1759,2.5671,4,348.72,42.17,3.5643,1.9277,150.94,0.9,2.42,27.04,68.12,79.05,True,no,1.64401323707379,1.27096768115021,1.4521504923828,0.373045555923577
237,Aragonite,0.8748,1.0554,3,363.08,38.17,1.3551,1.6485,99.417,0.8,1.57,47.07,65.66,86.46,True,no,-0.133759990179524,0.303875252346531,0.645561213194598,-0.437635242526055
238,Aragonite,4.3011,2.3402,4,412.12,41.31,3.3054,1.9951,113.11,0.74,1.51,102.26,94.67,109.77,True,no,1.45887080393819,1.19555749472459,1.30123434380105,0.263313309213606
239,Aragonite,1.1664,1.2186,6,442.63,38.38,1.9189,2.4795,110.84,0.69,1.31,77.88,154.58,147.13,True,no,0.153922082272257,0.65175210519356,0.607848246391162,-0.497830022921303
240,Aragonite,1.0206,1.1399,4,445.36,38.14,1.6358,2.0592,119.36,0.88,1.36,103.81,105.49,165.56,True,no,0.020390689647734,0.492131981318737,0.623914904022497,-0.471741291671003
241,Aragonite,9.0396,3.3926,10,512.27,39.51,6.252,3.396,4.2998,1.04,2.7,35.01,108.34,134.91,True,no,2.20161492563751,1.83290141255923,1.44587332053743,0.368713513078282
242,Aragonite,1.8225,1.5233,4,281.2,39.72,1.901,1.5574,53.837,1.26,2.3,36.12,102.63,21.41,True,no,0.600209184900676,0.642380063506292,0.958705944239874,-0.0421708786056159
243,Aragonite,5.5404,2.656,10,419.91,45.7,5.2128,3.8521,63.595,1.35,2.45,102.24,110.12,120.61,True,no,1.71206670031881,1.65111713942559,1.0628453038674,0.0609495608932175
244,Aragonite,0.8748,1.0554,3,434.83,39.33,1.5484,2.1526,83.1,0.59,1.11,130.51,31.38,153.74,True,no,-0.133759990179524,0.437222139721356,0.564970291914234,-0.57098212990088
245,Aragonite,1.3122,1.2926,3,564.39,37.94,1.9984,2.3903,178.45,0.82,1.56,26.4,22.39,146.85,True,no,0.27170511792864,0.692346860389176,0.656625300240192,-0.420641742460536
246,Aragonite,1.5309,1.3961,4,575.62,38.48,1.6656,1.4232,2.645,0.32,1.49,168.39,56.94,13.05,True,no,0.425855797755898,0.510185418878567,0.919128242074928,-0.084329621122669
247,Aragonite,0.8019,1.0105,2,584,38.55,1.0639,1.1085,54.992,0.49,1.01,4.69,63.75,167.85,True,no,-0.220771367169154,0.0619414015401834,0.753736253407275,-0.282712768709337
248,Aragonite,0.8748,1.0554,3,587,38.5,1.235,1.3693,90,0.51,1.72,5.78,127,140.41,True,no,-0.133759990179524,0.211070970079941,0.70834008097166,-0.344830960259465
249,Aragonite,0.729,0.96343,2,301,38.5,1.6203,2.8284,180,0.21,1.06,78.13,90.15,27.12,True,no,-0.316081546973479,0.482611317284818,0.449916682095908,-0.798692864258297
250,Aragonite,0.729,0.96343,4,333.2,39.1,1.1081,1.3229,153.43,0.42,1.44,72.75,13.8,152.68,True,no,-0.316081546973479,0.102646836960143,0.657882862557531,-0.418728383933622
251,Aragonite,1.0935,1.18,4,439.93,40.47,1.7738,2.2598,80.118,0.56,1.26,125.17,44.1,157.59,True,no,0.0893835611346854,0.573124137960215,0.616473108580449,-0.48374057682553
252,Aragonite,1.3122,1.2926,2,485.72,39.78,1.4815,1.3137,8.1175,0.28,0.6,8.65,73.5,116.47,True,no,0.27170511792864,0.393055088031483,0.885723928450894,-0.121349970102843
253,Aragonite,0.9477,1.0985,5,499.69,40.31,1.4521,1.7475,115.63,0.67,1.65,138.16,104.21,70.66,True,no,-0.0537172825059879,0.373010784554555,0.652641002685765,-0.426728067060543
254,Aragonite,2.7702,1.8781,7,565.24,40.63,2.6857,2.045,7.469,0.43,1.82,163.11,45.74,17.37,True,no,1.01891951975886,0.987941401617507,1.03146293331348,0.0309781181413538
255,Aragonite,3.0618,1.9744,5,383.26,42.48,2.0676,1.0966,89.482,0.57,1.54,33.62,27.59,135.03,True,no,1.11900297831584,0.726388514339747,1.48084735925711,0.392614463976097
256,Aragonite,4.8843,2.4938,4,426.39,44.01,2.5509,1.0464,36.28,0.9,2.04,154.95,72.64,121.59,True,no,1.58602597942344,0.936446238077719,1.91473597553805,0.649579741345722
257,Aragonite,2.1141,1.6407,5,438.69,44.45,3.3773,4.2374,110.38,1.54,2.74,91.74,143.9,161.08,True,no,0.748629190018949,1.21707657370291,0.6259734107127,-0.468447383683964
258,Aragonite,0.8019,1.0105,2,472.27,40.27,1.1877,1.3817,135,0.19,0.74,74.31,91.38,6.96,True,no,-0.220771367169154,0.172018663798058,0.675170497600404,-0.392790030967212
259,Aragonite,1.3122,1.2926,5,496,41.11,1.5446,1.428,39.04,0.7,0.87,48.3,101.78,117.93,True,no,0.27170511792864,0.434764977153026,0.849540334067072,-0.163059859224386
260,Aragonite,1.2393,1.2562,5,538.94,42.06,1.4919,1.4106,26.913,1.02,1.51,137.55,105.94,134.19,True,no,0.214546704088692,0.400050475406665,0.830685702795094,-0.185503771317974
261,Aragonite,0.8019,1.0105,1,570.09,41.27,1.4382,2.0258,65.663,0.52,0.65,51.03,13.51,123.33,True,no,-0.220771367169154,0.363392331686257,0.557571964956195,-0.584163698855411
262,Aragonite,2.1141,1.6407,4,581.69,42.66,2.1874,1.7775,130.65,0.55,1.1,128.24,31.2,58.04,True,no,0.748629190018949,0.782713623918988,0.966489896680991,-0.0340844339000388
263,Aragonite,3.7908,2.197,4,298.19,43.65,2.8333,1.6632,39.291,0.67,1.6,15.72,53.25,24.11,True,no,1.3325770786139,1.04144211005307,1.33794515229591,0.291134968560829
264,Aragonite,4.5927,2.4182,6,340.84,45.73,3.4309,2.0129,59.37,0.74,2.18,42.12,128.25,171.12,True,no,1.52446808642401,1.23282261742999,1.33862834824682,0.291645468994017
