Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Log_Area,Log_Major,Minor,Log_Minor
1239,Aragonite,1.08,1.1726,4,87.08,178.08,1.6701,2.0284,45,0.39,0.64,43.13,62.44,42.78,True,no,0.0769610411361284,0.512883504875435,0.646667864199749,-0.435922463739306
1240,Aragonite,4.5,2.3937,7,106.5,181.76,3.7623,2.4705,72.318,0.5,0.99,21.28,130.81,164.7,True,no,1.50407739677627,1.32503047251598,1.19607686787338,0.179046924260297
1241,Aragonite,1.62,1.4362,4,111.61,178.5,1.8869,1.7261,110.27,0.68,1.4,77.32,118.65,82.13,True,no,0.482426149244293,0.634935270811531,0.858551062589432,-0.152509121567238
1242,Aragonite,7.92,3.1755,6,234.77,179.73,4.5912,2.0903,172.3,0.85,1.93,175.53,61.4,161.52,True,no,2.06939120582633,1.52414142781202,1.72503920543649,0.545249778014319
1243,Aragonite,3.33,2.0591,4,246,178.86,2.8082,1.8599,28.002,0.65,1.64,2.48,129.23,23.04,True,no,1.20297230399235,1.0325437086984,1.18581297628374,0.170428595293948
1244,Aragonite,3.78,2.1938,5,251.95,180.12,2.5607,1.3624,49.316,0.87,2.3,160.13,111.58,160.23,True,no,1.3297240096315,0.940280658614251,1.47615886281095,0.389443351017245
1245,Aragonite,12.6,4.0053,8,301.73,182.29,7.0325,3.0827,162.77,1.06,2.3,163.59,42.67,170.27,True,no,2.53369681395743,1.95054226138187,1.7916814788482,0.583154552575557
1246,Aragonite,1.98,1.5878,4,303.27,178.32,3.1763,4.0019,154.57,0.54,1.27,139.73,157.44,160.75,True,no,0.683096844706444,1.15571699736226,0.62336681043982,-0.472620152655815
1247,Aragonite,5.94,2.7501,5,313.8,179.5,3.3767,1.5076,171.21,1.57,2.59,145.05,158.05,166.79,True,no,1.78170913337455,1.21689890121207,1.75911392779933,0.564810232162484
1248,Aragonite,12.42,3.9766,8,325.35,181.46,5.6727,2.0349,19.518,1.63,3.73,17.72,135.99,22.92,True,no,2.51930807650533,1.73566519487315,2.18943360304617,0.783642881632186
1249,Aragonite,5.58,2.6655,3,343.65,179.84,3.543,1.7668,10.507,0.73,1.88,1.98,85.66,20.75,True,no,1.71918877639322,1.26497382588333,1.57493649449619,0.454214950509885
1250,Aragonite,0.9,1.0705,3,380.3,177.2,1.3354,1.5562,50.884,0.85,0.85,96.48,65.96,51.32,True,no,-0.105360515657826,0.289230872441631,0.673955369177775,-0.394591388099458
1251,Aragonite,1.8,1.5139,7,66.75,179.3,1.8704,1.5265,99.396,0.52,1.77,138.94,83.87,91.5,True,no,0.587786664902119,0.626152311735667,0.962360992301112,-0.0383656468335479
1252,Aragonite,1.98,1.5878,5,83.05,180.23,1.9284,1.4751,95.086,0.84,1.51,147.63,122.48,73.78,True,no,0.683096844706444,0.65669064354933,1.02675793403858,0.0264062011571138
1253,Aragonite,2.25,1.6926,6,96.16,179.2,1.8936,1.2516,155.2,0.6,1.26,128.79,107.56,132.38,True,no,0.810930216216329,0.638479779217637,1.18821292775665,0.172450436998692
1254,Aragonite,1.17,1.2205,3,131.54,179.15,1.4734,1.4572,64.198,0.26,0.8,95.2,77.5,127.06,True,no,0.157003748809665,0.387572655266576,0.794081715759468,-0.230568906456911
1255,Aragonite,8.73,3.334,5,193.48,180.7,7.0475,4.4684,171.49,0.96,2.48,92.33,166.38,103.21,True,no,2.16676536985151,1.95267294400613,1.23873714083008,0.21409242584538
1256,Aragonite,6.3,2.8322,5,223.21,180.64,4.2568,2.259,154.62,1.01,2.5,91.62,163,101.75,True,no,1.84054963339749,1.44851770430002,1.4799849652321,0.392031929097464
1257,Aragonite,10.17,3.5985,8,406.71,186.98,6.2906,3.056,96.861,1.49,2.88,2.75,41.24,39.3,True,no,2.31944221006047,1.83905645567021,1.61669793024513,0.480385754390255
1258,Aragonite,2.52,1.7912,5,92.04,181.04,2.1161,1.3956,94.017,0.59,1.05,59.21,135.76,90.41,True,no,0.924258901523332,0.749574771858589,1.19086999669203,0.174684129664743
1259,Aragonite,1.98,1.5878,4,139.5,180.95,2.031,1.6363,79.087,0.92,1.64,146.79,56.77,103.93,True,no,0.683096844706444,0.708528282598248,0.974889217134416,-0.0254314378918039
1260,Aragonite,2.97,1.9446,4,177.7,179.64,2.6954,1.9213,174.78,0.37,1.21,140.32,164.89,144.53,True,no,1.08856195281461,0.991546616352922,1.10187727239,0.0970153364616865
1261,Aragonite,1.08,1.1726,3,275.25,179.33,1.543,1.7315,142.18,0.35,0.86,177.09,61.39,156.1,True,no,0.0769610411361284,0.433728573381024,0.699935191186001,-0.356767532244895
1262,Aragonite,4.86,2.4876,3,2.63,181.44,2.4181,1.8898,151.17,0.52,0.96,89.18,166.26,142.12,True,edge,1.5810384379124,0.882982107830414,2.00984243827799,0.698056330081988
1263,Aragonite,0.99,1.1227,2,14.27,181.27,1.4543,1.6779,80.008,0.34,0.9,38.42,25.33,15.43,True,no,-0.0100503358535015,0.374524685201527,0.680739874853882,-0.384575021055029
1264,Aragonite,3.06,1.9739,3,21.65,181.18,2.3158,1.3764,155.8,0.55,1.76,15.6,108.79,88.25,True,no,1.11841491596429,0.839755200196036,1.32135763019259,0.278659715768254
1265,Aragonite,1.53,1.3957,5,61.35,181.35,2.1381,2.3466,51.985,0.73,1.2,96.48,116.22,102.51,True,no,0.425267735404344,0.759917584193798,0.715588606706889,-0.334649848789454
1266,Aragonite,1.53,1.3957,4,77.53,181.53,1.9133,1.8791,110.23,0.9,2.23,101.59,122.19,171.7,True,no,0.425267735404344,0.64882949990882,0.799665499398944,-0.223561764504476
1267,Aragonite,2.07,1.6235,5,101.3,181.87,2.2052,1.8451,94.143,0.37,0.77,78.82,36.03,150.79,True,no,0.727548607277278,0.790818207733392,0.93869036822057,-0.0632696004561138
1268,Aragonite,1.35,1.3111,5,153.87,180.4,1.4365,1.2005,35.783,0.65,1.4,91.59,120.56,105.39,True,no,0.300104592450338,0.362209599437207,0.93978419770275,-0.0621050069868692
1269,Aragonite,1.35,1.3111,5,272.67,180.8,1.4554,1.2323,154.71,0.67,1.13,143.35,0.79,48.97,True,no,0.300104592450338,0.375280776930849,0.927580046722551,-0.0751761844805109
1270,Aragonite,2.34,1.7261,5,279.42,181.54,1.9522,1.2792,175.76,0.41,0.7,89.47,159.4,103.44,True,no,0.85015092936961,0.668956941758728,1.19864767954103,0.181193987610882
1271,Aragonite,6.75,2.9316,7,336.6,184.19,3.8477,1.7226,9.3169,0.98,2.81,142.54,150.81,134.45,True,no,1.90954250488444,1.34747556718626,1.75429477350105,0.562066937698181
1272,Aragonite,2.61,1.823,6,81.07,184.48,2.1823,1.4331,112.06,0.94,2.17,109.83,58.53,171.19,True,no,0.959350221334602,0.780379366502817,1.19598588645008,0.178970854831785
1273,Aragonite,2.07,1.6235,6,87.17,182.57,1.7455,1.156,73.889,0.51,1.13,18.17,56.55,96.97,True,no,0.727548607277278,0.557041047562954,1.18590661701518,0.170507559714324
1274,Aragonite,4.05,2.2708,7,160.29,185.09,3.3364,2.1588,142.68,1.31,2.52,87.32,48.49,58.21,True,no,1.39871688111845,1.20489238138532,1.21388322743076,0.193824499733128
1275,Aragonite,1.26,1.2666,3,159.57,182.14,1.6225,1.6409,126.16,0.69,1.33,179.31,129.7,56.67,True,no,0.231111720963387,0.483968169596108,0.776579352850539,-0.252856448632721
1276,Aragonite,2.07,1.6235,3,216.52,182.22,2.295,1.9984,154.05,0.71,1.55,122.8,157.55,131.64,True,no,0.727548607277278,0.830732843512508,0.901960784313725,-0.103184236235231
1277,Aragonite,4.14,2.2959,4,257.48,183.5,2.8297,1.5191,174.19,0.95,1.59,178.14,63.06,161.16,True,no,1.42069578783722,1.04017069896886,1.46305262041913,0.380525088868361
1278,Aragonite,0.9,1.0705,1,296.7,181.4,1.2497,1.3629,112.83,0.65,0.99,65.58,83.17,48.17,True,no,-0.105360515657826,0.222903522509601,0.720172841481956,-0.328264038167427
1279,Aragonite,1.08,1.1726,4,26.67,182.25,1.2563,1.1477,19.805,0.37,0.6,28.66,107.62,90.36,True,no,0.0769610411361284,0.228170893028235,0.859667276924302,-0.151209851892107
1280,Aragonite,5.04,2.5332,7,36.41,185.96,3.1001,1.4976,80.525,1.33,3.13,125.48,79.52,103.97,True,no,1.61740608208328,1.13143436903534,1.62575400793523,0.485971713047941
1281,Aragonite,3.87,2.2198,4,42.26,185.21,2.553,1.3227,100.08,1.03,2.58,10.62,106.08,95.24,True,no,1.35325450704169,0.937269138259347,1.51586368977673,0.415985368782344
1282,Aragonite,5.85,2.7292,5,50.23,185.22,3.2039,1.3781,145.89,0.59,1.3,126.06,78.61,103.16,True,no,1.76644166124377,1.16436881773277,1.8258996847592,0.602072843510992
1283,Aragonite,2.07,1.6235,4,64.96,184.26,1.8153,1.2503,69.476,0.59,1.52,37.19,119.66,81.63,True,no,0.727548607277278,0.596250743314248,1.14030738720873,0.131297863963029
1284,Aragonite,7.92,3.1755,9,95.49,188.09,4.3242,1.8543,64.956,1.85,3.03,4.88,82.11,129.22,True,no,2.06939120582633,1.46422715217631,1.83155265713889,0.605164053650021
1285,Aragonite,3.6,2.1409,5,152.57,185.88,3.0686,2.0544,102.86,0.99,2.15,18.97,114.08,66.36,True,no,1.28093384546206,1.12122143152897,1.17317343413935,0.159712413933096
1286,Aragonite,7.38,3.0654,7,206.18,186.33,3.7524,1.4985,167.48,1.26,2.81,90.21,163.9,97.03,True,no,1.99877363861238,1.32239563526966,1.96674128557723,0.676378003342722
1287,Aragonite,7.11,3.0088,6,217.82,185.59,5.1034,2.877,170.73,0.89,2.54,4.62,129.37,22.64,True,no,1.96150224381515,1.62990698427344,1.39318885448916,0.331595259541709
1288,Aragonite,2.43,1.759,4,267.07,182.89,2.7449,2.4352,9.1801,0.87,2.32,12.86,62.63,0.2,True,no,0.887891257352457,1.00974464442541,0.885278152209552,-0.121853387072957
1289,Aragonite,4.68,2.4411,7,70.31,187.52,3.0859,1.5981,125.57,0.91,2.16,46.74,74.03,89.64,True,no,1.54329810992956,1.12684334900894,1.51657539129589,0.41645476092062
1290,Aragonite,1.98,1.5878,2,130.95,186.41,2.869,3.265,92.526,0.28,0.74,84.86,90.81,125.02,True,no,0.683096844706444,1.05396353699923,0.690135935866155,-0.370866692292784
1291,Aragonite,2.61,1.823,4,173.55,184.72,2.2375,1.5065,122.05,0.59,1.1,144.41,81.96,148.77,True,no,0.959350221334602,0.805359171166873,1.16648044692737,0.153991050167729
1292,Aragonite,3.6,2.1409,4,191.27,184.82,4.1196,3.7025,163.14,0.88,2.07,164.76,113.73,165.47,True,no,1.28093384546206,1.41575607126951,0.873871249635887,-0.134822225807445
1293,Aragonite,1.08,1.1726,1,408.58,184,1.4368,1.5013,31.909,0.66,1.21,36.19,97.64,25.82,True,no,0.0769610411361284,0.362418418565798,0.751670378619154,-0.28545737742967
1294,Aragonite,0.9,1.0705,1,8.9,184.5,1.5762,2.1682,40.455,0.8,0.92,68.65,109.4,66.57,True,no,-0.105360515657826,0.455016886937412,0.570993528740008,-0.560377402595238
1295,Aragonite,1.08,1.1726,2,12.83,185.42,1.5855,1.8281,63.435,0.59,0.95,87.58,107.44,101.9,True,no,0.0769610411361284,0.460899814996265,0.681173131504257,-0.383938773860137
1296,Aragonite,5.49,2.6439,7,24.62,188.16,4.3841,2.7496,136.32,2.68,4.53,82.11,96.41,103.82,True,no,1.70292825552144,1.47798435960454,1.25225245774503,0.224943895916896
1297,Aragonite,1.98,1.5878,3,74.32,185.23,1.9434,1.4982,129.24,0.5,1.1,38.31,103.44,64.15,True,no,0.683096844706444,0.664439016423202,1.01883297313986,0.0186578282832423
1298,Aragonite,1.35,1.3111,2,109.67,184.73,1.4361,1.1999,174.12,0.5,1.16,35.35,67.12,168.11,True,no,0.300104592450338,0.361931106084436,0.940045957802382,-0.0618265136340978
1299,Aragonite,1.8,1.5139,2,136,185.55,1.9966,1.7394,111.07,0.64,1.29,160.29,50.1,93.8,True,no,0.587786664902119,0.691445733920188,0.90153260542923,-0.103659069018069
1300,Aragonite,22.23,5.3202,13,189,193.11,8.032,2.2793,137.89,1.46,5,103.76,133.99,134.72,True,no,3.10144272797611,2.08343356294937,2.76767928286853,1.01800916502673
1301,Aragonite,7.47,3.084,7,272.64,186.14,5.2339,2.8802,8.5808,0.82,1.92,11.63,129.93,31.51,True,no,2.01089499914473,1.65515669807905,1.42723399377137,0.35573830106568
1302,Aragonite,1.17,1.2205,1,385.23,184.92,1.5825,1.681,112.29,0.83,1.56,42.08,138.84,40.01,True,no,0.157003748809665,0.459005875036194,0.739336492890995,-0.302002126226529
1303,Aragonite,4.5,2.3937,4,3.16,185.68,2.5175,2.2123,174.84,0.6,1.03,67.83,108.9,67.43,True,edge,1.50407739677627,0.92326634561058,1.78748758689176,0.580811051165694
1304,Aragonite,3.42,2.0867,5,57.61,188.03,3.121,2.237,48.034,0.62,1.12,77.51,91.2,106.67,True,no,1.22964055107451,1.13815346328864,1.09580262736302,0.0914870877858713
1305,Aragonite,1.08,1.1726,4,90.17,185.67,1.4696,1.5705,64.464,0.75,1.63,131.34,60.02,62.73,True,no,0.0769610411361284,0.384990254918779,0.734893848666304,-0.30802921378265
1306,Aragonite,0.9,1.0705,4,139.6,185.1,1.251,1.3657,47.746,0.19,0.78,85.29,85.67,125.14,True,no,-0.105360515657826,0.223943231484774,0.719424460431655,-0.3293037471426
1307,Aragonite,1.98,1.5878,5,165.68,187.95,1.9731,1.5443,86.233,0.87,1.91,85.45,51.05,60.58,True,no,0.683096844706444,0.679605909993278,1.0034970351224,0.00349093471316585
1308,Aragonite,1.89,1.5513,6,169.38,186.43,2.0577,1.7595,113.92,0.62,1.35,0.35,51.85,120.92,True,no,0.636576829071551,0.721588854191248,0.918501239247704,-0.0850120251196974
1309,Aragonite,1.35,1.3111,3,233.87,185.4,1.6468,1.5777,158.14,0.5,0.94,92.1,159.36,99.6,True,no,0.300104592450338,0.498834010913613,0.819771678406607,-0.198729418463274
1310,Aragonite,1.53,1.3957,4,240.35,185.76,1.6139,1.337,124.01,0.77,1.46,163.36,111.27,158.17,True,no,0.425267735404344,0.47865361005964,0.948014127269348,-0.0533858746552955
1311,Aragonite,3.15,2.0027,3,245.71,186.31,2.4718,1.5234,34.178,0.95,1.69,90.6,158.87,98.29,True,no,1.14740245283754,0.904946630173498,1.27437494942957,0.242455822664044
1312,Aragonite,9.72,3.5179,4,376.81,189.16,4.4209,1.5792,164.77,1.34,2.99,42.53,140.54,40.27,True,no,2.27418561847235,1.48634329527139,2.19864733425321,0.787842323200959
1313,Aragonite,2.88,1.9149,7,86.91,188.56,2.4523,1.64,136.84,0.83,1.95,67.15,52.16,99.37,True,no,1.05779029414785,0.897026359692697,1.17440769889491,0.160763934455157
1314,Aragonite,1.8,1.5139,4,101.25,187.7,2.1333,1.9857,40.437,0.56,1.3,54.17,54.74,109.82,True,no,0.587786664902119,0.757670076575445,0.843763183799747,-0.169883411673326
1315,Aragonite,2.52,1.7912,3,142.11,188.57,2.0683,1.3333,110.54,0.78,1.59,69.29,72.63,163.13,True,no,0.924258901523332,0.726727013823141,1.21839191606633,0.197531887700191
1316,Aragonite,1.98,1.5878,2,149.41,188.41,2.1568,1.8452,103.61,0.59,1.13,139.66,57.61,102.33,True,no,0.683096844706444,0.768625641735851,0.918026706231454,-0.085528797029407
1317,Aragonite,2.97,1.9446,4,156.55,189.21,2.6596,1.8705,77.36,0.78,2.19,142.78,98.89,120.85,True,no,1.08856195281461,0.978175735546163,1.11670927959092,0.110386217268445
1318,Aragonite,2.07,1.6235,5,15.35,188.43,2.4232,2.228,41.856,1.32,2,19.3,107.93,81.65,True,no,0.727548607277278,0.88508898073089,0.854242324199406,-0.157540373453613
1319,Aragonite,6.39,2.8524,8,234.99,189.62,5.7289,4.0339,166.17,0.6,1.74,120.26,155.55,128.18,True,no,1.85473426838944,1.74552354022086,1.1153973712231,0.109210728168582
1320,Aragonite,0.9,1.0705,3,237.5,187.2,1.2526,1.3693,180,0.58,0.93,5.88,129.83,25.34,True,no,-0.105360515657826,0.225221391109175,0.718505508542232,-0.330581906767002
1321,Aragonite,2.07,1.6235,3,260.22,188.26,2.0093,1.5318,42.426,0.91,1.67,95.88,154.77,106.71,True,no,0.727548607277278,0.69778640270837,1.03020952570547,0.0297622045689074
1322,Aragonite,1.35,1.3111,2,281.53,188.13,1.3981,1.1371,75.964,0.67,1.59,84.03,138.35,85.06,True,no,0.300104592450338,0.335114172011642,0.965596166225592,-0.0350095795613037
1323,Aragonite,2.25,1.6926,4,326.36,187.84,2.4422,2.0819,29.589,0.62,1.23,175.71,104.11,156.55,True,no,0.810930216216329,0.892899272416784,0.921300466792236,-0.0819690562004557
1324,Aragonite,2.52,1.7912,2,341.04,187.68,3.223,3.2376,5.7068,1.15,1.72,82.98,142.22,69.25,True,no,0.924258901523332,1.1703126028333,0.781880235805151,-0.246053701309969
1325,Aragonite,0.99,1.1227,3,6.64,188.45,1.5769,1.9727,138.8,0.44,0.48,163.55,76.92,173.45,True,no,-0.0100503358535015,0.455460894429404,0.627814065571691,-0.465511230282906
1326,Aragonite,1.26,1.2666,3,109.57,189.57,2.0928,2.7302,65.979,0.51,1.16,33.42,151,106.74,True,no,0.231111720963387,0.738502882280742,0.602064220183486,-0.507391161317356
1327,Aragonite,4.05,2.2708,5,268.02,191.62,2.7315,1.4469,150.36,0.94,1.81,95.09,156.13,103.44,True,no,1.39871688111845,1.00485090885364,1.4827018121911,0.393865972264812
1328,Aragonite,6.75,2.9316,3,299.92,192.12,3.5883,1.4982,93.336,0.7,2.38,85.27,134.52,85.86,True,no,1.90954250488444,1.27767855274139,1.8811136192626,0.631863952143047
1329,Aragonite,14.31,4.2685,9,311.37,192.92,5.7722,1.8287,174.91,0.98,3.55,120.87,157.41,115.91,True,no,2.66095859356836,1.75305329034598,2.47912407747479,0.907905303222384
1330,Aragonite,0.9,1.0705,3,315.5,188,1.3679,1.633,26.565,1.01,1.96,175.9,104.49,158.26,True,no,-0.105360515657826,0.313276717113261,0.657942832078368,-0.418637232771088
1331,Aragonite,2.52,1.7912,4,1.36,189.21,1.6809,1.7612,41.324,0.81,2.39,38.61,81.37,54.19,True,edge,0.924258901523332,0.519329364257212,1.49919685882563,0.40492953726612
1332,Aragonite,0.99,1.1227,4,19.18,189.64,1.3162,1.3743,20.88,0.65,1.23,84.74,103.66,103.55,True,no,-0.0100503358535015,0.274748797039882,0.752165324418781,-0.284799132893383
1333,Aragonite,1.35,1.3111,4,45.8,189.53,1.4001,1.1404,52.762,0.58,0.83,64.18,78.55,152.79,True,no,0.300104592450338,0.336543662641743,0.964216841654168,-0.0364390701914044
1334,Aragonite,2.97,1.9446,4,50.24,191.85,2.3607,1.4737,136.51,0.63,1.31,28.96,133.79,140.87,True,no,1.08856195281461,0.85895818522691,1.25810141059855,0.229603767587698
1335,Aragonite,8.19,3.2292,9,67.03,194.24,4.1227,1.6299,120.31,1.31,2.88,110.93,83.18,74.12,True,no,2.10291389786498,1.4165082885259,1.98656220438062,0.686405609339078
1336,Aragonite,0.9,1.0705,6,76.3,189.9,1.5011,1.9663,56.417,0.36,0.83,16.68,32.66,176.66,True,no,-0.105360515657826,0.406198172683993,0.599560322430218,-0.51155868834182
1337,Aragonite,1.44,1.3541,5,80.94,189,1.7521,1.6743,167.24,0.67,1.11,26.69,120.78,26.66,True,no,0.364643113587909,0.560815068510905,0.821870897779807,-0.196171954922996
1338,Aragonite,2.43,1.759,6,103.15,190.56,2.4922,2.0075,36.835,1.02,1.61,52.95,37.89,147.37,True,no,0.887891257352457,0.91316585452663,0.975042131450124,-0.025274597174173
1339,Aragonite,1.53,1.3957,4,116,191,2.0659,2.1909,90,0.84,1.42,138.13,117.29,33.22,True,no,0.425267735404344,0.725565966815446,0.740597318360037,-0.300298231411102
1340,Aragonite,3.6,2.1409,6,176.88,191.52,4.104,3.6745,147.11,1.12,1.93,6.71,140.33,49.58,True,no,1.28093384546206,1.41196210786847,0.87719298245614,-0.131028262406404
1341,Aragonite,0.99,1.1227,2,179.73,189.82,1.2105,1.1624,140.31,0.3,0.73,1.75,140.32,50.7,True,no,-0.0100503358535015,0.191033497395976,0.817843866171004,-0.201083833249477
1342,Aragonite,5.49,2.6439,5,279.23,193.69,3.4442,1.6971,105.75,1.05,2.27,15.98,105.71,44.55,True,no,1.70292825552144,1.23669165688866,1.59398408919343,0.466236598632777
1343,Aragonite,0.99,1.1227,3,327.82,189.73,1.3335,1.4108,32.013,0.57,0.94,118.63,155.1,114.39,True,no,-0.0100503358535015,0.287807064639932,0.742407199100113,-0.297857400493433
1344,Aragonite,1.35,1.3111,2,411.53,189.87,1.7761,1.8352,121.79,0.91,1.3,84.01,150.3,54.12,True,no,0.300104592450338,0.574419949291144,0.760092337143179,-0.274315356840806
1345,Aragonite,1.71,1.4755,4,3.84,193.84,3.2115,4.7369,96.085,0.87,1.57,82.02,101.42,131.29,True,no,0.536493370514568,1.16673811771571,0.53246146660439,-0.630244747201142
1346,Aragonite,1.71,1.4755,4,10.47,191.74,1.8391,1.5534,98.982,1.07,2.91,19.62,85.49,60.55,True,no,0.536493370514568,0.609276321522798,0.929802620847153,-0.0727829510082298
1347,Aragonite,1.08,1.1726,4,22.08,191.17,1.5056,1.6485,99.417,0.32,0.77,145.51,82.23,101,True,no,0.0769610411361284,0.409191489848978,0.717321997874601,-0.33223044871285
1348,Aragonite,1.71,1.4755,4,32.05,191.42,2.0236,1.8809,114.08,0.53,1.09,17.23,103.31,93.08,True,no,0.536493370514568,0.704878103435644,0.845028661790868,-0.168384732921076
1349,Aragonite,4.59,2.4175,4,59.88,193.24,2.5608,1.1221,106.07,0.78,1.4,139.8,76.37,97.93,True,no,1.52388002407245,0.940319709673516,1.79240862230553,0.583560314398938
1350,Aragonite,0.9,1.0705,3,113.1,191.1,1.5111,1.9927,60.233,0.31,0.81,90.6,114.37,149.14,True,no,-0.105360515657826,0.412837862437578,0.595592614651578,-0.518198378095404
1351,Aragonite,2.16,1.6584,4,198.38,190.33,2.7671,2.7842,170.36,0.91,2.03,4.8,128.14,16.78,True,no,0.770108221696074,1.01779984037582,0.780600628817173,-0.247691618679742
1352,Aragonite,8.91,3.3682,5,225.55,194.04,5.3085,2.484,141.6,0.89,1.82,3.16,117.66,19.47,True,no,2.18717424148272,1.66930930947149,1.67844023735518,0.517864932011227
1353,Aragonite,1.17,1.2205,1,252.46,190.54,1.4928,1.4959,66.697,0.44,0.62,1.17,118.57,19.63,True,no,0.157003748809665,0.400653551110942,0.783762057877814,-0.243649802301278
1354,Aragonite,11.97,3.9039,10,391.3,196.99,7.3561,3.5505,26.901,1.46,4,33.66,108.62,20.52,True,no,2.48240351956988,1.99552990099442,1.62722094588165,0.486873618575457
1355,Aragonite,0.9,1.0705,2,403.2,190.5,1.2526,1.3693,90,1.05,2.08,90.11,148.32,57.7,True,no,-0.105360515657826,0.225221391109175,0.718505508542232,-0.330581906767002
1356,Aragonite,2.25,1.6926,4,6.8,193.68,2.1227,1.5729,123.72,0.75,1.55,132.01,60.57,122.09,True,no,0.810930216216329,0.752688863268261,1.05997079191596,0.0582413529480675
1357,Aragonite,0.99,1.1227,5,78.55,191.36,1.2056,1.1531,161.57,0.68,1.21,9.96,148.96,175.33,True,no,-0.0100503358535015,0.186977368330149,0.821167883211679,-0.19702770418365
1358,Aragonite,0.99,1.1227,4,110.64,192.27,1.9652,3.064,76.717,0.64,1.3,122.69,58.43,147.51,True,no,-0.0100503358535015,0.675594021312356,0.50376552004885,-0.685644357165858
1359,Aragonite,3.15,2.0027,6,119.83,194.63,2.6896,1.8037,120.07,1,2.49,105.66,61.83,33.82,True,no,1.14740245283754,0.989392483672214,1.17117787031529,0.158009969165328
1360,Aragonite,3.96,2.2454,3,140.68,193.93,2.9792,1.7603,150.3,0.66,1.92,28.42,73.09,111.38,True,no,1.37624402526639,1.09165480810061,1.32921589688507,0.284589217165778
1361,Aragonite,3.33,2.0591,5,166.73,194.08,2.9735,2.0853,71.124,0.64,1.6,136.03,50.54,120.97,True,no,1.20297230399235,1.08973971016451,1.11989238271397,0.113232593827841
1362,Aragonite,8.01,3.1935,7,171.62,198.6,4.9332,2.3862,88.719,2.19,4.6,41.47,127.18,120.31,True,no,2.08069076108027,1.5959878647097,1.6236925322306,0.484702896370572
1363,Aragonite,4.32,2.3453,7,260.38,193.35,3.4885,2.2125,157.16,0.81,2.78,161.71,108.08,155.75,True,no,1.46325540225602,1.24947184439715,1.2383545936649,0.213783557858865
1364,Aragonite,1.08,1.1726,4,273.58,192.25,1.5174,1.6744,83.571,0.6,1.61,160.64,107.73,155.09,True,no,0.0769610411361284,0.416998343921837,0.711743772241993,-0.340037302785709
1365,Aragonite,8.37,3.2645,7,355.39,195.34,4.0722,1.5561,12.558,1.4,2.82,79.56,121.18,38.16,True,no,2.12465388450138,1.40418339395563,2.0554000294681,0.720470490545753
1366,Aragonite,1.71,1.4755,5,362.42,192.63,1.641,1.2369,150.29,0.67,2.12,168.58,145.44,108.12,True,no,0.536493370514568,0.495305812107954,1.04204753199269,0.0411875584066146
1367,Aragonite,0.9,1.0705,2,393.6,191.9,1.4409,1.8118,36.022,0.49,1.23,104.24,157.03,77.29,True,no,-0.105360515657826,0.365267918356751,0.624609618988132,-0.470628434014578
1368,Aragonite,2.34,1.7261,3,1.31,193.31,1.7546,2.0666,92,0.68,1.22,17.63,132.53,98.12,True,edge,0.85015092936961,0.562240910712146,1.33363729624986,0.287910018657464
1369,Aragonite,2.61,1.823,5,17.79,193.38,2.2409,1.5111,1.6465,0.64,1.17,115.57,58.39,93.15,True,no,0.959350221334602,0.806877570886968,1.16471060734526,0.152472650447634
1370,Aragonite,1.53,1.3957,3,39.12,192.06,1.9608,1.9735,162.21,0.58,0.8,50.3,91.32,93.15,True,no,0.425267735404344,0.673352553231766,0.780293757649939,-0.248084817827422
1371,Aragonite,2.43,1.759,5,83.19,194.26,2.2044,1.5706,97.81,0.66,0.87,107.23,76.4,119.47,True,no,0.887891257352457,0.790455363026943,1.10234077299946,0.0974358943255139
1372,Aragonite,2.97,1.9446,5,106.73,194.76,2.4456,1.5816,98.137,0.78,1.48,94.12,65.54,108.54,True,no,1.08856195281461,0.894290491594488,1.2144259077527,0.19427146122012
1373,Aragonite,1.53,1.3957,3,124.47,192.76,1.4623,1.0977,37.238,0.67,1.16,131.36,81.12,85.86,True,no,0.425267735404344,0.380010538635696,1.04629692949463,0.0452571967686478
1374,Aragonite,0.99,1.1227,3,131.09,192.36,1.3364,1.4169,105.07,0.34,0.94,40.26,118.24,113.58,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
1375,Aragonite,14.22,4.2551,12,160.92,203.34,4.993,1.377,83.668,2.06,3.63,139.72,54.43,116.96,True,no,2.65464942437509,1.60803693151847,2.84798718205488,1.04661249285662
1376,Aragonite,7.2,3.0278,7,204.07,196.41,3.8834,1.6451,94.076,0.6,2.64,101.48,122.98,118.29,True,no,1.97408102602201,1.35671105857822,1.85404542411289,0.617369967443793
1377,Aragonite,2.97,1.9446,5,212.21,193.94,2.521,1.6807,142.12,0.87,1.81,152.42,82.64,131.08,True,no,1.08856195281461,0.924655648205783,1.17810392701309,0.163906304608826
1378,Aragonite,0.9,1.0705,4,324,192.5,1.3679,1.633,116.57,0.55,1.34,25.2,133.36,33.13,True,no,-0.105360515657826,0.313276717113261,0.657942832078368,-0.418637232771088
1379,Aragonite,1.98,1.5878,5,37.36,194.91,1.8258,1.3224,136.33,0.52,1.46,113.74,87.98,92.37,True,no,0.683096844706444,0.602018247148843,1.08445612882024,0.0810785975576006
