Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
786	Aragonite	0.57685	0.85701	1	172.91	106.45	1.0376	1.4659	86.028	0.00	0.00	35.53	70.30	34.63	True	no
787	Aragonite	1.2061	1.2392	2	280.30	107.35	1.5828	1.6314	53.406	0.85	2.11	178.18	90.62	17.42	True	no
788	Aragonite	2.255	1.6944	6	335.74	109.37	1.8762	1.2261	83.503	0.96	1.94	5.23	80.44	140.75	True	no
789	Aragonite	0.83906	1.0336	4	343.50	107.50	2.0341	3.873	45	0.75	1.03	9.00	84.90	138.63	True	no
790	Aragonite	2.0976	1.6343	2	498.40	109.15	2.0506	1.5745	84.981	0.70	1.65	33.92	113.57	4.96	True	no
791	Aragonite	0.52441	0.81713	1	533.40	106.50	0.91901	1.2649	180	0.17	0.87	177.87	129.12	144.41	True	no
792	Aragonite	1.2586	1.2659	1	537.96	107.54	1.3722	1.175	67.609	0.87	2.92	99.65	146.14	87.36	True	no
793	Aragonite	0.62929	0.89512	5	12.17	106.92	1.1493	1.6485	9.4169	0.64	0.91	80.30	62.01	95.42	True	no
794	Aragonite	1.5732	1.4153	5	20.90	108.83	1.7377	1.5075	108.4	1.05	2.53	124.26	129.02	43.11	True	no
795	Aragonite	0.52441	0.81713	0	42.50	107.90	0.97205	1.4151	85.56	0.18	0.91	155.78	70.29	42.62	True	no
796	Aragonite	1.8354	1.5287	4	314.40	110.17	2.0861	1.8623	88.183	0.61	1.14	68.47	75.42	148.27	True	no
797	Aragonite	0.62929	0.89512	3	339.42	107.75	1.0246	1.3103	32.067	0.23	1.39	65.94	42.42	108.10	True	no
798	Aragonite	2.4647	1.7715	3	347.77	111.04	2.3236	1.7204	108.66	0.93	2.46	5.95	82.55	136.55	True	no
799	Aragonite	0.83906	1.0336	3	366.44	107.63	1.1557	1.2502	23.745	0.47	0.69	55.70	44.45	103.00	True	no
800	Aragonite	0.68173	0.93167	0	581.77	108.23	1.1267	1.4624	70.206	0.57	1.16	45.86	100.61	43.99	True	no
801	Aragonite	0.94394	1.0963	2	643.33	108.67	1.3186	1.4468	127.98	0.60	1.18	1.49	58.70	137.99	True	no
802	Aragonite	0.52441	0.81713	3	6.70	109.20	1.3672	2.7995	68.162	0.70	1.00	5.26	57.59	68.66	True	no
803	Aragonite	1.4683	1.3673	4	54.46	110.82	1.707	1.5587	108.35	0.69	1.46	152.71	79.61	48.37	True	no
804	Aragonite	0.68173	0.93167	4	57.23	108.92	1.2079	1.681	112.29	0.34	1.87	101.74	57.51	77.16	True	no
805	Aragonite	2.7269	1.8633	4	86.96	112.10	2.4546	1.7353	102.08	0.96	1.85	144.52	73.35	53.75	True	no
806	Aragonite	4.1953	2.3112	4	281.49	113.25	3.2599	1.9895	48.212	1.40	3.50	32.87	31.65	142.90	True	no
807	Aragonite	1.783	1.5067	4	379.59	110.56	1.949	1.6732	56.748	0.58	1.20	41.87	114.87	122.05	True	no
808	Aragonite	0.94394	1.0963	0	407.50	109.00	1.2916	1.388	113.11	0.41	0.91	160.21	80.95	63.49	True	no
809	Aragonite	2.0976	1.6343	5	8.45	113.07	2.3704	2.1038	82.182	0.64	1.38	1.50	69.90	82.03	True	no
810	Aragonite	0.62929	0.89512	3	13.75	109.83	1.2653	1.9981	58.155	0.53	0.81	17.80	81.93	119.03	True	no
811	Aragonite	2.6221	1.8272	5	93.30	112.74	2.2824	1.5604	109.54	0.95	1.99	146.25	70.41	50.97	True	no
812	Aragonite	0.57685	0.85701	2	174.82	110.45	1.1757	1.8821	98.13	0.66	0.81	21.24	79.91	48.11	True	no
813	Aragonite	1.0488	1.1556	4	302.00	110.15	1.4041	1.4762	102.16	0.48	1.14	59.98	84.17	132.89	True	no
814	Aragonite	0.83906	1.0336	2	370.00	110.06	1.0954	1.1231	116.85	0.55	1.46	107.92	101.91	55.30	True	no
815	Aragonite	0.68173	0.93167	0	468.62	109.62	1.0094	1.1737	135	0.43	0.53	27.48	50.06	9.68	True	no
816	Aragonite	0.52441	0.81713	1	476.50	109.00	1.0442	1.633	26.565	0.58	0.78	116.01	169.24	76.59	True	no
817	Aragonite	0.52441	0.81713	1	647.10	110.00	0.96599	1.3975	129.81	0.35	0.99	2.37	60.37	139.02	True	no
818	Aragonite	0.52441	0.81713	3	4.40	111.30	1.1645	2.031	79.695	0.52	1.08	61.14	90.65	51.48	True	no
819	Aragonite	7.3942	3.0683	10	18.65	118.07	3.6001	1.3767	122	0.97	3.32	129.65	127.87	51.23	True	no
820	Aragonite	2.9367	1.9337	8	61.32	113.75	2.0923	1.1707	104.45	1.13	2.89	140.81	75.89	52.24	True	no
821	Aragonite	1.4159	1.3427	3	247.26	112.59	1.6552	1.5197	104.78	0.52	1.31	149.22	119.97	135.67	True	no
822	Aragonite	2.255	1.6944	1	258.72	112.07	2.173	1.6447	178.61	0.55	0.96	2.19	108.49	40.53	True	no
823	Aragonite	0.52441	0.81713	2	299.30	110.70	0.92086	1.27	135	0.45	0.56	7.83	123.61	118.80	True	no
824	Aragonite	1.5208	1.3915	4	309.34	112.00	1.6501	1.4062	90	0.52	0.92	30.78	128.02	136.89	True	no
825	Aragonite	0.73417	0.96684	2	352.50	111.64	1.4474	2.2411	92.883	0.55	1.11	52.92	49.47	114.21	True	no
826	Aragonite	2.8318	1.8988	3	388.04	114.09	2.4564	1.6735	74.555	0.50	0.96	32.11	104.33	118.22	True	no
827	Aragonite	0.73417	0.96684	1	586.29	110.50	1.2867	1.7711	36.713	0.53	1.58	14.65	48.00	23.46	True	no
828	Aragonite	1.0488	1.1556	0	669.60	111.95	1.4749	1.6289	88.186	0.52	1.44	104.48	74.25	104.29	True	no
829	Aragonite	0.83906	1.0336	0	676.13	110.69	1.075	1.0817	60.767	0.26	1.02	158.08	6.93	50.77	True	no
830	Aragonite	1.0488	1.1556	2	32.75	115.20	2.6117	5.1077	83.977	0.80	1.36	118.61	120.03	36.61	True	no
831	Aragonite	2.9367	1.9337	4	82.34	115.82	2.5013	1.6732	120.5	0.93	1.68	156.99	153.90	39.82	True	no
832	Aragonite	0.78662	1.0008	2	357.47	112.33	1.3931	1.9376	72.912	0.49	0.76	100.19	83.43	111.59	True	no
833	Aragonite	1.783	1.5067	2	363.71	113.85	1.804	1.4335	141.69	1.05	2.28	178.89	63.55	50.80	True	no
834	Aragonite	1.783	1.5067	2	50.53	114.50	1.6084	1.1396	90	0.46	1.26	28.09	63.51	125.25	True	no
835	Aragonite	1.1013	1.1841	1	186.24	113.38	1.2542	1.1218	75.964	0.13	1.05	157.62	144.96	109.19	True	no
836	Aragonite	0.62929	0.89512	5	304.17	112.83	1.4975	2.7988	45	0.68	1.26	121.21	51.06	106.56	True	no
837	Aragonite	0.57685	0.85701	2	344.18	113.09	1.1752	1.8802	103.28	0.37	0.52	136.00	52.09	59.56	True	no
838	Aragonite	0.57685	0.85701	3	375.09	112.64	1.0201	1.4169	74.929	0.54	0.59	37.36	110.78	120.95	True	no
839	Aragonite	1.5732	1.4153	0	487.50	113.90	1.8736	1.7525	59.391	0.36	1.39	65.94	154.63	58.51	True	no
840	Aragonite	0.52441	0.81713	2	502.30	111.80	1.0455	1.637	18.222	0.16	0.78	45.16	109.47	32.62	True	no
841	Aragonite	2.7794	1.8812	5	504.28	115.58	2.5885	1.8934	61.315	0.71	2.08	25.71	65.28	157.50	True	no
842	Aragonite	1.9928	1.5929	2	518.11	114.16	2.0399	1.6401	133.74	0.76	1.83	123.49	7.59	71.63	True	no
843	Aragonite	0.52441	0.81713	1	642.30	112.30	0.98027	1.4392	27.704	0.00	0.00	109.15	100.74	37.35	True	no
844	Aragonite	1.311	1.292	3	22.16	115.04	1.5711	1.4788	76.983	0.79	1.90	40.46	43.14	60.19	True	no
845	Aragonite	4.038	2.2674	4	38.87	116.99	2.418	1.1372	67.818	0.60	1.45	13.50	22.40	81.84	True	no
846	Aragonite	0.78662	1.0008	3	175.60	114.13	1.0965	1.2005	54.217	0.11	0.20	21.76	78.20	51.45	True	no
847	Aragonite	0.62929	0.89512	3	179.00	113.50	1.0474	1.3693	90	0.43	1.50	34.29	79.25	31.45	True	no
848	Aragonite	1.6257	1.4387	6	299.52	115.90	1.7031	1.4013	93.678	0.59	1.13	107.71	54.28	111.61	True	no
849	Aragonite	2.3598	1.7334	4	339.09	114.58	1.9984	1.3291	6.2731	0.97	1.50	138.24	50.92	54.04	True	no
850	Aragonite	0.52441	0.81713	0	403.20	113.00	0.91901	1.2649	90	0.13	0.55	25.27	99.30	84.63	True	no
851	Aragonite	2.255	1.6944	1	585.74	115.77	2.2116	1.7035	53.638	0.71	1.78	72.04	155.48	44.09	True	no
852	Aragonite	1.2061	1.2392	4	238.52	115.74	1.7845	2.0736	49.884	0.76	1.76	15.96	116.57	53.92	True	no
853	Aragonite	0.78662	1.0008	1	295.73	114.67	1.0963	1.1999	95.884	0.17	0.18	119.37	53.04	108.79	True	no
854	Aragonite	2.7269	1.8633	5	324.63	116.56	3.0446	2.6697	162.27	1.60	2.54	2.37	77.04	162.42	True	no
855	Aragonite	0.57685	0.85701	3	331.64	114.45	0.92029	1.1531	108.43	0.16	0.88	48.01	19.99	129.06	True	no
856	Aragonite	1.2586	1.2659	5	381.54	115.17	1.4468	1.3062	164.43	0.64	1.26	50.79	96.54	96.03	True	no
857	Aragonite	0.73417	0.96684	1	527.07	114.29	1.1751	1.4771	172.07	0.54	1.18	77.82	162.12	83.54	True	no
858	Aragonite	0.8915	1.0654	2	28.12	117.18	1.6597	2.4266	93.233	0.44	1.19	84.35	79.34	35.01	True	no
859	Aragonite	0.57685	0.85701	2	44.09	115.73	1.2198	2.0258	114.34	0.54	1.15	166.69	81.90	42.55	True	no
860	Aragonite	1.9928	1.5929	4	97.95	117.84	1.7783	1.2463	97.058	1.30	3.38	73.83	45.17	93.23	True	no
861	Aragonite	2.0452	1.6137	5	245.28	118.05	2.2847	2.0046	129.19	0.65	1.22	94.37	133.06	106.37	True	no
862	Aragonite	3.6709	2.1619	3	253.54	118.27	2.7108	1.5722	35.182	1.14	2.13	14.51	119.50	54.94	True	no
863	Aragonite	2.6221	1.8272	4	305.58	118.30	2.0916	1.3104	83.026	0.62	1.27	131.83	38.03	109.79	True	no
864	Aragonite	2.4647	1.7715	3	315.21	120.28	2.9073	2.6934	93.564	1.40	3.43	132.04	35.06	103.07	True	no
865	Aragonite	1.2586	1.2659	6	375.21	116.63	1.6208	1.6394	138.63	0.72	0.83	152.56	55.78	93.40	True	no
866	Aragonite	0.62929	0.89512	3	509.67	115.08	1.2241	1.8701	171.75	0.46	0.68	36.50	68.17	143.60	True	no
867	Aragonite	0.83906	1.0336	3	54.56	116.94	1.2302	1.4165	35.71	0.34	1.14	70.82	53.69	44.35	True	no
868	Aragonite	0.78662	1.0008	3	68.93	116.40	1.1494	1.3191	9.4623	0.64	1.54	70.73	45.10	88.18	True	no
869	Aragonite	0.94394	1.0963	4	77.17	118.39	1.4838	1.8318	83.64	0.42	1.16	104.50	112.63	10.78	True	no
870	Aragonite	2.5696	1.8088	2	116.35	119.45	2.4731	1.8695	103.22	1.43	2.69	178.85	115.35	69.87	True	no
871	Aragonite	0.68173	0.93167	3	183.00	116.00	1.258	1.8232	165.13	0.82	1.44	38.14	84.89	31.58	True	no
872	Aragonite	0.73417	0.96684	0	214.71	116.50	0.97713	1.0214	90	0.27	1.10	36.24	68.40	15.37	True	no
873	Aragonite	3.7758	2.1926	2	322.61	122.04	2.74	1.5617	142.99	1.69	2.88	49.54	21.45	126.43	True	no
874	Aragonite	0.57685	0.85701	1	75.00	118.00	1.0592	1.5275	90	0.07	0.38	111.88	45.73	2.50	True	no
875	Aragonite	0.52441	0.81713	2	109.50	118.30	1.4506	3.1516	52.466	0.49	0.75	3.56	71.13	105.57	True	no
876	Aragonite	1.9928	1.5929	4	111.89	121.39	1.9728	1.5339	104.03	0.47	1.56	2.10	68.68	107.35	True	no
877	Aragonite	2.5172	1.7902	7	180.50	119.00	2.3667	1.7478	156.45	1.04	1.61	41.33	103.65	58.36	True	no
878	Aragonite	1.311	1.292	2	261.72	118.48	1.7216	1.7757	19.009	0.74	1.44	106.68	77.16	46.33	True	no
879	Aragonite	1.2586	1.2659	3	285.58	118.88	1.6647	1.7294	131.29	0.65	1.56	1.14	90.72	158.72	True	no
880	Aragonite	1.3635	1.3176	3	359.69	117.81	1.563	1.4072	161.08	0.81	1.70	54.51	33.92	70.04	True	no
881	Aragonite	2.0976	1.6343	2	370.52	120.03	1.9487	1.4219	52.519	0.73	1.46	73.83	47.03	102.61	True	no
882	Aragonite	0.52441	0.81713	4	379.50	117.50	1.2789	2.4495	135	0.70	1.16	21.20	73.30	18.30	True	no
883	Aragonite	0.8915	1.0654	3	526.94	117.65	1.5971	2.2471	154.16	0.42	1.15	164.13	118.32	160.00	True	no
884	Aragonite	1.3635	1.3176	2	540.92	119.31	1.5305	1.3493	83.972	0.86	1.22	168.69	120.05	162.49	True	no
885	Aragonite	0.99638	1.1263	5	11.42	120.37	1.8028	2.5618	108.88	0.56	0.83	4.14	34.99	88.01	True	no
886	Aragonite	1.6257	1.4387	4	67.52	122.29	2.3579	2.6861	115.38	0.47	0.91	115.35	101.15	12.50	True	no
887	Aragonite	1.3635	1.3176	4	81.12	121.38	2.1037	2.5494	111.28	0.76	1.10	167.07	152.45	51.05	True	no
888	Aragonite	2.0452	1.6137	4	91.03	120.54	1.6951	1.1034	36.243	1.01	2.12	72.81	50.62	87.56	True	no
889	Aragonite	2.8843	1.9163	2	191.51	122.11	2.767	2.0848	92.977	0.58	1.05	68.77	112.30	101.33	True	no
890	Aragonite	3.4611	2.0992	6	241.47	122.21	2.4984	1.4164	135.59	0.96	2.00	147.77	107.28	130.74	True	no
891	Aragonite	5.0343	2.5318	5	342.96	122.81	3.274	1.6723	40.945	2.05	3.21	93.68	36.55	83.33	True	no
892	Aragonite	0.99638	1.1263	4	383.74	119.47	1.2712	1.2737	20.118	0.41	0.89	29.46	105.20	128.55	True	no
893	Aragonite	0.62929	0.89512	1	510.67	118.00	1.1503	1.6513	8.7628	0.13	0.58	110.65	123.20	31.65	True	no
894	Aragonite	1.2586	1.2659	3	535.29	119.58	1.5237	1.4488	10.983	0.79	1.65	86.80	75.03	27.01	True	no
895	Aragonite	0.52441	0.81713	4	8.20	119.90	1.0936	1.7912	110.62	0.79	1.46	83.96	78.25	35.27	True	no
896	Aragonite	2.5696	1.8088	5	64.78	124.22	2.8656	2.5099	119.07	0.60	1.25	97.97	39.25	18.79	True	no
897	Aragonite	0.52441	0.81713	2	69.50	119.30	1.076	1.7339	37.534	0.48	0.67	139.53	70.18	47.33	True	no
898	Aragonite	3.8282	2.2078	2	355.33	123.79	2.2944	1.08	93.04	1.17	3.45	12.22	82.36	137.95	True	no
899	Aragonite	1.783	1.5067	2	498.53	122.09	1.8517	1.5103	70.849	0.60	1.74	8.84	58.82	47.22	True	no
900	Aragonite	1.8354	1.5287	2	521.00	121.80	2.1205	1.9241	80.385	0.74	2.35	21.34	14.21	117.04	True	no
901	Aragonite	4.6148	2.424	5	2.61	123.98	2.6618	2.4116	61.976	1.34	2.76	72.47	90.13	48.74	True	edge
902	Aragonite	1.2586	1.2659	5	43.46	121.46	1.4972	1.3988	48.553	0.70	1.46	105.16	129.54	34.84	True	no
903	Aragonite	0.78662	1.0008	3	60.00	121.53	1.3223	1.7457	103.44	0.29	0.36	136.09	75.72	50.47	True	no
904	Aragonite	0.78662	1.0008	0	122.40	121.73	1.6339	2.6655	98.562	1.16	1.89	11.96	57.49	99.36	True	no
905	Aragonite	0.8915	1.0654	2	174.88	121.29	1.269	1.4186	51.307	0.67	1.28	33.19	85.10	48.52	True	no
906	Aragonite	0.57685	0.85701	3	284.73	121.27	1.0947	1.6317	111.83	0.35	0.70	36.77	35.15	139.12	True	no
907	Aragonite	1.4159	1.3427	2	335.52	120.81	1.9063	2.0157	24.849	0.92	1.24	14.57	65.79	140.72	True	no
908	Aragonite	1.311	1.292	4	378.76	122.08	1.6424	1.6159	109.3	0.43	1.25	148.54	46.83	96.35	True	no
909	Aragonite	0.52441	0.81713	0	402.20	120.00	0.91901	1.2649	90	0.93	1.16	94.96	97.48	75.67	True	no
910	Aragonite	1.2586	1.2659	3	27.38	123.17	1.5293	1.4594	89.198	0.46	1.00	27.06	86.09	113.99	True	no
911	Aragonite	0.99638	1.1263	2	48.32	122.05	1.2869	1.3054	108.06	0.59	1.71	16.29	92.37	101.49	True	no
912	Aragonite	2.0452	1.6137	4	260.56	123.44	2.7756	2.9584	30.005	0.99	1.81	165.15	45.93	5.14	True	no
913	Aragonite	0.8915	1.0654	2	281.41	122.35	1.3448	1.5934	145.68	0.40	1.11	90.31	112.11	59.05	True	no
914	Aragonite	1.2586	1.2659	4	289.79	122.92	1.4829	1.3722	50.458	0.65	1.21	42.65	39.11	135.58	True	no
915	Aragonite	6.188	2.8069	8	297.65	124.99	2.9785	1.126	30.201	1.23	3.92	9.59	139.14	7.55	True	no
916	Aragonite	1.6257	1.4387	4	528.61	123.90	2.3799	2.7364	109.4	0.45	1.11	63.85	121.18	95.60	True	no
917	Aragonite	1.1537	1.212	4	531.86	123.00	1.6953	1.9566	114.81	0.50	1.22	103.40	139.12	103.83	True	no
918	Aragonite	0.62929	0.89512	0	662.58	121.25	1.0246	1.3103	32.067	0.15	0.90	131.46	147.64	30.25	True	no
919	Aragonite	1.5208	1.3915	5	7.97	124.17	1.6371	1.3841	98.132	1.12	2.28	23.06	36.21	72.84	True	no
920	Aragonite	2.0452	1.6137	4	36.08	123.56	2.2335	1.9156	166.85	0.97	2.70	146.15	76.20	73.79	True	no
921	Aragonite	1.4159	1.3427	1	56.26	123.56	1.5025	1.2522	115.9	0.99	1.61	66.53	49.81	87.10	True	no
922	Aragonite	1.8354	1.5287	4	77.49	124.66	1.883	1.5173	87.965	0.86	1.84	101.03	112.07	10.48	True	no
923	Aragonite	0.94394	1.0963	4	96.06	122.83	1.192	1.1822	29.949	0.40	1.19	68.56	49.80	89.64	True	no
924	Aragonite	1.1537	1.212	2	158.27	123.95	1.6014	1.7458	94.615	0.70	1.34	132.98	94.71	73.37	True	no
925	Aragonite	0.62929	0.89512	3	232.42	123.83	1.1748	1.7224	96.174	0.44	0.84	127.11	86.30	42.74	True	no
926	Aragonite	0.62929	0.89512	2	536.33	122.75	0.95894	1.1477	19.805	0.48	1.21	67.00	164.46	71.27	True	no
927	Aragonite	3.094	1.9848	4	90.22	127.73	2.5098	1.5989	125.29	2.07	4.00	68.21	37.79	93.47	True	no
928	Aragonite	1.2586	1.2659	3	107.04	125.25	1.6817	1.7649	82.928	0.81	1.73	6.59	82.58	134.60	True	no
929	Aragonite	0.68173	0.93167	1	161.77	124.69	1.3724	2.17	85.142	0.90	2.05	135.18	120.14	89.27	True	no
930	Aragonite	0.78662	1.0008	3	187.53	124.20	1.3082	1.7088	102.62	0.61	1.14	60.43	92.19	80.89	True	no
931	Aragonite	0.94394	1.0963	0	387.11	123.94	1.2057	1.2096	78.801	0.71	0.82	95.12	66.99	88.52	True	no
932	Aragonite	1.311	1.292	3	503.68	124.92	1.567	1.4709	103.61	0.62	1.29	5.84	63.97	157.19	True	no
933	Aragonite	0.62929	0.89512	2	46.33	124.67	1.178	1.7321	135	0.32	1.20	72.83	77.62	102.12	True	no
934	Aragonite	3.9855	2.2527	5	85.49	131.64	3.6062	2.5627	103.84	0.88	1.74	107.39	53.19	9.52	True	no
935	Aragonite	0.73417	0.96684	3	176.64	125.36	1.3207	1.8658	117.83	0.41	0.75	25.70	86.61	88.36	True	no
936	Aragonite	1.5208	1.3915	7	178.76	128.48	2.5434	3.3409	79.66	1.04	1.91	70.44	111.92	73.38	True	no
937	Aragonite	1.5208	1.3915	5	184.24	126.86	1.9684	2.0011	96.991	0.64	1.07	62.66	126.14	62.14	True	no
938	Aragonite	0.73417	0.96684	1	371.79	125.14	1.1706	1.4658	43.6	0.42	0.59	82.18	46.24	97.51	True	no
939	Aragonite	0.68173	0.93167	1	410.77	124.77	0.99381	1.1378	29.71	0.47	1.57	150.00	122.62	82.40	True	no
940	Aragonite	1.311	1.292	3	541.44	126.40	1.7648	1.8657	90.492	0.66	1.40	83.23	109.29	79.57	True	no
941	Aragonite	1.3635	1.3176	7	11.12	127.58	1.9638	2.2216	68.323	0.58	1.18	116.97	120.94	44.27	True	no
942	Aragonite	1.5208	1.3915	6	15.66	127.14	1.7959	1.6656	40.91	0.83	1.64	145.44	72.58	73.23	True	no
943	Aragonite	7.5515	3.1008	10	71.09	135.82	4.6001	2.2009	101.63	1.02	2.56	129.52	153.11	20.26	True	no
944	Aragonite	0.68173	0.93167	2	100.23	125.38	1.0416	1.25	56.851	0.75	1.57	68.81	40.60	96.81	True	no
945	Aragonite	1.311	1.292	4	110.24	127.60	1.5662	1.4695	80.752	1.15	1.61	179.55	94.50	62.07	True	no
946	Aragonite	0.57685	0.85701	1	131.00	125.00	1.0952	1.633	26.565	0.00	0.00	178.82	98.23	88.95	True	no
947	Aragonite	1.5732	1.4153	2	153.90	126.57	1.6095	1.2932	120.4	0.53	1.07	135.77	96.35	73.98	True	no
948	Aragonite	0.62929	0.89512	4	181.50	126.50	1.6543	3.4157	90	0.85	1.36	125.58	119.82	105.42	True	no
949	Aragonite	0.83906	1.0336	6	235.94	126.13	1.1969	1.3409	37.411	0.77	1.87	171.81	109.05	5.20	True	no
950	Aragonite	0.57685	0.85701	2	260.64	124.91	1.0201	1.4169	164.93	0.45	1.24	79.34	93.54	44.48	True	no
951	Aragonite	1.2586	1.2659	4	307.00	126.67	1.4758	1.3591	56.776	0.55	1.37	10.49	138.43	8.64	True	no
952	Aragonite	1.3635	1.3176	4	23.12	127.31	1.3951	1.1212	142.19	0.52	1.39	24.80	80.45	112.23	True	no
953	Aragonite	4.2477	2.3256	6	31.68	128.96	3.2149	1.911	10.307	0.81	2.40	25.43	82.06	109.26	True	no
954	Aragonite	1.5208	1.3915	1	117.41	127.69	1.5383	1.2221	83.222	0.46	1.50	127.05	91.30	79.95	True	no
955	Aragonite	0.8915	1.0654	2	251.53	127.88	1.7318	2.6422	62.501	0.98	1.26	173.39	110.11	5.15	True	no
956	Aragonite	1.1013	1.1841	3	287.81	127.29	1.4003	1.3983	110.27	0.83	1.77	4.33	92.55	154.78	True	no
957	Aragonite	0.73417	0.96684	4	303.21	127.50	1.426	2.1753	89.08	0.50	1.21	1.61	82.36	4.77	True	no
958	Aragonite	0.52441	0.81713	2	311.50	126.00	1.0442	1.633	153.43	0.13	0.64	1.18	139.17	0.56	True	no
959	Aragonite	2.3598	1.7334	2	361.27	129.42	1.8704	1.1644	60.337	0.52	1.23	165.70	63.19	49.86	True	no
960	Aragonite	2.8843	1.9163	3	379.16	129.55	2.6081	1.8522	103.59	0.78	2.57	45.21	114.79	129.63	True	no
961	Aragonite	0.68173	0.93167	1	413.62	126.62	1.0094	1.1737	135	0.39	0.62	24.28	62.15	100.57	True	no
962	Aragonite	1.6781	1.4617	6	5.66	129.31	1.8355	1.5768	128.9	1.22	2.22	118.14	119.27	42.27	True	no
963	Aragonite	3.3562	2.0672	7	105.52	132.20	2.7486	1.7679	119.81	1.16	2.10	134.17	56.11	58.36	True	no
964	Aragonite	0.52441	0.81713	2	134.50	127.30	1.076	1.7339	37.534	0.83	0.83	125.06	88.57	75.13	True	no
965	Aragonite	0.73417	0.96684	3	175.00	128.36	1.2284	1.6142	108.56	0.45	0.45	12.51	85.38	68.56	True	no
966	Aragonite	1.9403	1.5718	4	230.35	129.59	1.9726	1.5751	81.058	1.61	2.57	111.93	108.63	129.75	True	no
967	Aragonite	2.9891	1.9509	5	241.82	130.02	2.8727	2.1683	175.19	1.12	2.09	31.11	7.78	140.22	True	no
968	Aragonite	1.4159	1.3427	2	284.22	129.33	1.5192	1.2802	119.74	0.42	1.06	179.21	34.91	176.48	True	no
969	Aragonite	0.52441	0.81713	3	341.00	127.50	1.0442	1.633	63.435	0.73	1.08	16.53	65.92	139.51	True	no
970	Aragonite	0.52441	0.81713	2	518.30	126.80	1.0455	1.637	18.222	0.65	0.81	62.06	104.78	37.21	True	no
971	Aragonite	2.1501	1.6546	4	97.34	129.80	1.9789	1.4305	178	0.85	1.80	4.91	80.68	132.21	True	no
972	Aragonite	0.57685	0.85701	2	131.00	128.00	1.0952	1.633	153.43	0.66	0.91	179.99	95.82	90.16	True	no
973	Aragonite	0.68173	0.93167	1	136.77	129.08	0.94401	1.0267	108.43	0.41	0.95	14.67	54.07	49.59	True	no
974	Aragonite	0.73417	0.96684	4	188.93	128.64	1.0585	1.1986	3.5625	0.80	2.11	63.05	93.89	76.65	True	no
975	Aragonite	0.57685	0.85701	2	244.18	128.18	1.2451	2.1106	135	0.87	1.35	81.85	94.28	38.24	True	no
976	Aragonite	0.99638	1.1263	3	259.79	128.74	1.2429	1.2177	14.009	0.52	0.98	171.29	109.65	5.51	True	no
977	Aragonite	1.0488	1.1556	2	272.65	129.45	1.4651	1.6075	78.805	0.38	0.75	88.23	87.72	48.82	True	no
978	Aragonite	1.6257	1.4387	2	277.61	129.61	1.4614	1.0317	107.06	0.47	1.44	1.09	144.79	4.21	True	no
979	Aragonite	1.5208	1.3915	5	309.52	129.79	2.0978	2.2728	17.575	0.55	1.35	18.05	138.01	12.65	True	no
980	Aragonite	1.2586	1.2659	5	344.42	129.63	1.3364	1.1145	26.928	0.41	0.98	153.14	86.13	58.19	True	no
981	Aragonite	1.2586	1.2659	2	508.58	128.54	1.8997	2.252	3.0679	0.65	1.32	85.34	108.56	30.61	True	no
982	Aragonite	0.52441	0.81713	0	563.10	128.70	0.85694	1.0998	30.128	0.30	0.38	91.24	170.20	94.90	True	no
983	Aragonite	1.1013	1.1841	4	16.76	132.95	2.4898	4.4211	82.703	0.90	2.46	72.21	78.01	110.49	True	no
984	Aragonite	7.4466	3.0792	7	22.86	136.81	3.7411	1.4761	124.07	1.11	3.52	13.31	103.33	110.66	True	no
985	Aragonite	2.2025	1.6746	3	61.86	131.52	2.174	1.6853	44.174	1.24	2.23	141.48	74.55	100.19	True	no
986	Aragonite	3.8282	2.2078	7	80.66	135.59	3.8664	3.067	100.43	0.91	1.92	97.57	51.98	16.91	True	no
987	Aragonite	0.94394	1.0963	1	153.00	130.72	1.6993	2.4025	128.71	0.40	1.46	4.61	75.87	103.24	True	no
988	Aragonite	1.5208	1.3915	3	291.00	132.14	1.7775	1.6316	106.29	0.71	1.24	165.52	162.92	167.90	True	no
989	Aragonite	0.68173	0.93167	0	326.77	130.23	1.1267	1.4624	70.206	0.45	1.43	163.33	70.52	40.39	True	no
990	Aragonite	0.62929	0.89512	1	385.17	129.92	1.0228	1.3056	72.535	0.58	0.58	86.93	74.83	90.84	True	no
991	Aragonite	4.7197	2.4514	5	521.51	133.24	2.7824	1.2883	152.55	0.89	2.56	140.32	60.00	15.78	True	no
992	Aragonite	0.78662	1.0008	3	527.07	129.67	1.061	1.1239	94.308	0.54	1.17	132.76	58.50	12.13	True	no
993	Aragonite	2.2025	1.6746	5	531.71	131.93	1.7664	1.1127	74.53	0.75	2.04	16.00	106.33	38.58	True	no
994	Aragonite	0.52441	0.81713	3	537.80	129.20	1.1233	1.8898	135	0.45	0.50	94.33	133.55	122.96	True	no
995	Aragonite	0.68173	0.93167	0	663.85	129.54	1.0039	1.1611	76.224	0.57	0.93	67.26	123.68	48.93	True	no
996	Aragonite	0.62929	0.89512	0	49.08	130.83	1.1493	1.6485	80.583	0.59	1.59	93.33	76.65	103.72	True	no
