Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
1928	Aragonite	3.8125	2.2032	7	162.46	168.15	3.2146	2.1288	141.05	1.28	2.85	91.47	33.88	41.77	True	no
1929	Aragonite	2	1.5958	4	165.50	165.09	1.8241	1.3067	118.82	1.24	2.53	151.67	137.97	29.61	True	no
1930	Aragonite	1.0625	1.1631	4	222.71	164.29	1.4861	1.6326	81.805	0.67	1.39	20.29	73.62	134.60	True	no
1931	Aragonite	2.1875	1.6689	5	226.63	165.31	1.8138	1.1813	78.106	1.03	2.37	88.21	41.44	94.55	True	no
1932	Aragonite	0.6875	0.9356	2	266.00	163.09	1.1491	1.5084	14.714	0.24	1.30	145.78	110.30	42.28	True	no
1933	Aragonite	1.0625	1.1631	4	277.71	164.82	1.6839	2.0959	109.97	0.51	2.13	60.62	72.68	94.41	True	no
1934	Aragonite	2.5625	1.8063	4	282.63	167.83	2.7299	2.2842	107.71	0.77	1.49	119.57	103.11	62.72	True	no
1935	Aragonite	0.875	1.0555	3	462.43	163.86	1.6552	2.4591	129.39	0.50	0.78	146.85	103.18	17.23	True	no
1936	Aragonite	2.625	1.8282	6	477.14	165.93	2.4809	1.8415	135.64	0.64	1.87	167.94	166.18	33.97	True	no
1937	Aragonite	2.5	1.7841	4	495.75	164.57	2.4773	1.928	139.56	0.60	1.64	143.83	74.86	11.81	True	no
1938	Aragonite	3.9375	2.2391	9	518.89	169.81	3.41	2.3195	113.14	0.71	2.44	36.95	49.09	62.48	True	no
1939	Aragonite	1.5	1.382	2	549.13	164.83	1.5141	1.2004	95.09	0.86	1.66	129.02	97.06	32.38	True	no
1940	Aragonite	5.25	2.5854	8	144.46	170.05	4.3873	2.8796	123.23	0.74	2.22	122.79	70.08	33.22	True	no
1941	Aragonite	1.25	1.2616	3	211.20	165.50	1.5796	1.5678	65.994	0.71	1.96	169.46	58.95	34.33	True	no
1942	Aragonite	0.6875	0.9356	4	242.18	164.18	1.1803	1.5916	146.67	0.75	1.03	85.97	118.80	22.13	True	no
1943	Aragonite	1	1.1284	6	269.56	165.31	1.436	1.6196	101.62	1.26	2.02	33.54	65.51	95.50	True	no
1944	Aragonite	0.875	1.0555	2	287.71	165.29	1.6791	2.5307	135	0.56	1.07	7.12	55.59	111.45	True	no
1945	Aragonite	0.875	1.0555	2	87.79	166.64	1.8322	3.0131	82.09	0.93	1.90	126.00	34.57	1.37	True	no
1946	Aragonite	7.25	3.0383	2	99.54	168.84	3.7646	1.5353	151.09	1.45	3.04	146.47	119.67	37.43	True	no
1947	Aragonite	0.625	0.89206	1	116.20	165.10	1.026	1.3229	153.43	0.19	0.93	35.07	32.39	98.73	True	no
1948	Aragonite	0.625	0.89206	3	152.30	165.60	1.3082	2.1506	94.764	0.32	1.12	86.77	33.78	42.55	True	no
1949	Aragonite	2.8125	1.8923	3	179.40	168.24	2.1504	1.2913	15.813	1.00	1.93	133.43	16.09	49.86	True	no
1950	Aragonite	1.125	1.1968	1	310.11	165.94	1.3537	1.2794	81.995	0.47	1.72	135.61	128.64	71.62	True	no
1951	Aragonite	2.25	1.6926	4	494.64	168.36	2.8137	2.7635	142.3	0.86	1.38	134.91	71.56	178.72	True	no
1952	Aragonite	2	1.5958	5	507.66	167.94	2.3086	2.0929	97.783	0.62	1.20	142.14	135.05	62.62	True	no
1953	Aragonite	0.75	0.97721	2	518.58	165.08	1.267	1.6811	173.36	0.93	1.55	40.29	52.64	58.30	True	no
1954	Aragonite	0.6875	0.9356	3	560.18	165.64	1.3147	1.9746	27.036	0.99	1.12	86.65	45.34	47.51	True	no
1955	Aragonite	1.6875	1.4658	2	593.00	166.48	1.5905	1.1774	55.265	1.10	1.64	128.60	87.16	35.59	True	no
1956	Aragonite	0.875	1.0555	2	80.86	167.64	1.6835	2.544	103.14	0.40	0.56	125.48	99.29	2.45	True	no
1957	Aragonite	0.875	1.0555	3	154.71	167.71	1.4033	1.7675	104.18	0.58	0.94	104.46	39.62	32.36	True	no
1958	Aragonite	1.8125	1.5191	1	203.21	168.45	2.0959	1.9034	60.071	0.96	2.54	20.55	78.05	158.04	True	no
1959	Aragonite	1.125	1.1968	2	265.22	167.22	1.4733	1.5154	92.884	0.44	0.66	158.91	99.02	51.79	True	no
1960	Aragonite	0.6875	0.9356	1	405.64	165.91	1.1137	1.4169	164.93	0.57	1.53	102.89	32.75	11.56	True	no
1961	Aragonite	1.125	1.1968	2	445.94	166.44	1.2389	1.0715	155.44	0.64	1.10	140.15	112.38	21.40	True	no
1962	Aragonite	2.3125	1.7159	5	451.54	169.03	2.5434	2.197	135.87	0.61	2.16	10.20	14.88	121.62	True	no
1963	Aragonite	1.8125	1.5191	4	525.93	169.17	2.3439	2.3807	118.28	0.61	0.98	122.90	103.70	41.37	True	no
1964	Aragonite	0.75	0.97721	3	578.08	166.83	1.2547	1.6485	80.583	0.49	0.83	71.90	52.16	50.39	True	no
1965	Aragonite	1.625	1.4384	3	122.42	168.31	1.5192	1.1154	57.87	0.75	1.67	34.84	30.86	98.94	True	no
1966	Aragonite	2.4375	1.7617	5	213.59	170.18	2.1791	1.53	78.578	1.48	2.31	60.82	43.11	119.70	True	no
1967	Aragonite	0.8125	1.0171	4	243.08	167.69	1.2649	1.5466	62.287	0.57	1.05	103.69	49.92	77.12	True	no
1968	Aragonite	0.8125	1.0171	4	273.69	167.77	1.1679	1.3185	97.973	0.74	1.89	74.65	72.19	78.46	True	no
1969	Aragonite	0.9375	1.0925	3	293.80	168.07	1.1023	1.018	108.43	0.60	0.71	170.60	117.35	61.72	True	no
1970	Aragonite	0.625	0.89206	2	404.30	167.90	1.2808	2.0616	142.13	0.33	1.22	125.00	147.99	11.18	True	no
1971	Aragonite	11.75	3.8679	10	489.71	175.36	5.2931	1.8727	147	1.09	3.01	126.79	54.06	13.05	True	no
1972	Aragonite	1	1.1284	3	512.63	167.56	1.2617	1.2502	113.74	0.69	1.98	93.26	89.45	41.16	True	no
1973	Aragonite	2.125	1.6449	3	536.71	170.03	2.2545	1.8787	96.827	0.94	1.40	73.39	59.55	47.80	True	no
1974	Aragonite	2.3125	1.7159	4	580.38	171.05	2.3904	1.9407	86.631	0.59	1.62	82.98	58.24	45.29	True	no
1975	Aragonite	1.0625	1.1631	2	111.94	168.59	1.3218	1.2914	106.35	0.60	1.47	138.25	110.77	38.00	True	no
1976	Aragonite	1.125	1.1968	7	286.83	169.89	1.8695	2.44	87.4	0.95	1.81	134.15	81.08	36.91	True	no
1977	Aragonite	1	1.1284	2	324.25	169.06	1.2019	1.1346	110.82	0.70	1.23	51.95	89.85	152.87	True	no
1978	Aragonite	0.6875	0.9356	2	327.45	168.64	1.3141	1.9727	131.2	0.22	1.20	14.73	143.75	139.64	True	no
1979	Aragonite	2.3125	1.7159	4	470.00	170.89	2.7172	2.5076	128.18	0.93	1.52	133.03	107.61	5.59	True	no
1980	Aragonite	6	2.764	8	549.69	171.99	3.6431	1.7373	152.93	1.12	2.27	2.83	36.19	117.41	True	no
1981	Aragonite	2.625	1.8282	6	560.19	170.40	2.1314	1.3592	59.191	0.81	1.46	128.00	97.52	32.39	True	no
1982	Aragonite	2.4375	1.7617	4	586.77	169.69	2.1679	1.5144	138.14	0.70	1.75	131.18	83.56	39.47	True	no
1983	Aragonite	3.5	2.111	3	615.04	169.61	1.7857	1.431	84.302	0.67	1.35	71.97	44.05	64.73	True	edge
1984	Aragonite	1.25	1.2616	2	114.80	171.85	1.7605	1.9475	86.866	0.79	1.53	58.85	37.77	86.36	True	no
1985	Aragonite	1.625	1.4384	5	128.19	170.92	1.6767	1.3587	82.364	0.89	1.99	74.61	46.41	52.00	True	no
1986	Aragonite	3.125	1.9947	8	155.20	171.60	3.4626	3.0133	155.5	0.96	2.11	162.93	145.66	37.90	True	no
1987	Aragonite	1.875	1.5451	4	171.87	171.80	2.2347	2.0919	106.88	0.73	2.23	131.23	88.70	18.14	True	no
1988	Aragonite	2.375	1.7389	2	205.26	171.95	2.5233	2.1056	39.613	0.50	1.74	25.32	68.29	156.54	True	no
1989	Aragonite	2	1.5958	4	219.81	171.31	2.0835	1.7047	125.93	1.07	1.51	95.14	33.32	89.20	True	no
1990	Aragonite	0.8125	1.0171	3	230.23	169.77	1.2059	1.4057	135	0.30	0.56	179.27	86.14	31.16	True	no
1991	Aragonite	0.75	0.97721	3	266.92	170.33	1.3093	1.7953	56.664	0.27	0.42	40.67	64.13	106.44	True	no
1992	Aragonite	1.1875	1.2296	4	270.63	170.26	1.4229	1.339	92.498	1.36	2.63	17.21	69.58	112.49	True	no
1993	Aragonite	1.0625	1.1631	5	290.76	169.88	1.4944	1.6507	129.23	0.34	0.93	57.28	57.51	72.70	True	no
1994	Aragonite	1.0625	1.1631	3	457.41	169.29	1.2962	1.2419	0.3183	0.67	1.46	16.89	17.52	116.87	True	no
1995	Aragonite	2.875	1.9133	1	531.83	173.39	2.6224	1.8787	67.552	0.74	1.46	77.89	58.02	51.72	True	no
1996	Aragonite	1.375	1.3231	3	564.73	170.91	1.6755	1.6035	80.367	0.66	1.80	2.38	36.19	115.40	True	no
1997	Aragonite	3.25	2.0342	5	133.81	175.12	2.7797	1.8673	103.64	1.00	2.39	24.15	30.23	89.16	True	no
1998	Aragonite	1.25	1.2616	4	136.50	171.70	1.757	1.9397	104.53	0.92	1.46	5.47	30.89	107.21	True	no
1999	Aragonite	0.75	0.97721	4	227.08	170.42	1.3515	1.9127	118.3	0.78	0.78	43.36	43.49	128.35	True	no
2000	Aragonite	0.75	0.97721	2	296.67	170.92	1.0878	1.2391	109.05	0.30	1.37	57.01	65.41	74.55	True	no
2001	Aragonite	0.6875	0.9356	1	309.64	170.55	1.0047	1.1531	71.565	0.68	0.75	73.65	84.58	73.10	True	no
2002	Aragonite	0.75	0.97721	1	362.83	170.17	1.2046	1.5196	178.09	0.40	1.36	76.18	119.00	154.29	True	no
2003	Aragonite	2.3125	1.7159	3	445.11	172.11	1.8723	1.1906	37.412	0.68	2.19	145.86	116.29	14.56	True	no
2004	Aragonite	5.75	2.7058	7	513.45	174.95	3.4572	1.6325	90.723	0.91	2.27	39.39	47.98	64.62	True	no
2005	Aragonite	1.125	1.1968	3	523.83	171.61	1.6165	1.8242	96.782	0.47	1.27	8.36	40.56	99.79	True	no
2006	Aragonite	0.9375	1.0925	2	555.40	170.40	1.1701	1.1471	45	0.34	1.19	160.77	136.34	66.24	True	no
2007	Aragonite	4.8125	2.4754	6	605.09	175.30	3.5303	2.0339	88.622	0.80	2.17	132.31	161.18	170.11	True	no
2008	Aragonite	0.875	1.0555	3	118.14	172.07	1.1411	1.1687	63.435	0.62	1.26	83.57	94.79	37.52	True	no
2009	Aragonite	0.75	0.97721	3	224.67	172.83	1.6996	3.025	72.368	0.33	0.74	133.42	40.73	51.52	True	no
2010	Aragonite	4.625	2.4267	4	246.91	176.32	4.0623	2.8023	112.84	1.41	3.31	112.24	33.01	84.34	True	no
2011	Aragonite	1.625	1.4384	3	274.88	173.27	1.7584	1.4945	109.35	0.94	1.38	133.79	86.98	66.69	True	no
2012	Aragonite	0.625	0.89206	1	408.00	171.20	1.0033	1.2649	90	0.17	0.84	136.88	147.94	23.90	True	no
2013	Aragonite	0.625	0.89206	0	418.20	171.00	1.0033	1.2649	90	0.87	1.09	73.43	43.06	27.03	True	no
2014	Aragonite	18	4.7873	17	474.92	182.43	11	5.2795	145.8	1.61	4.26	82.96	9.38	57.53	True	no
2015	Aragonite	0.875	1.0555	3	583.71	172.50	1.5921	2.2753	90	0.53	1.59	177.11	140.57	70.63	True	no
2016	Aragonite	4.3125	2.3433	6	140.52	178.81	3.5814	2.336	91.858	1.47	3.06	26.23	26.53	90.83	True	no
2017	Aragonite	2.25	1.6926	4	152.47	175.61	2.6207	2.3973	131.64	0.86	1.68	50.98	30.07	85.24	True	no
2018	Aragonite	9.5625	3.4893	9	177.57	181.52	5.1333	2.1643	82.851	1.84	4.81	109.34	73.02	71.51	True	no
2019	Aragonite	5.9375	2.7495	5	240.73	177.55	3.6447	1.7572	122.15	1.14	1.81	111.89	37.11	84.60	True	no
2020	Aragonite	0.625	0.89206	5	289.50	172.70	1.1746	1.7339	142.47	0.24	1.22	133.86	84.37	48.47	True	no
2021	Aragonite	0.625	0.89206	5	293.70	172.70	1.0053	1.27	45	0.33	0.80	58.98	55.72	74.61	True	no
2022	Aragonite	1.1875	1.2296	0	318.16	173.00	1.464	1.4175	130.07	1.04	1.66	7.16	53.99	79.37	True	no
2023	Aragonite	0.8125	1.0171	2	326.23	172.54	1.4294	1.975	52.18	1.06	1.46	125.84	28.68	97.72	True	no
2024	Aragonite	1.0625	1.1631	4	479.12	173.59	1.5787	1.8423	117.21	0.95	1.74	122.86	75.98	12.63	True	no
2025	Aragonite	3.375	2.073	5	543.98	175.93	3.3584	2.6246	141.49	0.63	1.92	171.14	149.35	61.42	True	no
2026	Aragonite	4.125	2.2917	4	168.05	175.91	3.4922	2.322	142.39	1.51	3.20	128.49	89.82	22.04	True	no
2027	Aragonite	4.8125	2.4754	6	188.30	175.94	3.2062	1.6776	169.88	0.93	2.28	117.12	30.16	89.61	True	no
2028	Aragonite	0.8125	1.0171	3	230.69	173.00	1.2911	1.6113	90	0.43	0.95	173.52	80.41	27.49	True	no
2029	Aragonite	0.6875	0.9356	1	363.00	172.82	1.0887	1.354	90	0.23	0.87	165.47	22.82	102.24	True	no
2030	Aragonite	5.0625	2.5389	6	503.23	177.37	3.3966	1.7898	129.88	0.88	2.20	145.02	110.72	5.51	True	no
2031	Aragonite	1.5	1.382	2	613.96	175.00	1.7343	1.5749	118.98	0.69	1.13	130.11	85.59	36.31	True	no
2032	Aragonite	0.6875	0.9356	4	130.09	175.00	1.1491	1.5084	75.286	0.54	0.90	48.09	30.90	67.42	True	no
2033	Aragonite	3	1.9544	4	145.79	178.60	2.9689	2.3077	115.29	0.81	2.17	130.22	112.25	27.92	True	no
2034	Aragonite	0.9375	1.0925	2	157.33	175.93	1.4054	1.6546	105.61	0.43	1.11	104.48	39.27	32.06	True	no
2035	Aragonite	0.875	1.0555	2	211.07	175.14	1.1338	1.154	116.57	0.57	1.37	177.24	85.68	30.89	True	no
2036	Aragonite	2.0625	1.6205	5	219.52	176.39	2.1432	1.7491	145.84	0.67	1.70	177.91	85.08	29.28	True	no
2037	Aragonite	0.875	1.0555	1	255.36	174.43	1.2434	1.3877	157.63	0.12	0.76	28.41	68.02	119.38	True	no
2038	Aragonite	1.5625	1.4105	5	281.92	175.64	2.2943	2.6458	40.437	1.10	2.32	27.14	72.93	85.01	True	no
2039	Aragonite	1.8125	1.5191	4	453.38	175.48	1.9685	1.6791	140.29	0.59	1.30	144.39	113.27	18.55	True	no
2040	Aragonite	1.5	1.382	4	475.75	175.46	1.5433	1.2471	114.52	0.67	1.23	123.88	43.94	8.88	True	no
2041	Aragonite	1	1.1284	1	488.56	174.63	1.2617	1.2502	156.26	0.44	0.88	3.53	15.11	129.15	True	no
2042	Aragonite	3.3125	2.0537	3	75.36	180.08	3.88	3.5695	120.82	1.29	2.08	121.76	99.70	1.18	True	no
2043	Aragonite	7.9375	3.179	6	121.73	179.71	3.8269	1.4491	49.436	0.99	3.02	74.98	38.71	74.74	True	no
2044	Aragonite	5.0625	2.5389	5	199.99	178.52	2.9728	1.371	168.09	1.12	1.94	37.35	52.92	152.43	True	no
2045	Aragonite	1.8125	1.5191	3	233.93	177.76	1.8228	1.4397	87.53	1.08	1.67	137.57	47.09	59.86	True	no
2046	Aragonite	1.8125	1.5191	4	283.79	178.97	2.6173	2.9683	63.18	0.80	2.25	50.84	88.33	93.00	True	no
2047	Aragonite	0.9375	1.0925	4	288.07	175.80	1.3448	1.5151	75.281	0.75	1.33	140.67	79.43	54.00	True	no
2048	Aragonite	1.0625	1.1631	4	291.00	177.35	1.6293	1.9623	84.038	0.51	0.92	75.66	52.61	83.18	True	no
2049	Aragonite	3.3125	2.0537	5	560.11	177.98	2.2786	1.2311	61.955	0.84	1.86	71.17	32.48	44.93	True	no
2050	Aragonite	1.5	1.382	5	215.00	177.75	1.7046	1.5214	149.13	0.41	0.73	128.42	35.35	57.19	True	no
2051	Aragonite	1.5625	1.4105	4	229.48	177.28	1.6021	1.2901	43.804	0.68	1.18	150.65	43.01	47.22	True	no
2052	Aragonite	1.5	1.382	3	253.00	177.92	2.1363	2.3895	135.51	0.67	1.12	99.58	53.54	90.12	True	no
2053	Aragonite	0.875	1.0555	2	268.86	177.00	1.2942	1.5033	108.94	0.96	1.11	108.04	71.16	81.88	True	no
2054	Aragonite	0.8125	1.0171	0	300.08	176.85	1.1747	1.3339	106.24	0.21	0.34	53.15	65.68	82.24	True	no
2055	Aragonite	1	1.1284	3	447.31	176.75	1.2752	1.2773	153.57	0.48	0.76	125.31	56.93	15.84	True	no
2056	Aragonite	1.5	1.382	4	459.63	178.50	2.233	2.6109	128.22	0.77	1.18	129.28	54.11	20.32	True	no
2057	Aragonite	1.1875	1.2296	3	509.58	178.21	2.2055	3.2171	110.24	0.66	1.18	93.96	89.01	43.12	True	no
2058	Aragonite	0.8125	1.0171	3	524.92	177.00	1.2843	1.5944	128.8	0.19	0.94	77.45	57.37	51.18	True	no
2059	Aragonite	0.8125	1.0171	3	550.69	176.69	1.1988	1.3893	88.679	0.68	1.51	129.51	96.12	32.25	True	no
2060	Aragonite	0.75	0.97721	1	260.17	178.08	1.2981	1.7645	77.226	0.24	1.01	46.50	58.97	111.98	True	no
2061	Aragonite	1.6875	1.4658	6	273.96	178.96	2.1331	2.1178	28.949	0.69	1.48	165.37	100.57	68.55	True	no
2062	Aragonite	2.75	1.8712	3	538.64	178.95	2.1215	1.2854	161.89	0.76	1.79	58.29	64.19	46.96	True	no
2063	Aragonite	1.125	1.1968	3	575.17	178.39	1.3233	1.2225	170.13	1.00	1.56	125.87	107.32	40.59	True	no
2064	Aragonite	0.6875	0.9356	2	99.73	178.82	1.0087	1.1624	140.31	0.63	1.59	98.78	57.72	40.48	True	no
2065	Aragonite	6.0625	2.7783	6	208.15	182.94	3.3769	1.4773	23.914	1.57	2.68	143.19	25.96	56.49	True	no
2066	Aragonite	0.75	0.97721	2	442.75	179.25	1.2771	1.7081	121.22	0.54	0.64	44.83	113.06	34.09	True	no
2067	Aragonite	6.4375	2.8629	7	521.78	186.72	5.2451	3.3565	115.67	0.87	2.72	127.17	128.07	41.97	True	no
2068	Aragonite	2.3125	1.7159	5	523.65	182.03	2.4391	2.0206	94.517	0.68	1.84	42.65	36.84	60.81	True	no
2069	Aragonite	3.3125	2.0537	3	596.60	181.40	2.9704	2.092	39.213	0.99	1.65	35.06	35.57	85.23	True	no
2070	Aragonite	2.25	1.6926	3	609.50	181.50	2.6571	2.4644	90	0.60	1.69	138.05	113.90	39.97	True	no
2071	Aragonite	8.625	3.3139	5	75.62	191.01	6.5792	3.9416	118.79	0.58	1.70	127.74	99.68	174.10	True	no
2072	Aragonite	9.375	3.4549	9	135.35	188.52	4.918	2.0263	121.05	1.10	2.89	45.46	38.38	94.99	True	no
2073	Aragonite	2.375	1.7389	6	225.03	181.08	1.7593	1.0235	66.173	0.83	1.97	10.40	83.00	147.51	True	no
2074	Aragonite	0.625	0.89206	2	250.80	179.00	1.0033	1.2649	90	0.37	0.61	32.70	74.32	121.90	True	no
2075	Aragonite	0.625	0.89206	4	268.00	180.00	1.174	1.7321	135	0.47	0.79	84.53	69.13	80.68	True	no
2076	Aragonite	1.3125	1.2927	5	445.76	180.76	1.7421	1.8161	88.637	0.71	1.48	118.68	61.57	32.90	True	no
2077	Aragonite	0.875	1.0555	1	480.50	179.00	1.4372	1.854	180	0.44	1.31	123.30	43.80	8.97	True	no
2078	Aragonite	4.5625	2.4102	4	104.27	184.40	3.2017	1.7646	76.149	0.95	2.33	10.94	34.01	108.16	True	no
2079	Aragonite	5.75	2.7058	7	151.78	185.08	3.0629	1.2814	53.589	1.14	2.60	24.50	23.69	94.63	True	no
2080	Aragonite	0.75	0.97721	3	277.75	181.25	1.2771	1.7081	121.22	0.36	0.68	160.67	82.84	71.11	True	no
2081	Aragonite	1.375	1.3231	4	289.45	181.91	1.4352	1.1766	58.791	0.70	1.08	1.96	67.48	116.96	True	no
2082	Aragonite	0.8125	1.0171	4	450.31	180.62	1.2663	1.5501	113.77	0.59	1.62	39.37	27.57	105.88	True	no
2083	Aragonite	3.375	2.073	6	457.89	183.09	3.0066	2.1036	130.39	0.89	1.78	141.15	117.97	5.37	True	no
2084	Aragonite	0.9375	1.0925	3	529.20	181.47	1.8135	2.7552	139.02	0.50	1.42	55.77	60.07	49.85	True	no
2085	Aragonite	1.875	1.5451	4	552.27	182.10	2.087	1.8245	100.42	0.62	2.12	87.86	76.87	31.45	True	no
2086	Aragonite	3.5625	2.1298	5	569.53	183.49	2.7175	1.6281	52.739	1.14	2.28	66.33	33.02	46.97	True	no
2087	Aragonite	1.625	1.4384	6	187.50	184.35	2.1429	2.2195	118.88	0.93	1.78	172.42	136.07	69.04	True	no
2088	Aragonite	0.75	0.97721	3	188.67	181.33	1.2861	1.7321	135	0.67	1.61	77.78	57.10	50.98	True	no
2089	Aragonite	1.5625	1.4105	4	193.72	181.96	1.7736	1.5811	171.87	0.61	1.39	137.91	30.79	70.04	True	no
2090	Aragonite	1.3125	1.2927	5	219.10	182.19	1.5915	1.5157	40.774	0.80	1.71	147.66	25.45	50.31	True	no
2091	Aragonite	0.75	0.97721	4	265.25	182.00	1.0963	1.2587	113.42	0.46	0.55	164.81	80.64	60.05	True	no
2092	Aragonite	1.4375	1.3529	2	441.70	183.35	1.5585	1.327	95.655	0.43	0.55	130.71	122.90	13.39	True	no
2093	Aragonite	1.625	1.4384	4	466.38	182.73	2.7316	3.6064	148.98	0.77	1.53	138.46	109.88	8.16	True	no
2094	Aragonite	0.8125	1.0171	3	484.62	182.31	1.3274	1.7032	98.964	0.58	0.98	122.36	43.67	9.58	True	no
2095	Aragonite	1.625	1.4384	3	488.58	183.31	1.8788	1.706	142.44	0.35	0.98	111.34	13.06	17.85	True	no
2096	Aragonite	5.875	2.735	5	562.85	188.03	3.9225	2.0568	87.757	1.82	2.83	80.38	40.47	68.73	True	no
2097	Aragonite	1.25	1.2616	5	577.05	183.15	1.7906	2.0145	81.235	0.78	1.35	138.45	84.85	42.91	True	no
2098	Aragonite	2.6875	1.8498	4	604.53	184.16	3.1035	2.8149	138.16	0.72	1.49	146.64	45.47	174.50	True	no
2099	Aragonite	1.1875	1.2296	2	157.63	183.89	1.6636	1.8305	94.953	1.06	1.82	37.15	28.26	88.12	True	no
2100	Aragonite	1.0625	1.1631	3	183.71	183.29	1.3847	1.4173	63.722	1.06	2.63	159.12	92.70	62.83	True	no
2101	Aragonite	1.5	1.382	5	231.71	182.21	2.2218	2.5848	8.3451	1.10	2.09	5.25	110.88	150.03	True	no
2102	Aragonite	1.5	1.382	4	260.67	183.25	1.6463	1.4191	61.287	0.76	1.79	158.66	70.59	58.15	True	no
2103	Aragonite	0.8125	1.0171	2	453.31	183.46	1.3303	1.7106	122.85	0.52	1.20	34.46	18.87	101.18	True	no
2104	Aragonite	3.6875	2.1668	5	502.51	184.88	3.5966	2.7551	159.58	0.89	2.53	138.69	131.70	2.96	True	no
2105	Aragonite	1.1875	1.2296	5	509.89	183.89	1.9348	2.4758	117.82	0.51	0.94	134.53	67.65	2.33	True	no
2106	Aragonite	7.25	3.0383	6	545.03	187.78	3.7251	1.5032	63.964	0.83	2.02	83.59	80.32	35.24	True	no
2107	Aragonite	0.9375	1.0925	3	269.07	183.53	1.3031	1.4226	151.68	0.79	1.12	2.97	95.38	114.66	True	no
2108	Aragonite	1.4375	1.3529	3	275.26	184.43	1.4642	1.1714	39.056	0.31	0.77	170.75	85.32	79.34	True	no
2109	Aragonite	0.8125	1.0171	2	293.62	183.38	1.1019	1.1737	45	0.13	0.28	5.01	76.62	120.69	True	no
2110	Aragonite	2.3125	1.7159	4	448.51	186.05	2.1849	1.6213	91.003	0.93	2.02	60.90	22.19	71.24	True	no
2111	Aragonite	3.5	2.111	7	530.88	187.23	3.5236	2.7861	137.92	0.88	1.87	154.64	136.13	73.78	True	no
2112	Aragonite	0.875	1.0555	3	535.71	183.64	1.1842	1.2587	54.485	0.73	1.07	55.01	61.20	49.57	True	no
2113	Aragonite	0.8125	1.0171	2	555.46	183.54	1.179	1.3438	101.93	0.71	0.91	28.45	32.49	70.73	True	no
2114	Aragonite	3.5625	2.1298	4	587.75	185.21	3.1513	2.1894	152.77	0.93	2.07	132.42	104.20	36.91	True	no
2115	Aragonite	5.625	2.6762	6	87.78	189.02	3.2231	1.4505	139.35	1.01	1.75	121.91	35.01	2.21	True	no
2116	Aragonite	1.125	1.1968	2	123.72	185.83	1.7515	2.1418	81.163	0.54	1.33	0.47	51.78	130.94	True	no
2117	Aragonite	0.625	0.89206	2	129.50	184.40	1.1333	1.614	112.74	0.67	1.31	156.42	106.87	40.86	True	no
2118	Aragonite	1.1875	1.2296	1	241.00	184.68	1.3529	1.2106	90	0.91	1.36	29.54	65.35	151.09	True	no
2119	Aragonite	4.625	2.4267	7	468.36	187.92	3.9558	2.6573	155.75	0.98	2.95	133.05	54.36	6.73	True	no
2120	Aragonite	2.6875	1.8498	3	126.40	189.98	3.1485	2.897	89.149	1.98	3.33	160.75	114.29	46.40	True	no
2121	Aragonite	3.3125	2.0537	6	145.00	191.75	3.8918	3.5912	100.04	1.03	3.31	127.40	113.59	28.68	True	no
2122	Aragonite	1.4375	1.3529	4	196.00	186.00	1.4898	1.2127	45	0.90	2.26	10.39	47.27	97.15	True	no
2123	Aragonite	2	1.5958	5	201.47	188.69	2.1432	1.8038	107.42	0.90	2.12	10.15	46.85	102.40	True	no
2124	Aragonite	0.75	0.97721	5	228.50	185.50	0.97721	1	90	0.51	0.76	37.53	54.87	144.88	True	no
2125	Aragonite	1.0625	1.1631	4	232.06	186.24	1.5231	1.7148	71.663	0.80	1.23	109.75	28.81	86.53	True	no
2126	Aragonite	2	1.5958	4	263.97	187.72	2.3163	2.1069	100.99	0.81	1.99	167.44	68.90	53.54	True	no
2127	Aragonite	0.75	0.97721	2	282.42	185.75	1.1186	1.3103	32.067	0.11	0.28	163.81	77.18	76.02	True	no
2128	Aragonite	0.875	1.0555	5	291.43	186.50	1.4086	1.781	114.33	0.89	1.36	73.28	57.32	65.80	True	no
2129	Aragonite	1.0625	1.1631	3	516.18	186.71	1.9375	2.7749	110.1	0.63	1.06	59.96	42.26	49.43	True	no
2130	Aragonite	3.75	2.1851	5	109.38	193.08	4.6039	4.4392	93.206	1.02	1.90	136.66	111.09	33.67	True	no
2131	Aragonite	2.9375	1.9339	4	214.45	188.17	2.8196	2.1256	8.6659	0.84	3.01	146.89	29.98	63.05	True	no
2132	Aragonite	0.6875	0.9356	3	216.00	185.36	1.8391	3.8638	180	0.44	0.48	48.75	54.15	145.92	True	no
2133	Aragonite	0.75	0.97721	3	271.25	187.25	1.2771	1.7081	58.776	0.24	0.36	114.12	64.85	71.65	True	no
2134	Aragonite	1.375	1.3231	5	288.27	187.77	2.0835	2.4796	110.51	0.44	0.96	72.17	52.86	63.63	True	no
2135	Aragonite	1	1.1284	3	536.88	187.56	1.4404	1.6296	85.203	0.63	1.86	94.52	102.08	43.13	True	no
2136	Aragonite	4	2.2568	5	571.23	190.17	2.9613	1.7219	53.884	1.60	3.75	174.30	122.08	47.58	True	no
2137	Aragonite	0.625	0.89206	3	581.80	186.90	1.1939	1.7912	69.379	0.11	0.55	135.29	78.19	42.21	True	no
