Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
2144	Aragonite	1.08	1.1726	2	231.75	218.92	1.5949	1.8497	85.163	0.42	0.72	94.72	29.91	144.98	True	no
2145	Aragonite	0.99	1.1227	2	260.45	218.55	1.6443	2.145	152.25	0.44	1.55	158.06	153.77	18.95	True	no
2146	Aragonite	0.9	1.0705	1	320.70	218.20	1.3354	1.5562	129.12	0.39	1.17	110.65	152.27	177.31	True	no
2147	Aragonite	1.62	1.4362	1	324.06	219.22	1.7552	1.4936	53.392	0.20	0.40	93.24	129.07	8.46	True	no
2148	Aragonite	1.8	1.5139	2	386.95	219.50	1.7273	1.3018	134.92	0.63	1.14	35.58	43.39	97.61	True	no
2149	Aragonite	1.17	1.2205	5	401.77	219.23	1.476	1.4624	70.206	0.36	1.15	19.93	145.43	142.94	True	no
2150	Aragonite	8.46	3.282	8	412.28	223.72	5.2209	5.061	47.129	0.71	1.53	44.88	84.67	145.69	True	edge
2151	Aragonite	1.35	1.3111	2	33.33	219.80	1.5514	1.4003	117.38	0.67	1.66	105.69	2.88	104.70	True	no
2152	Aragonite	0.9	1.0705	3	180.70	220.00	1.719	2.5787	76.645	0.56	1.34	102.60	28.62	1.51	True	no
2153	Aragonite	1.71	1.4755	1	315.11	220.00	1.7259	1.3681	150.73	0.43	0.63	129.30	44.42	12.80	True	no
2154	Aragonite	1.08	1.1726	6	398.17	219.42	1.2409	1.1198	176.54	0.23	0.55	120.35	42.75	108.50	True	no
2155	Aragonite	0.9	1.0705	4	407.00	219.80	1.2039	1.2649	90	0.11	0.27	55.40	121.51	131.50	True	no
2156	Aragonite	0.9	1.0705	1	413.00	219.80	1.6706	2.4354	64.33	0.28	0.61	50.59	64.26	148.74	True	no
2157	Calcite	6.75	2.9316	4	65.79	224.31	3.2773	1.2497	94.361	0.87	2.73	32.81	113.02	17.45	True	no
2158	Aragonite	0.99	1.1227	2	183.09	220.09	1.3673	1.4832	45	0.51	0.53	171.56	25.24	10.96	True	no
2159	Aragonite	1.62	1.4362	4	218.17	220.61	1.7116	1.4203	138.46	0.07	0.64	39.71	117.04	142.12	True	no
2160	Aragonite	1.62	1.4362	5	223.94	221.50	1.5214	1.1222	62.709	0.23	0.43	38.72	156.02	17.89	True	no
2161	Aragonite	1.17	1.2205	3	260.00	221.00	2.1704	3.1623	135	0.74	0.86	131.67	39.30	12.56	True	no
2162	Aragonite	0.9	1.0705	3	263.60	220.90	1.251	1.3657	132.25	0.38	0.95	106.83	79.02	11.08	True	no
2163	Aragonite	1.62	1.4362	4	281.28	220.78	1.6461	1.3137	171.88	0.36	0.88	94.42	120.57	18.02	True	no
2164	Aragonite	1.17	1.2205	0	296.31	220.69	1.5489	1.6105	68.062	0.22	0.35	108.61	168.66	18.21	True	no
2165	Aragonite	2.25	1.6926	3	309.76	222.20	2.1321	1.5868	124.28	0.45	1.18	110.44	129.89	178.94	True	no
2166	Aragonite	1.53	1.3957	2	381.06	221.53	1.9806	2.0138	111.21	0.71	1.54	1.46	60.25	84.83	True	no
2167	Aragonite	1.17	1.2205	4	393.31	221.38	2.2914	3.5245	58.153	0.84	1.18	172.91	75.95	121.66	True	no
2168	Aragonite	1.08	1.1726	0	10.25	221.58	1.3423	1.3103	57.933	0.54	0.85	29.10	21.64	1.54	True	no
2169	Aragonite	1.44	1.3541	3	255.94	222.13	1.568	1.3409	37.411	0.20	0.54	90.24	91.74	84.18	True	no
2170	Aragonite	2.97	1.9446	3	269.67	222.73	2.3174	1.4202	135.35	0.52	1.32	135.75	63.22	54.87	True	no
2171	Aragonite	1.44	1.3541	1	333.88	221.69	1.6175	1.427	40.689	0.58	0.85	95.07	91.95	64.88	True	no
2172	Aragonite	0.99	1.1227	2	390.91	221.36	1.3364	1.4169	74.929	0.49	0.77	118.50	109.03	117.98	True	no
2173	Aragonite	1.44	1.3541	4	395.38	222.88	1.7063	1.5879	70.573	0.28	0.61	164.46	64.67	70.71	True	no
2174	Aragonite	2.16	1.6584	2	416.83	222.00	1.6389	1.9533	51.768	0.38	0.74	64.53	62.55	145.96	True	edge
2175	Aragonite	1.26	1.2666	1	27.86	223.00	1.553	1.5033	71.063	0.44	1.72	130.88	9.61	137.22	True	no
2176	Aragonite	0.99	1.1227	1	42.64	221.91	1.3364	1.4169	164.93	0.40	0.90	108.00	20.99	12.06	True	no
2177	Aragonite	1.35	1.3111	1	213.53	223.33	1.4777	1.2704	114.98	0.55	0.92	114.61	149.22	177.67	True	no
2178	Calcite	1.62	1.4362	1	368.39	223.06	1.7173	1.4298	94.897	0.39	0.82	106.53	62.18	71.44	True	no
2179	Aragonite	1.44	1.3541	2	30.44	224.50	1.5554	1.3195	69.095	0.38	0.84	18.50	161.36	152.00	True	no
2180	Aragonite	0.99	1.1227	4	220.82	223.82	1.1441	1.0385	45	0.40	0.53	138.21	139.92	141.09	True	no
2181	Aragonite	1.17	1.2205	2	241.62	223.92	1.5135	1.5376	83.421	0.37	0.77	134.13	77.57	38.53	True	no
2182	Aragonite	0.9	1.0705	3	252.80	224.10	1.4327	1.7912	110.62	0.11	0.56	79.12	123.85	88.71	True	no
2183	Aragonite	1.98	1.5878	4	275.45	223.41	2.0066	1.5972	5.251	0.37	1.03	127.35	76.81	98.39	True	no
2184	Aragonite	1.08	1.1726	2	288.75	223.75	1.2806	1.1926	79.722	0.19	0.77	173.36	170.16	116.11	True	no
2185	Aragonite	1.26	1.2666	2	301.64	224.36	1.5934	1.5826	61.384	0.44	0.52	60.55	92.47	83.72	True	no
2186	Aragonite	1.35	1.3111	2	307.13	224.40	1.6888	1.6593	117.06	0.26	0.67	136.46	134.38	62.71	True	no
2187	Calcite	4.14	2.2959	2	363.91	226.63	2.6769	1.3594	84.463	0.75	1.31	127.76	49.68	8.20	True	no
2188	Aragonite	1.26	1.2666	1	378.93	223.93	1.4472	1.3055	121.51	0.38	0.88	56.03	74.92	65.29	True	no
2189	Aragonite	1.53	1.3957	5	398.94	225.41	1.9344	1.9208	95.811	0.63	1.02	149.81	39.80	106.78	True	no
2190	Aragonite	2.79	1.8848	6	404.19	225.23	2.2216	1.3893	63.041	1.19	2.99	92.45	57.29	132.73	True	no
2191	Aragonite	1.08	1.1726	3	407.92	223.83	1.5056	1.6485	99.417	0.58	0.80	162.37	58.20	73.99	True	no
2192	Aragonite	1.17	1.2205	0	206.08	224.38	1.3991	1.3141	142.16	0.59	0.71	99.79	143.70	13.92	True	no
2193	Aragonite	1.71	1.4755	3	232.68	225.68	1.7996	1.4875	100.23	0.34	0.66	176.88	77.22	112.10	True	no
2194	Aragonite	0.99	1.1227	2	244.64	224.55	1.1835	1.1113	20.994	0.40	0.55	78.38	57.84	147.55	True	no
2195	Aragonite	1.26	1.2666	4	280.71	224.36	1.421	1.2587	125.51	0.54	0.88	75.78	59.13	17.00	True	no
2196	Aragonite	1.08	1.1726	3	285.08	223.75	1.5949	1.8497	175.16	0.23	0.68	96.02	88.66	52.26	True	no
2197	Aragonite	1.35	1.3111	1	335.13	225.07	1.4583	1.2373	103.7	0.28	0.47	95.93	150.26	149.83	True	no
2198	Calcite	1.08	1.1726	2	373.50	224.67	1.3418	1.3093	127.24	0.36	0.68	56.53	97.72	73.68	True	no
2199	Aragonite	1.53	1.3957	0	15.71	226.06	1.5805	1.2824	34.048	0.23	0.80	113.86	134.78	174.30	True	no
2200	Aragonite	0.9	1.0705	0	38.30	225.30	1.2064	1.27	45	0.02	0.10	5.38	119.64	152.02	True	no
2201	Calcite	4.77	2.4644	2	59.25	227.87	2.5777	1.0941	137.58	0.68	1.32	87.39	137.89	87.30	True	no
2202	Aragonite	0.9	1.0705	3	224.50	225.70	1.4096	1.7339	142.47	0.12	0.58	49.65	57.34	90.53	True	no
2203	Aragonite	1.62	1.4362	4	229.06	227.11	2.2942	2.5517	81.15	0.53	1.35	111.42	38.95	123.87	True	no
2204	Aragonite	1.8	1.5139	3	236.75	226.35	2.0772	1.8826	118.26	0.39	0.74	82.58	78.28	22.66	True	no
2205	Aragonite	1.17	1.2205	0	317.62	225.38	1.3223	1.1737	45	0.07	0.46	135.92	155.89	174.82	True	no
2206	Aragonite	2.79	1.8848	1	328.84	227.61	2.5412	1.8179	124.02	0.44	1.02	143.18	126.08	12.88	True	no
2207	Aragonite	6.84	2.9511	3	416.29	227.82	2.8107	1.8143	96.318	0.64	1.11	48.72	73.51	136.48	True	edge
2208	Aragonite	1.08	1.1726	1	83.75	226.58	1.3423	1.3103	122.07	0.26	0.69	72.70	10.89	11.78	True	no
2209	Aragonite	1.8	1.5139	1	212.80	227.60	1.711	1.2774	63.014	0.47	0.61	150.89	53.60	23.97	True	no
2210	Aragonite	1.08	1.1726	1	250.67	226.33	1.5433	1.7321	135	0.39	0.51	80.72	102.82	120.51	True	no
2211	Aragonite	0.9	1.0705	3	257.40	227.00	1.6102	2.2625	124.1	0.27	0.45	30.93	111.35	36.75	True	no
2212	Aragonite	1.62	1.4362	1	261.11	227.17	1.502	1.0938	157.26	0.47	1.37	163.98	175.05	20.98	True	no
2213	Aragonite	1.98	1.5878	3	311.55	227.32	2.1803	1.8857	51.182	0.51	0.83	106.34	168.04	61.44	True	no
2214	Aragonite	2.79	1.8848	3	393.16	228.35	2.581	1.8752	105.04	1.00	1.86	143.94	58.70	116.56	True	no
2215	Aragonite	1.44	1.3541	2	132.88	227.44	1.644	1.4742	152.76	0.19	0.58	175.08	166.92	127.51	True	no
2216	Aragonite	1.35	1.3111	2	288.93	228.00	1.9741	2.2672	117.92	0.36	0.50	134.50	95.05	155.47	True	no
2217	Aragonite	3.24	2.0311	2	357.78	229.61	2.4861	1.4983	58.943	0.76	1.30	124.66	8.53	59.85	True	no
2218	Aragonite	2.97	1.9446	4	26.09	229.94	2.4468	1.5832	138.58	0.44	1.14	156.48	151.36	23.49	True	no
2219	Aragonite	0.9	1.0705	2	30.90	227.70	1.3099	1.4974	10.462	0.42	0.47	108.74	30.53	9.45	True	no
2220	Aragonite	1.08	1.1726	4	129.58	229.00	1.3473	1.32	121.4	0.43	1.29	31.58	43.51	49.12	True	no
2221	Aragonite	1.89	1.5513	3	224.33	229.57	1.8087	1.3595	121.18	0.53	0.91	132.07	133.29	88.00	True	no
2222	Aragonite	0.99	1.1227	1	255.55	229.00	1.1821	1.1085	35.008	0.35	0.47	67.14	106.08	65.75	True	no
2223	Aragonite	1.44	1.3541	2	275.00	228.25	1.4355	1.1239	90	0.37	0.50	134.33	78.18	92.25	True	no
2224	Aragonite	1.08	1.1726	3	281.67	228.08	1.3054	1.2393	145.28	0.43	0.77	111.34	89.86	118.10	True	no
2225	Aragonite	1.17	1.2205	1	301.92	228.23	1.5825	1.681	157.71	0.14	0.90	102.85	58.87	32.48	True	no
2226	Calcite	1.08	1.1726	3	372.00	228.50	1.3825	1.39	20.301	0.27	0.67	72.78	99.01	46.88	True	no
2227	Calcite	1.98	1.5878	4	375.73	229.86	1.9794	1.5542	115.96	0.65	1.26	120.56	22.18	45.75	True	no
2228	Aragonite	1.53	1.3957	3	396.71	229.24	1.4951	1.1475	137.12	0.85	1.89	90.97	95.89	129.30	True	no
2229	Aragonite	2.43	1.759	2	32.78	231.00	2.111	1.4404	61.845	0.68	1.04	106.99	23.66	45.63	True	no
2230	Aragonite	1.35	1.3111	2	126.13	229.60	1.5004	1.3097	141.26	0.50	0.53	71.04	21.62	129.48	True	no
2231	Calcite	1.08	1.1726	0	165.00	229.50	1.3722	1.3693	90	0.58	0.58	59.39	94.64	25.06	True	no
2232	Aragonite	0.9	1.0705	4	234.70	229.20	1.3696	1.637	18.222	0.61	0.73	156.64	90.97	104.79	True	no
2233	Aragonite	1.62	1.4362	3	284.72	230.78	1.9884	1.9169	102.61	0.62	1.20	128.24	132.93	27.72	True	no
2234	Aragonite	1.53	1.3957	4	401.76	230.24	1.7904	1.6455	110.71	0.65	0.85	52.56	97.44	139.87	True	no
2235	Aragonite	2.07	1.6235	4	409.70	231.00	1.9373	1.424	41.349	0.46	1.01	157.37	44.39	40.71	True	no
2236	Aragonite	2.97	1.9446	5	413.52	233.03	3.391	3.0409	94.677	0.86	3.05	116.73	40.37	95.72	True	no
2237	Aragonite	1.26	1.2666	3	20.71	230.50	1.2801	1.0214	90	0.20	0.29	24.68	85.93	154.72	True	no
2238	Aragonite	1.26	1.2666	1	46.71	230.50	1.2801	1.0214	90	0.12	0.81	59.10	43.21	14.77	True	no
2239	Aragonite	2.16	1.6584	4	133.13	232.00	1.9516	1.385	80.6	0.40	1.78	129.91	171.40	50.62	True	no
2240	Aragonite	1.89	1.5513	3	230.90	231.90	1.732	1.2466	96.373	0.50	0.82	167.89	157.12	0.21	True	no
2241	Aragonite	0.9	1.0705	0	294.40	230.70	1.0868	1.0308	153.43	0.11	0.11	63.46	135.53	157.45	True	no
2242	Aragonite	0.9	1.0705	2	326.10	230.30	1.3099	1.4974	10.462	0.40	1.19	95.60	164.49	66.02	True	no
2243	Aragonite	1.26	1.2666	5	404.93	231.14	1.667	1.7322	97.161	0.54	0.76	96.98	37.66	118.20	True	no
2244	Aragonite	1.26	1.2666	3	236.71	232.07	1.734	1.8742	56.28	0.69	0.91	168.71	156.68	1.14	True	no
2245	Aragonite	1.71	1.4755	1	277.16	232.05	1.4823	1.0092	71.565	0.37	0.57	61.62	141.84	3.91	True	no
2246	Aragonite	1.08	1.1726	2	309.00	232.00	1.5012	1.6388	115.67	0.53	1.07	30.21	43.77	37.64	True	no
2247	Aragonite	0.9	1.0705	1	317.40	231.80	1.475	1.8987	94.065	0.54	0.68	27.03	114.09	26.61	True	no
2248	Aragonite	3.33	2.0591	1	353.05	233.46	2.6286	1.6296	113.37	0.64	1.35	136.01	148.62	76.24	True	no
2249	Calcite	1.89	1.5513	3	370.29	231.76	2.068	1.7771	3.1572	0.32	0.64	138.96	65.29	91.25	True	no
2250	Aragonite	1.17	1.2205	5	23.77	233.46	1.6529	1.8341	112.33	0.38	0.65	121.50	31.47	168.06	True	no
2251	Aragonite	1.26	1.2666	0	119.43	233.36	1.5402	1.4787	63.562	0.65	1.44	32.84	83.76	5.43	True	no
2252	Aragonite	1.17	1.2205	4	129.62	233.15	1.6358	1.7963	126.73	0.37	1.85	142.69	37.53	0.58	True	no
2253	Aragonite	1.17	1.2205	3	227.08	232.77	1.2367	1.0267	161.57	0.67	0.72	57.37	51.50	78.36	True	no
2254	Aragonite	1.44	1.3541	0	259.13	233.38	1.3955	1.0622	71.565	0.45	1.74	170.32	110.13	81.59	True	no
2255	Aragonite	1.26	1.2666	2	282.57	233.43	1.4657	1.339	114.98	0.19	0.33	139.03	139.38	47.23	True	no
2256	Aragonite	1.08	1.1726	2	288.25	232.33	1.2563	1.1477	109.81	0.42	0.67	119.04	87.60	9.67	True	no
2257	Aragonite	0.9	1.0705	5	19.30	233.80	1.2388	1.3393	53.677	0.12	0.61	1.04	20.10	88.28	True	no
2258	Aragonite	0.9	1.0705	0	77.50	232.80	1.2526	1.3693	180	0.12	0.58	0.57	65.54	74.72	True	no
2259	Aragonite	1.26	1.2666	0	156.29	233.50	1.2801	1.0214	90	0.45	0.79	52.28	147.38	136.64	True	no
2260	Aragonite	1.71	1.4755	0	172.05	233.95	1.5803	1.1471	45	0.41	0.50	99.54	96.91	4.17	True	no
2261	Aragonite	0.9	1.0705	0	177.90	233.00	1.2655	1.3975	129.81	0.56	0.70	120.32	66.83	45.87	True	no
2262	Aragonite	1.35	1.3111	2	240.27	233.93	1.7564	1.7947	93.013	0.18	0.67	54.31	158.90	107.73	True	no
2263	Calcite	1.89	1.5513	1	251.05	234.19	1.6936	1.1919	143.86	0.42	0.76	130.36	77.81	33.23	True	no
2264	Aragonite	0.99	1.1227	2	307.27	233.82	1.5457	1.8953	114.78	0.37	0.68	46.23	69.52	27.42	True	no
2265	Aragonite	1.71	1.4755	3	325.05	233.79	1.7493	1.4055	48.221	0.54	0.77	16.89	134.55	6.65	True	no
2266	Aragonite	0.9	1.0705	0	338.50	233.50	1.2456	1.354	161.57	0.45	0.45	146.17	128.71	12.13	True	no
2267	Calcite	0.9	1.0705	2	378.10	233.80	1.2312	1.3229	63.435	0.24	1.20	67.47	98.92	43.36	True	no
2268	Aragonite	1.17	1.2205	1	381.15	233.54	1.3152	1.1611	103.78	0.17	0.77	49.13	124.62	46.02	True	no
2269	Aragonite	2.16	1.6584	3	26.29	236.13	2.2505	1.8417	57.799	0.66	1.57	79.19	152.03	12.66	True	no
2270	Aragonite	0.9	1.0705	1	47.00	234.20	1.2039	1.2649	90	0.09	0.47	112.29	158.20	37.36	True	no
2271	Aragonite	1.35	1.3111	3	127.13	235.07	1.4583	1.2373	103.7	0.93	1.49	75.80	110.08	11.14	True	no
2272	Aragonite	1.08	1.1726	1	304.75	234.58	1.3423	1.3103	122.07	0.71	0.85	40.40	42.46	53.71	True	no
2273	Aragonite	1.89	1.5513	3	320.90	235.29	1.7757	1.3103	111.12	0.48	0.88	115.07	114.50	70.18	True	no
2274	Calcite	0.9	1.0705	1	372.80	234.00	1.2039	1.2649	90	0.23	0.62	158.83	125.76	41.49	True	no
2275	Aragonite	3.06	1.9739	6	407.91	236.15	2.412	1.4932	41.945	0.42	0.62	13.28	116.28	144.91	True	no
2276	Aragonite	1.26	1.2666	4	21.86	236.00	1.553	1.5033	108.94	0.36	0.69	61.76	75.15	20.47	True	no
2277	Calcite	0.9	1.0705	0	53.40	235.20	1.3827	1.6684	130.93	0.48	0.61	148.17	91.23	18.98	True	no
2278	Aragonite	1.17	1.2205	0	113.62	235.38	1.3223	1.1737	45	0.91	1.18	105.07	18.98	20.72	True	no
2279	Aragonite	0.99	1.1227	2	242.55	235.82	1.453	1.6749	80.355	0.53	0.78	142.47	98.90	170.42	True	no
2280	Aragonite	0.99	1.1227	2	273.00	235.45	1.1821	1.1085	54.992	0.31	0.84	116.99	49.32	178.54	True	no
2281	Aragonite	0.9	1.0705	2	15.70	236.50	1.4096	1.7339	52.466	0.41	1.22	96.06	35.15	5.70	True	no
2282	Aragonite	1.44	1.3541	1	67.88	236.56	1.5413	1.2958	123.89	0.42	1.03	99.44	50.66	0.95	True	no
2283	Aragonite	1.53	1.3957	3	245.29	237.65	1.703	1.4888	95.443	0.30	0.42	156.96	36.31	163.91	True	no
2284	Aragonite	2.16	1.6584	1	265.50	238.13	2.1081	1.616	104.76	0.39	0.64	35.73	55.35	170.65	True	no
2285	Aragonite	1.35	1.3111	2	268.80	237.60	1.9147	2.1329	93.514	0.57	1.03	105.72	162.82	6.45	True	no
2286	Aragonite	1.08	1.1726	1	311.75	236.75	1.5326	1.7081	31.224	0.33	0.40	1.86	26.23	38.43	True	no
2287	Aragonite	2.88	1.9149	5	325.47	238.25	2.7964	2.1325	43.857	0.44	0.94	67.98	150.93	12.88	True	no
2288	Aragonite	1.35	1.3111	3	18.20	237.87	1.527	1.3565	48.394	0.28	1.50	89.85	115.91	167.41	True	no
2289	Aragonite	1.44	1.3541	1	35.50	237.81	1.6025	1.4007	69.615	0.47	0.54	95.15	157.52	17.40	True	no
2290	Aragonite	1.35	1.3111	2	38.27	238.93	1.8274	1.9428	82.534	0.27	0.58	87.45	11.73	0.46	True	no
2291	Aragonite	1.17	1.2205	1	65.23	238.23	1.476	1.4624	109.79	0.64	1.03	2.75	165.45	153.39	True	no
2292	Aragonite	0.99	1.1227	0	73.18	237.82	1.1441	1.0385	135	0.14	0.77	66.02	73.77	88.69	True	no
2293	Aragonite	1.71	1.4755	2	132.53	238.26	1.8689	1.6043	143.74	0.64	1.34	127.80	58.56	20.87	True	no
2294	Aragonite	1.26	1.2666	1	164.93	238.14	1.3606	1.154	63.435	0.32	1.04	91.35	124.20	170.54	True	no
2295	Aragonite	0.9	1.0705	0	235.20	237.00	1.2039	1.2649	90	0.18	0.82	94.46	148.53	21.43	True	no
2296	Aragonite	1.8	1.5139	2	275.85	238.55	1.9015	1.5776	105.05	0.49	0.81	117.03	52.08	176.51	True	no
2297	Aragonite	0.99	1.1227	0	342.82	237.18	1.1441	1.0385	135	0.07	0.40	139.04	28.75	33.26	True	no
2298	Aragonite	1.53	1.3957	5	128.06	240.12	2.3631	2.8666	79.96	0.87	2.02	76.66	166.81	4.48	True	no
2299	Aragonite	2.34	1.7261	2	249.27	239.62	1.9531	1.2803	85.157	0.48	0.99	151.58	130.58	38.36	True	no
2300	Aragonite	1.08	1.1726	3	411.75	238.58	1.3423	1.3103	122.07	0.42	0.56	49.05	73.42	137.47	True	no
2301	Aragonite	0.9	1.0705	3	124.60	239.10	1.251	1.3657	47.746	0.11	0.19	149.72	136.74	95.56	True	no
2302	Aragonite	1.08	1.1726	0	140.25	239.58	1.3423	1.3103	57.933	0.48	0.48	123.98	91.48	157.19	True	no
2303	Aragonite	0.9	1.0705	0	195.20	239.00	1.2039	1.2649	90	0.09	0.45	114.67	99.80	49.60	True	no
2304	Aragonite	2.52	1.7912	4	271.71	240.89	2.235	1.5569	63.705	0.59	0.97	58.37	97.31	5.62	True	no
2305	Aragonite	1.44	1.3541	4	310.38	240.44	1.5442	1.3006	87.072	0.42	0.67	25.00	72.35	56.20	True	no
2306	Aragonite	0.99	1.1227	3	329.64	240.18	1.74	2.4018	97.973	0.79	1.37	94.67	111.29	9.11	True	no
2307	Aragonite	0.99	1.1227	2	84.09	240.64	1.3364	1.4169	74.929	0.20	1.10	14.38	73.78	68.81	True	no
2308	Aragonite	1.26	1.2666	2	87.29	241.07	1.734	1.8742	123.72	0.57	0.67	57.55	40.84	153.49	True	no
2309	Aragonite	0.9	1.0705	0	147.50	239.80	1.2526	1.3693	180	0.66	0.66	35.96	60.94	4.80	True	no
2310	Aragonite	2.07	1.6235	2	239.52	242.52	2.1182	1.7024	86.131	0.88	1.47	93.36	65.16	41.17	True	no
2311	Aragonite	1.71	1.4755	0	293.00	241.00	1.6098	1.1902	63.435	0.31	0.77	67.12	117.90	3.61	True	no
2312	Aragonite	1.17	1.2205	2	307.08	240.69	1.4938	1.498	44.613	0.44	0.96	105.47	107.95	51.60	True	no
2313	Aragonite	1.62	1.4362	3	326.78	241.94	1.8969	1.7444	76.286	0.54	1.10	118.41	166.91	29.45	True	no
2314	Aragonite	1.8	1.5139	4	409.35	241.70	1.8744	1.5331	88.138	0.37	0.55	23.10	97.88	138.36	True	no
2315	Aragonite	1.44	1.3541	1	48.00	242.56	1.5565	1.3214	90	0.37	0.56	63.17	73.76	15.64	True	no
2316	Aragonite	1.08	1.1726	0	76.75	241.42	1.3423	1.3103	57.933	0.26	1.56	57.54	75.81	27.03	True	no
2317	Aragonite	0.99	1.1227	1	157.09	241.36	1.3364	1.4169	105.07	0.20	1.08	47.66	97.18	147.51	True	no
2318	Aragonite	0.9	1.0705	1	162.90	241.70	1.1226	1.0998	149.87	0.40	0.93	118.56	165.07	160.74	True	no
2319	Aragonite	1.8	1.5139	1	170.60	242.05	1.8151	1.4376	123	0.42	0.99	24.20	13.04	97.92	True	no
2320	Aragonite	1.71	1.4755	1	200.00	242.00	1.6098	1.1902	116.57	0.70	0.84	14.05	7.69	39.73	True	no
2321	Aragonite	2.16	1.6584	4	243.25	242.58	2.058	1.5401	93.449	0.34	0.62	90.89	114.06	166.17	True	no
2322	Aragonite	1.26	1.2666	2	315.07	241.57	1.4215	1.2596	159.28	0.35	0.49	44.53	51.79	24.76	True	no
2323	Aragonite	1.26	1.2666	0	360.00	241.50	1.3508	1.1373	41.437	0.70	0.92	26.17	138.16	94.26	True	no
2324	Aragonite	1.89	1.5513	3	405.24	242.90	2.2267	2.0603	76.697	0.63	0.94	76.92	41.31	96.13	True	no
2325	Aragonite	2.43	1.759	0	55.04	243.89	2.4312	1.9104	69.463	0.58	0.92	19.53	8.24	43.59	True	no
2326	Aragonite	1.44	1.3541	0	62.31	242.81	1.6068	1.4082	93.563	0.92	1.24	75.82	78.40	74.08	True	no
2327	Aragonite	0.9	1.0705	3	125.30	242.90	1.3099	1.4974	100.46	0.36	1.20	107.10	4.39	146.22	True	no
2328	Aragonite	0.99	1.1227	0	211.09	242.36	1.3663	1.4811	28.515	0.59	0.64	110.99	22.55	7.24	True	no
2329	Aragonite	1.44	1.3541	0	301.50	242.50	1.3541	1	90	0.52	0.66	38.62	55.23	52.77	True	no
2330	Aragonite	0.99	1.1227	2	333.27	242.73	1.4342	1.6317	158.17	0.00	0.00	94.07	4.82	0.07	True	no
2331	Aragonite	1.89	1.5513	2	344.95	244.05	2.2315	2.0693	64.809	0.74	1.31	158.95	150.05	57.50	True	no
2332	Calcite	9.09	3.402	1	373.54	246.06	3.537	1.0809	30.473	0.78	2.67	147.91	72.13	35.94	True	no
2333	Aragonite	4.32	2.3453	3	415.17	244.29	2.5317	2.3305	58.658	0.48	1.32	178.35	95.93	58.85	True	edge
2334	Aragonite	0.9	1.0705	2	38.70	243.20	1.3354	1.5562	129.12	0.12	0.21	88.15	128.58	0.55	True	no
2335	Aragonite	2.88	1.9149	2	204.47	245.00	2.2335	1.3604	76.232	0.92	1.46	67.09	62.94	0.69	True	no
2336	Aragonite	1.35	1.3111	2	322.00	244.07	1.688	1.6576	113.49	0.25	0.55	89.23	7.13	149.54	True	no
2337	Aragonite	1.17	1.2205	2	337.62	243.77	1.4508	1.4129	13.081	0.56	0.60	148.58	153.69	9.34	True	no
2338	Aragonite	1.26	1.2666	0	23.64	244.79	1.4368	1.2867	114.36	0.48	0.56	20.81	146.33	149.60	True	no
2339	Aragonite	1.62	1.4362	3	85.56	244.17	1.8672	1.6903	175.57	0.42	1.99	7.17	80.82	62.35	True	no
2340	Aragonite	1.53	1.3957	4	128.35	245.24	1.6139	1.337	55.991	0.23	0.54	96.97	149.92	7.16	True	no
2341	Aragonite	0.9	1.0705	0	142.20	244.00	1.2039	1.2649	90	0.25	0.66	64.75	44.60	6.60	True	no
2342	Aragonite	1.44	1.3541	2	159.38	245.25	1.6598	1.5027	91.659	0.26	0.53	111.63	121.65	170.35	True	no
2343	Aragonite	1.17	1.2205	2	173.54	244.85	1.3942	1.3049	74.619	0.54	0.70	61.19	69.37	34.30	True	no
2344	Aragonite	0.9	1.0705	1	178.70	244.50	1.4096	1.7339	52.466	0.66	0.74	65.73	120.36	176.44	True	no
2345	Aragonite	1.62	1.4362	3	307.39	244.17	1.9398	1.8242	173.22	0.37	0.65	31.33	163.64	164.18	True	no
2346	Aragonite	0.9	1.0705	2	319.60	245.20	1.7897	2.7952	74.42	0.40	0.81	57.17	122.76	175.84	True	no
2347	Aragonite	1.8	1.5139	0	1.00	245.80	1.2039	1.2649	90	0.96	1.19	27.14	21.93	27.44	True	edge
2348	Aragonite	0.99	1.1227	2	46.36	245.91	1.3663	1.4811	118.52	0.30	1.66	138.32	68.21	42.42	True	no
2349	Aragonite	1.08	1.1726	0	104.50	245.00	1.3722	1.3693	180	0.15	0.58	126.17	122.72	175.88	True	no
2350	Aragonite	0.99	1.1227	0	190.82	245.82	1.1441	1.0385	45	0.54	0.75	12.33	27.14	118.45	True	no
2351	Aragonite	1.08	1.1726	1	246.67	245.50	1.3418	1.3093	142.76	0.30	0.46	154.47	148.88	131.97	True	no
2352	Aragonite	0.9	1.0705	2	314.50	245.00	1.3679	1.633	26.565	0.05	0.24	82.58	127.00	162.04	True	no
2353	Aragonite	1.08	1.1726	3	347.00	246.25	1.8821	2.5761	75.83	0.35	0.74	81.06	59.83	31.94	True	no
2354	Aragonite	2.61	1.823	5	409.48	246.79	2.1465	1.3865	10.009	0.67	1.42	13.61	84.58	128.30	True	no
2355	Aragonite	2.88	1.9149	5	41.88	247.66	2.1688	1.2828	84.341	0.71	1.44	12.33	50.15	82.73	True	no
